tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1265513,1266030,1266031,-56132,-75293,42,19161,0,19191.86,19198.33,457.1031,0,457,1266031,1266567,1266568,-107190,-111866,4676,4655.143,4647.151,110.6464,110.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1266634,1267211,1267212,-56109,-75293,42,19184,0,19189.71,19195.79,457.0427,0,457,1267212,1267687,1267688,-107202,-111866,4664,4658.0,4650.28,110.7209,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1267753,1268294,1268295,-56102,-75293,42,19191,0,19188.57,19193.41,456.9861,0,457,1268295,1268807,1268808,-107211,-111866,4655,4659.571,4653.302,110.7929,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1268874,1269377,1269378,-56102,-75293,42,19191,0,19187.43,19191.52,456.9409,0,457,1269378,1269927,1269928,-107184,-111866,4682,4665.0,4655.757,110.8514,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1269993,1270558,1270559,-56122,-75293,42,19171,0,19183.43,19189.92,456.9028,0,457,1270559,1271047,1271048,-107195,-111866,4671,4668.857,4659.375,110.9375,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1271114,1271641,1271642,-56098,-75293,42,19195,0,19182.86,19187.38,456.8423,0,457,1271642,1272167,1272168,-107190,-111866,4676,4671.0,4663.087,111.0259,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1272233,1272822,1272823,-56116,-75293,42,19177,0,19181.43,19185.61,456.8002,0,457,1272823,1273381,1273381,-107208,-111866,4658,4668.857,4666.185,111.0996,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1273448,1274004,1274004,-56124,-75293,42,19169,0,19182.57,19183.97,456.7612,0,457,1274004,1274501,1274501,-107179,-111866,4687,4670.429,4667.231,111.1245,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1274567,1275086,1275087,-56098,-75293,42,19195,0,19184.14,19183.42,456.7482,0,457,1275087,1275621,1275621,-107202,-111866,4664,4670.429,4668.483,111.1544,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1275687,1276268,1276268,-56101,-75293,42,19192,0,19184.29,19183.71,456.7549,0,457,1276268,1276741,1276741,-107195,-111866,4671,4672.714,4669.245,111.1725,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1276807,1277351,1277351,-56090,-75293,42,19203,0,19186.0,19183.93,456.7603,0,457,1277351,1277861,1277861,-107194,-111866,4672,4671.286,4670.603,111.2048,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1277927,1278433,1278434,-56102,-75293,42,19191,0,19188.86,19184.74,456.7796,0,457,1278434,1278981,1278981,-107216,-111866,4650,4668.286,4670.87,111.2112,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1279047,1279614,1279615,-56105,-75293,42,19188,0,19187.86,19186.35,456.8179,0,457,1279615,1280101,1280101,-107215,-111866,4651,4664.714,4669.858,111.1871,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1280167,1280697,1280698,-56111,-75293,42,19182,0,19188.57,19186.94,456.8319,0,457,1280698,1281221,1281221,-107181,-111866,4685,4668.571,4667.844,111.1391,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
1281287,1281780,1281781,-56105,-75293,42,19188,0,19191.29,19187.58,456.8471,0,457,1281781,1282341,1282341,-107200,-111866,4666,4665.571,4668.129,111.1459,111.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
