tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
267318,267842,267843,-95616,-112063,42,16447,0,16447.0,16447.0,391.5952,0,391.5,267843,268369,268370,-70661,-80373,9712,9712.0,9712.0,231.2381,231.0,0.684814,0.778564,0.112061,-50.39695,-1.946565,1.755725,-41.0432,81.80935,19.73,True,0,0,0
268440,269027,269027,-95644,-112063,42,16419,0,16419.0,16419.0,390.9286,0,391.0,269027,269585,269586,-70668,-80373,9705,9711.0,9712.0,231.2381,231.0,0.681397,0.774414,0.116699,-50.80153,-1.938931,1.854962,-41.02523,81.43018,19.82412,False,0,0,0
269656,270212,270212,-95623,-112063,42,16440,0,16422.0,16419.0,390.9286,0,391.0,270212,270708,270709,-70650,-80373,9723,9712.571,9711.608,231.2288,231.0,0.696045,0.786377,0.114746,-50.75573,-2.007634,1.755725,-41.21352,81.69794,19.82412,False,0,0,0
270780,271298,271299,-95604,-112063,42,16459,0,16427.71,16420.17,390.9565,0,391.0,271299,271830,271831,-70646,-80373,9727,9714.714,9711.985,231.2377,231.0,0.673828,0.766602,0.121094,-50.71756,-1.969466,1.984733,-40.96494,81.02344,19.82412,False,0,0,0
271903,272483,272484,-95635,-112063,42,16428,0,16429.0,16423.13,391.0268,0,391.0,272484,272953,272954,-70648,-80373,9725,9716.571,9713.054,231.2632,231.0,0.6875,0.772217,0.120605,-50.73283,-2.061069,1.832061,-41.33575,81.12302,19.77706,False,0,0,0
273025,273569,273570,-95622,-112063,42,16441,0,16432.14,16425.43,391.0816,0,391.0,273570,274076,274076,-70627,-80373,9746,9721.429,9714.431,231.296,231.0,0.681397,0.778076,0.11792,-50.87786,-2.053435,1.877863,-40.88782,81.38203,19.77706,False,0,0,0
274148,274655,274656,-95603,-112063,42,16460,0,16438.0,16428.05,391.1442,0,391.0,274656,275198,275199,-70661,-80373,9712,9721.429,9717.17,231.3612,231.0,0.678223,0.775391,0.112793,-50.64885,-1.862595,1.648855,-40.87856,81.72327,19.73,False,0,0,0
275271,275840,275841,-95624,-112063,42,16439,0,16440.86,16431.95,391.2369,0,391.0,275841,276321,276321,-70624,-80373,9749,9726.714,9718.837,231.4009,231.5,0.658203,0.764404,0.117432,-50.47328,-1.870229,1.694657,-40.40042,81.26603,19.77706,False,0,0,0
276393,276927,276928,-95603,-112063,42,16460,0,16446.71,16435.44,391.3199,0,391.0,276928,277443,277444,-70624,-80373,9749,9733.0,9721.921,231.4743,231.5,0.686768,0.787842,0.114258,-50.48855,-2.030534,1.694657,-40.78367,81.74795,19.82412,False,0,0,0
277516,278013,278014,-95598,-112063,42,16465,0,16450.29,16439.85,391.425,0,391.5,278014,278566,278567,-70620,-80373,9753,9737.286,9726.259,231.5776,231.5,0.671387,0.765381,0.120117,-50.60305,-1.816794,1.839695,-40.91165,81.08069,19.87118,False,0,0,0
278639,279198,279199,-95622,-112063,42,16441,0,16447.71,16443.94,391.5223,0,391.5,279199,279688,279689,-70630,-80373,9743,9739.571,9730.576,231.6804,231.5,0.681641,0.769531,0.119141,-50.38931,-1.847328,1.824428,-41.19744,81.19902,19.73,False,0,0,0
279762,280284,280285,-95591,-112063,42,16472,0,16454.0,16445.42,391.5575,0,391.5,280285,280811,280812,-70623,-80373,9750,9743.143,9734.098,231.7642,232.0,0.690918,0.78418,0.111572,-50.80153,-1.832061,1.549618,-41.09765,81.90218,19.82412,False,0,0,0
280884,281469,281470,-95606,-112063,42,16457,0,16456.29,16448.78,391.6375,0,391.5,281470,282027,282028,-70614,-80373,9759,9745.0,9737.639,231.8485,232.0,0.676514,0.77124,0.119141,-50.72519,-1.961832,1.832061,-40.92171,81.21822,19.87118,False,0,0,0
282099,282654,282655,-95603,-112063,42,16460,0,16456.29,16451.72,391.7076,0,392.0,282655,283150,283151,-70630,-80373,9743,9749.429,9740.521,231.9172,232.0,0.683106,0.775635,0.113037,-50.48855,-1.961832,1.610687,-41.07202,81.70818,19.82412,False,0,0,0
283223,283740,283741,-95612,-112063,42,16451,0,16458.0,16453.51,391.7502,0,392.0,283741,284272,284273,-70644,-80373,9729,9746.571,9744.008,232.0002,232.0,0.669678,0.771484,0.127686,-50.87023,-2.038168,1.679389,-40.57626,80.60219,19.73,False,0,0,0
