tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2582721,2583293,2583293,-60736,-74964,42,14228,0,14228.0,14228.0,338.7619,0,339,2583293,2583775,2583776,-99819,-111380,11561,11565.86,11568.9,275.4501,275.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2583841,2584376,2584376,-60773,-74964,42,14191,0,14191.0,14191.0,337.881,0,338,2584376,2584895,2584895,-99842,-111380,11538,11560.0,11567.71,275.4217,275.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2584960,2585458,2585459,-60752,-74964,42,14212,0,14194.0,14191.0,337.881,0,338,2585459,2586015,2586016,-99817,-111380,11563,11560.86,11564.69,275.3498,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2586081,2586639,2586640,-60754,-74964,42,14210,0,14196.71,14192.17,337.9089,0,338,2586640,2587135,2587135,-99814,-111380,11566,11564.29,11563.19,275.3141,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2587201,2587722,2587722,-60755,-74964,42,14209,0,14199.29,14193.95,337.9512,0,338,2587722,2588255,2588256,-99843,-111380,11537,11559.29,11563.62,275.3243,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2588321,2588903,2588903,-60741,-74964,42,14223,0,14203.86,14196.04,338.0009,0,338,2588903,2589375,2589375,-99840,-111380,11540,11552.86,11561.92,275.2839,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2589441,2589985,2589986,-60751,-74964,42,14213,0,14207.0,14199.1,338.0738,0,338,2589986,2590495,2590495,-99824,-111380,11556,11551.57,11558.37,275.1994,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2590611,2591166,2591167,-60762,-74964,42,14202,0,14208.57,14202.19,338.1475,0,338,2591167,2591709,2591709,-99838,-111380,11542,11548.86,11555.71,275.136,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2591775,2592347,2592348,-60743,-74964,42,14221,0,14212.86,14204.69,338.2069,0,338,2592348,2592829,2592829,-99804,-111380,11576,11554.29,11553.03,275.0721,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2592895,2593430,2593430,-60754,-74964,42,14210,0,14212.57,14207.89,338.2831,0,338,2593430,2593949,2593949,-99835,-111380,11545,11551.71,11553.52,275.0838,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2594015,2594513,2594513,-60746,-74964,42,14218,0,14213.71,14209.72,338.3267,0,338,2594513,2595069,2595069,-99834,-111380,11546,11548.86,11552.81,275.067,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2595134,2595694,2595694,-60757,-74964,42,14207,0,14213.43,14211.28,338.3639,0,338,2595694,2596189,2596189,-99845,-111380,11535,11548.57,11551.26,275.0301,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2596255,2596776,2596776,-60760,-74964,42,14204,0,14210.71,14212.12,338.3839,0,338,2596776,2597309,2597309,-99831,-111380,11549,11549.86,11550.21,275.005,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2597425,2597957,2597957,-60749,-74964,42,14215,0,14211.0,14211.57,338.3708,0,338,2597957,2598429,2598429,-99801,-111380,11579,11553.14,11550.07,275.0017,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2598495,2599040,2599040,-60759,-74964,42,14205,0,14211.43,14211.35,338.3654,0,338,2599040,2599549,2599549,-99837,-111380,11543,11553.29,11551.27,275.0303,275.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
