tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
53950,54472,54472,-73654,-88334,42,14680,0,14071.14,13957.58,332.3233,0,332.0,54472,55006,55006,-48640,-60977,12337,12336.14,12336.0,293.7143,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
55070,55653,55653,-73669,-88334,42,14665,0,14174.57,14002.04,333.3819,0,333.0,55653,56126,56126,-48651,-60977,12326,12334.71,12336.06,293.7156,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
56190,56735,56735,-73656,-88334,42,14678,0,14275.57,14069.58,334.9901,0,335.0,56735,57245,57246,-48622,-60977,12355,12337.43,12335.53,293.7031,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
57310,57818,57818,-73664,-88334,42,14670,0,14382.14,14150.23,336.9102,0,337.0,57818,58365,58365,-48595,-60977,12382,12344.0,12336.27,293.7208,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
58429,58998,58999,-73660,-88334,42,14674,0,14482.29,14241.02,339.072,0,339.0,58999,59485,59485,-48608,-60977,12369,12348.71,12339.3,293.7928,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
59549,60081,60081,-73665,-88334,42,14669,0,14586.86,14335.48,341.3209,0,341.0,60081,60605,60605,-48618,-60977,12359,12352.0,12342.98,293.8806,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
60669,61163,61163,-73654,-88334,42,14680,0,14673.71,14433.89,343.6641,0,343.5,61163,61631,61631,-48594,-60977,12383,12358.71,12346.51,293.9646,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
61695,62245,62246,-73626,-88334,42,14708,0,14677.71,14527.78,345.8996,0,346.0,62246,62751,62751,-48611,-60977,12366,12362.86,12351.29,294.0783,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
62815,63328,63328,-73651,-88334,42,14683,0,14680.29,14586.48,347.2971,0,347.0,63328,63870,63871,-48575,-60977,12402,12373.71,12355.82,294.1862,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
63934,64509,64509,-73632,-88334,42,14702,0,14683.71,14623.21,348.1715,0,348.0,64509,64990,64990,-48588,-60977,12389,12378.57,12362.82,294.353,294.0,0,0,0,0,0,0,0,0,0,False,0,0,0
65054,65591,65591,-73628,-88334,42,14706,0,14688.86,14646.89,348.7356,0,349.0,65591,66110,66110,-48562,-60977,12415,12383.29,12368.99,294.4998,294.5,0,0,0,0,0,0,0,0,0,False,0,0,0
66174,66673,66673,-73641,-88334,42,14693,0,14691.57,14663.32,349.1267,0,349.0,66673,67230,67230,-48570,-60977,12407,12388.71,12374.59,294.633,294.5,0,0,0,0,0,0,0,0,0,False,0,0,0
67295,67854,67854,-73648,-88334,42,14686,0,14694.0,14674.38,349.39,0,349.0,67854,68349,68349,-48546,-60977,12431,12399.0,12380.12,294.7647,295.0,0,0,0,0,0,0,0,0,0,False,0,0,0
68463,69035,69035,-73641,-88334,42,14693,0,14695.86,14682.06,349.5729,0,349.5,69035,69562,69562,-48553,-60977,12424,12404.86,12387.51,294.9407,295.0,0,0,0,0,0,0,0,0,0,False,0,0,0
69627,70216,70216,-73637,-88334,42,14697,0,14694.29,14687.46,349.7015,0,350.0,70216,70775,70776,-48558,-60977,12419,12412.43,12394.3,295.1024,295.0,0,0,0,0,0,0,0,0,0,False,0,0,0
