tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1706777,1707286,1707287,-68033,-86539,42,18506,0,18506.0,18506.0,440.619,0,440.5,1707287,1707833,1707833,-53013,-58913,5900,5900.0,5900.0,140.4762,140.5,0,0,0,0,0,0,0,0,0,True,0,0,0
1707897,1708467,1708467,-68040,-86539,42,18499,0,18499.0,18499.0,440.4524,0,440.5,1708467,1708953,1708953,-53012,-58913,5901,5900.143,5900.0,140.4762,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1709018,1709550,1709550,-68030,-86539,42,18509,0,18500.43,18499.0,440.4524,0,440.5,1709550,1710072,1710073,-53014,-58913,5899,5900.0,5900.056,140.4775,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1710137,1710632,1710632,-68031,-86539,42,18508,0,18501.71,18499.56,440.4657,0,440.5,1710632,1711192,1711192,-53001,-58913,5912,5901.714,5900.034,140.477,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1711258,1711813,1711813,-68030,-86539,42,18509,0,18503.14,18500.4,440.4858,0,440.5,1711813,1712312,1712312,-53021,-58913,5892,5900.571,5900.692,140.4927,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1712377,1712895,1712895,-68023,-86539,42,18516,0,18505.57,18501.47,440.5113,0,440.5,1712895,1713432,1713432,-53036,-58913,5877,5897.286,5900.645,140.4915,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1713498,1714076,1714076,-68016,-86539,42,18523,0,18509.0,18503.08,440.5495,0,440.5,1714076,1714552,1714552,-53019,-58913,5894,5896.429,5899.33,140.4602,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1714617,1715158,1715159,-68024,-86539,42,18515,0,18511.29,18505.4,440.6047,0,440.5,1715159,1715672,1715672,-53016,-58913,5897,5896.0,5898.194,140.4332,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1715737,1716241,1716241,-68023,-86539,42,18516,0,18513.71,18507.7,440.6595,0,440.5,1716241,1716791,1716792,-53010,-58913,5903,5896.286,5897.335,140.4127,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1716908,1717421,1717422,-68019,-86539,42,18520,0,18515.29,18510.05,440.7156,0,441.0,1717422,1717911,1717911,-53025,-58913,5888,5894.714,5896.924,140.403,140.5,0,0,0,0,0,0,0,0,0,False,0,0,0
1718027,1718602,1718603,-68034,-86539,42,18505,0,18514.86,18512.1,440.7643,0,441.0,1718603,1719124,1719124,-53006,-58913,5907,5894.0,5896.059,140.3824,140.0,0,0,0,0,0,0,0,0,0,False,0,0,0
1719191,1719685,1719685,-68027,-86539,42,18512,0,18515.29,18513.18,440.79,0,441.0,1719685,1720244,1720244,-53032,-58913,5881,5892.429,5895.253,140.3632,140.0,0,0,0,0,0,0,0,0,0,False,0,0,0
1720359,1720865,1720866,-68033,-86539,42,18506,0,18513.86,18514.0,440.8096,0,441.0,1720866,1721364,1721364,-53017,-58913,5896,5895.143,5894.147,140.3368,140.0,0,0,0,0,0,0,0,0,0,False,0,0,0
1721429,1721947,1721947,-68021,-86539,42,18518,0,18513.14,18513.95,440.8083,0,441.0,1721947,1722484,1722484,-53022,-58913,5891,5894.714,5894.537,140.3461,140.0,0,0,0,0,0,0,0,0,0,False,0,0,0
1722549,1723127,1723128,-68021,-86539,42,18518,0,18513.57,18513.63,440.8008,0,441.0,1723128,1723603,1723604,-53010,-58913,5903,5895.571,5894.606,140.3478,140.0,0,0,0,0,0,0,0,0,0,False,0,0,0
