tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2561161,2561740,2561741,-60732,-74964,42,14232,0,14232.0,14232.0,338.8571,0,339,2561741,2562215,2562215,-99805,-111380,11575,11739.71,11859.55,282.3703,282.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2562281,2562823,2562823,-60733,-74964,42,14231,0,14231.86,14232.0,338.8571,0,339,2562823,2563335,2563335,-99820,-111380,11560,11681.71,11812.64,281.2532,281.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2563401,2563906,2563906,-60757,-74964,42,14207,0,14228.29,14231.94,338.8558,0,339,2563906,2564455,2564455,-99785,-111380,11595,11627.0,11761.38,280.0329,280.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2564521,2565087,2565087,-60722,-74964,42,14242,0,14229.71,14230.51,338.8217,0,339,2565087,2565575,2565575,-99793,-111380,11587,11575.29,11708.77,278.7802,279.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2565692,2566267,2566268,-60728,-74964,42,14236,0,14230.29,14230.2,338.8143,0,339,2566268,2566789,2566789,-99803,-111380,11577,11576.29,11656.51,277.536,277.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2566905,2567448,2567449,-60720,-74964,42,14244,0,14232.0,14230.23,338.8151,0,339,2567449,2568002,2568002,-99794,-111380,11586,11580.0,11625.1,276.7882,277.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2568068,2568629,2568630,-60732,-74964,42,14232,0,14232.0,14230.92,338.8315,0,339,2568630,2569122,2569122,-99807,-111380,11573,11579.0,11607.45,276.3677,276.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2569187,2569712,2569712,-60732,-74964,42,14232,0,14232.0,14231.35,338.8416,0,339,2569712,2570242,2570242,-99816,-111380,11564,11577.43,11596.31,276.1026,276.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2570358,2570893,2570893,-60733,-74964,42,14231,0,14232.0,14231.6,338.8477,0,339,2570893,2571362,2571362,-99813,-111380,11567,11578.43,11588.92,275.9266,276.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2571428,2571975,2571976,-60717,-74964,42,14247,0,14237.71,14231.76,338.8514,0,339,2571976,2572482,2572482,-99811,-111380,11569,11574.71,11584.81,275.8288,276.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2572548,2573058,2573058,-60747,-74964,42,14217,0,14234.14,14234.09,338.9069,0,339,2573058,2573602,2573602,-99810,-111380,11570,11572.29,11580.86,275.7347,276.0,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2573668,2574239,2574239,-60725,-74964,42,14239,0,14234.57,14234.11,338.9074,0,339,2574239,2574722,2574722,-99807,-111380,11573,11571.71,11577.5,275.6548,275.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2574838,2575420,2575420,-60732,-74964,42,14232,0,14232.86,14234.29,338.9117,0,339,2575420,2575936,2575936,-99801,-111380,11579,11570.71,11575.24,275.6009,275.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2576002,2576503,2576503,-60721,-74964,42,14243,0,14234.43,14233.73,338.8983,0,339,2576503,2577056,2577056,-99801,-111380,11579,11571.57,11573.47,275.5587,275.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
2577121,2577684,2577684,-60737,-74964,42,14227,0,14233.71,14234.0,338.9048,0,339,2577684,2578175,2578176,-99823,-111380,11557,11570.57,11572.72,275.541,275.5,0,0,0,0,0,0,0,0,36.53,False,0,0,0
