tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
1763235,1763765,1763765,-57655,-86539,42,28884,0,28884.0,28884.0,687.7143,0,688.0,1763765,1764290,1764290,-63976,-58913,-5063,-5068.143,-5069.0,-120.6905,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1764355,1764946,1764946,-57635,-86539,42,28904,0,28886.86,28884.0,687.7143,0,688.0,1764946,1765503,1765503,-63977,-58913,-5064,-5067.429,-5068.665,-120.6825,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1765620,1766126,1766127,-57664,-86539,42,28875,0,28885.57,28885.12,687.7409,0,688.0,1766127,1766623,1766623,-63983,-58913,-5070,-5067.571,-5068.181,-120.671,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1766740,1767307,1767307,-57675,-86539,42,28864,0,28882.71,28885.3,687.7452,0,688.0,1767307,1767836,1767836,-63987,-58913,-5074,-5068.286,-5067.942,-120.6653,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1767902,1768488,1768488,-57658,-86539,42,28881,0,28882.29,28884.29,687.7211,0,688.0,1768488,1768956,1768956,-63976,-58913,-5063,-5067.429,-5068.077,-120.6685,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1769023,1769570,1769570,-57656,-86539,42,28883,0,28882.14,28883.5,687.7025,0,688.0,1769570,1770076,1770076,-63961,-58913,-5048,-5064.429,-5067.823,-120.6624,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1770142,1770653,1770653,-57675,-86539,42,28864,0,28879.29,28882.97,687.6898,0,687.5,1770653,1771196,1771196,-63956,-58913,-5043,-5060.714,-5066.494,-120.6308,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1771262,1771833,1771834,-57661,-86539,42,28878,0,28878.43,28881.53,687.6554,0,687.5,1771834,1772316,1772316,-63995,-58913,-5082,-5063.429,-5064.231,-120.5769,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1772382,1772916,1772916,-57653,-86539,42,28886,0,28875.86,28880.31,687.6265,0,687.5,1772916,1773436,1773436,-63995,-58913,-5082,-5066.0,-5063.917,-120.5695,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1773501,1773998,1773998,-57649,-86539,42,28890,0,28878.0,28878.57,687.585,0,687.5,1773998,1774555,1774556,-63988,-58913,-5075,-5066.714,-5064.732,-120.5889,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1774672,1775179,1775179,-57659,-86539,42,28880,0,28880.29,28878.35,687.5797,0,687.5,1775179,1775675,1775675,-63981,-58913,-5068,-5065.857,-5065.508,-120.6073,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1775741,1776261,1776262,-57659,-86539,42,28880,0,28880.14,28879.11,687.5978,0,687.5,1776262,1776795,1776795,-63966,-58913,-5053,-5064.429,-5065.645,-120.6106,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1776861,1777442,1777442,-57632,-86539,42,28907,0,28883.57,28879.51,687.6075,0,687.5,1777442,1777915,1777915,-63974,-58913,-5061,-5066.286,-5065.169,-120.5993,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1777981,1778525,1778525,-57669,-86539,42,28870,0,28884.43,28881.1,687.6453,0,687.5,1778525,1779035,1779035,-63975,-58913,-5062,-5069.0,-5065.606,-120.6097,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
1779100,1779607,1779607,-57636,-86539,42,28903,0,28888.0,28882.4,687.6763,0,687.5,1779607,1780155,1780155,-63978,-58913,-5065,-5066.571,-5066.935,-120.6413,-120,0,0,0,0,0,0,0,0,0,False,0,0,0
