3046528,	1555.5919,	1555.5000,	3045953,	3046528,	1556.1170,	1556.0000,	0,	0,	-61.7977,	6912.0000,	-89220.00,	0,	3678,	5.07,	
3047175,	1554.7181,	1555.0000,	3046600,	3047175,	1555.9113,	1556.0000,	0,	0,	-61.7977,	6912.0000,	-89166.00,	0,	3678,	5.07,	
3047822,	1555.7861,	1556.0000,	3047247,	3047822,	1555.4442,	1555.5000,	0,	0,	-61.7977,	6912.0000,	-89232.00,	0,	3678,	5.10,	
3048470,	1555.3330,	1555.0000,	3047895,	3048469,	1555.5781,	1555.5000,	0,	0,	-61.7977,	6912.0000,	-89204.00,	0,	3678,	5.07,	
3049117,	1556.3039,	1556.0000,	3048542,	3049117,	1555.4821,	1555.5000,	0,	0,	-61.7977,	6912.0000,	-89264.00,	0,	3678,	5.07,	
3049764,	1553.1160,	1553.0000,	3049190,	3049764,	1555.8039,	1556.0000,	0,	0,	-61.7977,	6912.0000,	-89067.00,	0,	3678,	5.07,	
3050412,	1555.9478,	1556.0000,	3049837,	3050412,	1554.7517,	1555.0000,	0,	0,	-61.7977,	6912.0000,	-89242.00,	0,	3678,	5.07,	
3051059,	1553.0675,	1553.0000,	3050484,	3051059,	1555.2199,	1555.0000,	0,	0,	-61.7977,	6912.0000,	-89064.00,	0,	3678,	5.07,	
3051707,	1554.1031,	1554.0000,	3051131,	3051707,	1554.3773,	1554.0000,	0,	0,	-61.7977,	6912.0000,	-89128.00,	0,	3678,	5.07,	
3052354,	1553.4073,	1553.5000,	3051780,	3052354,	1554.2700,	1554.0000,	0,	0,	-61.7977,	6912.0000,	-89085.00,	0,	3678,	5.07,	
3053001,	1554.3134,	1554.0000,	3052427,	3053001,	1553.9323,	1554.0000,	0,	0,	-61.7977,	6912.0000,	-89141.00,	0,	3678,	5.07,	
3053649,	1551.7568,	1552.0000,	3053074,	3053649,	1554.0815,	1554.0000,	0,	0,	-61.7977,	6912.0000,	-88983.00,	0,	3678,	5.07,	
3054297,	1554.6209,	1554.5000,	3053722,	3054297,	1553.1713,	1553.0000,	0,	0,	-61.7977,	6912.0000,	-89160.00,	0,	3678,	5.07,	
3054944,	1554.2650,	1554.0000,	3054369,	3054944,	1553.7388,	1554.0000,	0,	0,	-61.7977,	6912.0000,	-89138.00,	0,	3678,	5.07,	
