272091,	13.3338,	13.0000,	271505,	272091,	15.7395,	16.0000,	0,	0,	-61.7977,	6993.0000,	6169.00,	0,	3736,	4.62,	
272738,	16.0038,	16.0000,	272152,	272738,	14.7977,	15.0000,	0,	0,	-61.7977,	6993.0000,	6004.00,	0,	3736,	4.69,	
273386,	14.9035,	15.0000,	272800,	273386,	15.2699,	15.0000,	0,	0,	-61.7977,	6993.0000,	6072.00,	0,	3736,	4.79,	
274033,	15.4698,	15.5000,	273447,	274033,	15.1264,	15.0000,	0,	0,	-61.7977,	6993.0000,	6037.00,	0,	3736,	4.64,	
274680,	15.5507,	15.5000,	274095,	274680,	15.2609,	15.0000,	0,	0,	-61.7977,	6993.0000,	6032.00,	0,	3736,	4.69,	
275329,	14.7740,	15.0000,	274743,	275329,	15.3744,	15.0000,	0,	0,	-61.7977,	6993.0000,	6080.00,	0,	3736,	4.64,	
275976,	14.7416,	15.0000,	275390,	275976,	15.1393,	15.0000,	0,	0,	-61.7977,	6993.0000,	6082.00,	0,	3736,	4.69,	
276623,	15.6802,	15.5000,	276037,	276623,	14.9836,	15.0000,	0,	0,	-61.7977,	6993.0000,	6024.00,	0,	3736,	4.67,	
277271,	15.6640,	15.5000,	276685,	277271,	15.2563,	15.0000,	0,	0,	-61.7977,	6993.0000,	6025.00,	0,	3736,	4.64,	
277918,	13.9487,	14.0000,	277332,	277918,	15.4159,	15.5000,	0,	0,	-61.7977,	6993.0000,	6131.00,	0,	3736,	4.69,	
278565,	14.3371,	14.0000,	277980,	278565,	14.8415,	15.0000,	0,	0,	-61.7977,	6993.0000,	6107.00,	0,	3736,	4.65,	
279214,	15.3727,	15.0000,	278628,	279213,	14.6440,	14.5000,	0,	0,	-61.7977,	6993.0000,	6043.00,	0,	3736,	4.64,	
279861,	15.8906,	16.0000,	279275,	279861,	14.9293,	15.0000,	0,	0,	-61.7977,	6993.0000,	6011.00,	0,	3736,	4.58,	
280508,	13.7060,	14.0000,	279922,	280508,	15.3057,	15.0000,	0,	0,	-61.7977,	6993.0000,	6146.00,	0,	3736,	4.69,	
281156,	15.4860,	15.5000,	280569,	281155,	14.6794,	14.5000,	0,	0,	-61.7977,	6993.0000,	6036.00,	0,	3736,	4.62,	
281803,	14.0458,	14.0000,	281218,	281803,	14.9952,	15.0000,	0,	0,	-61.7977,	6993.0000,	6125.00,	0,	3736,	4.69,	
282450,	14.8226,	15.0000,	281865,	282450,	14.6235,	14.5000,	0,	0,	-61.7977,	6993.0000,	6077.00,	0,	3736,	4.65,	
283098,	15.2595,	15.0000,	282512,	283098,	14.7014,	15.0000,	0,	0,	-61.7977,	6993.0000,	6050.00,	0,	3736,	4.69,	
283746,	15.8582,	16.0000,	283160,	283746,	14.9199,	15.0000,	0,	0,	-61.7977,	6993.0000,	6013.00,	0,	3736,	4.62,	
284393,	16.2304,	16.0000,	283807,	284393,	15.2872,	15.0000,	0,	0,	-61.7977,	6993.0000,	5990.00,	0,	3736,	4.69,	
285040,	16.7644,	17.0000,	284454,	285040,	15.6565,	15.5000,	0,	0,	-61.7977,	6993.0000,	5957.00,	0,	3736,	4.71,	
285688,	14.2562,	14.0000,	285103,	285688,	16.0902,	16.0000,	0,	0,	-61.7977,	6993.0000,	6112.00,	0,	3736,	4.60,	
286336,	15.2271,	15.0000,	285750,	286336,	15.3722,	15.0000,	0,	0,	-61.7977,	6993.0000,	6052.00,	0,	3736,	4.60,	
286983,	16.5702,	16.5000,	286397,	286983,	15.3154,	15.0000,	0,	0,	-61.7977,	6993.0000,	5969.00,	0,	3736,	4.73,	
287631,	16.2466,	16.0000,	287045,	287631,	15.8066,	16.0000,	0,	0,	-61.7977,	6993.0000,	5989.00,	0,	3736,	4.65,	
288278,	14.9196,	15.0000,	287692,	288278,	15.9789,	16.0000,	0,	0,	-61.7977,	6993.0000,	6071.00,	0,	3736,	4.69,	
288925,	15.0167,	15.0000,	288339,	288925,	15.5642,	15.5000,	0,	0,	-61.7977,	6993.0000,	6065.00,	0,	3736,	4.64,	
