252604,	998.1116,	998.0000,	252025,	252604,	995.9395,	996.0000,	0,	0,	-61.7977,	6162.0000,	-55519.00,	0,	3678,	5.07,	
253251,	999.5679,	999.5000,	252674,	253251,	996.7899,	997.0000,	0,	0,	-61.7977,	6162.0000,	-55609.00,	0,	3678,	5.07,	
253898,	997.7880,	998.0000,	253321,	253898,	997.8775,	998.0000,	0,	0,	-61.7977,	6162.0000,	-55499.00,	0,	3678,	5.07,	
254545,	997.4643,	997.5000,	253968,	254545,	997.8424,	998.0000,	0,	0,	-61.7977,	6162.0000,	-55479.00,	0,	3678,	5.10,	
255194,	997.3996,	997.0000,	254615,	255193,	997.6944,	997.5000,	0,	0,	-61.7977,	6162.0000,	-55475.00,	0,	3678,	5.07,	
255841,	997.0274,	997.0000,	255262,	255841,	997.5790,	997.5000,	0,	0,	-61.7977,	6162.0000,	-55452.00,	0,	3678,	5.07,	
256488,	994.8591,	995.0000,	255910,	256488,	997.3630,	997.0000,	0,	0,	-61.7977,	6162.0000,	-55318.00,	0,	3678,	5.07,	
257135,	996.1051,	996.0000,	256558,	257135,	996.3827,	996.0000,	0,	0,	-61.7977,	6162.0000,	-55395.00,	0,	3678,	5.07,	
257782,	995.4416,	995.5000,	257205,	257782,	996.2741,	996.0000,	0,	0,	-61.7977,	6162.0000,	-55354.00,	0,	3678,	5.07,	
258430,	995.6682,	995.5000,	257852,	258429,	995.9482,	996.0000,	0,	0,	-61.7977,	6162.0000,	-55368.00,	0,	3678,	5.07,	
259078,	996.2183,	996.0000,	258500,	259078,	995.8386,	996.0000,	0,	0,	-61.7977,	6162.0000,	-55402.00,	0,	3678,	5.07,	
259725,	998.9692,	999.0000,	259147,	259725,	995.9873,	996.0000,	0,	0,	-61.7977,	6162.0000,	-55572.00,	0,	3678,	5.07,	
260372,	995.6520,	995.5000,	259794,	260372,	997.1547,	997.0000,	0,	0,	-61.7977,	6162.0000,	-55367.00,	0,	3678,	5.07,	
261020,	995.4739,	995.5000,	260442,	261019,	996.5664,	996.5000,	0,	0,	-61.7977,	6162.0000,	-55356.00,	0,	3678,	5.10,	
261667,	995.9918,	996.0000,	261089,	261667,	996.1387,	996.0000,	0,	0,	-61.7977,	6162.0000,	-55388.00,	0,	3678,	5.07,	
