113404,	1006.0407,	1006.0000,	112830,	113404,	1006.9349,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56009.00,	0,	3678,	4.52,	
114052,	1007.4485,	1007.5000,	113477,	114052,	1006.5848,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56096.00,	0,	3678,	4.64,	
114699,	1006.7689,	1007.0000,	114124,	114699,	1006.9229,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56054.00,	0,	3678,	4.56,	
115347,	1006.7365,	1007.0000,	114771,	115346,	1006.8626,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56052.00,	0,	3678,	4.65,	
115994,	1006.4129,	1006.5000,	115419,	115994,	1006.8132,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56032.00,	0,	3678,	4.64,	
116641,	1007.9987,	1008.0000,	116067,	116641,	1006.6565,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56130.00,	0,	3678,	4.54,	
117288,	1006.0083,	1006.0000,	116714,	117288,	1007.1820,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56007.00,	0,	3678,	4.69,	
117936,	1007.0764,	1007.0000,	117361,	117936,	1006.7225,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56073.00,	0,	3678,	4.52,	
118584,	1006.6232,	1006.5000,	118008,	118584,	1006.8610,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56045.00,	0,	3678,	4.64,	
119231,	1006.0731,	1006.0000,	118657,	119231,	1006.7680,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56011.00,	0,	3678,	4.60,	
119878,	1006.9145,	1007.0000,	119304,	119878,	1006.4959,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56063.00,	0,	3678,	4.60,	
120525,	1007.0601,	1007.0000,	119951,	120525,	1006.6598,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56072.00,	0,	3678,	4.54,	
121174,	1008.3871,	1008.0000,	120598,	121174,	1006.8165,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56154.00,	0,	3678,	4.52,	
121821,	1006.7042,	1007.0000,	121246,	121821,	1007.4314,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-56050.00,	0,	3678,	4.64,	
122468,	1007.2705,	1007.0000,	121893,	122468,	1007.1467,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56085.00,	0,	3678,	4.69,	
123115,	1007.2058,	1007.0000,	122541,	123115,	1007.1952,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56081.00,	0,	3678,	4.62,	
123763,	1005.7980,	1006.0000,	123188,	123762,	1007.1994,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-55994.00,	0,	3678,	4.58,	
124410,	1006.7689,	1007.0000,	123835,	124410,	1006.6507,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56054.00,	0,	3678,	4.56,	
125058,	1005.9274,	1006.0000,	124483,	125058,	1006.6969,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56002.00,	0,	3678,	4.64,	
125705,	1006.8013,	1007.0000,	125130,	125705,	1006.3956,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56056.00,	0,	3678,	4.65,	
126352,	1007.2543,	1007.0000,	125777,	126352,	1006.5545,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56084.00,	0,	3678,	4.52,	
127000,	1006.0407,	1006.0000,	126425,	127000,	1006.8285,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56009.00,	0,	3678,	4.60,	
127647,	1007.3515,	1007.0000,	127072,	127647,	1006.5201,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56090.00,	0,	3678,	4.54,	
128294,	1006.8983,	1007.0000,	127720,	128294,	1006.8456,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56062.00,	0,	3678,	4.62,	
128942,	1006.4291,	1006.5000,	128367,	128942,	1006.8662,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56033.00,	0,	3678,	4.64,	
129590,	1005.0374,	1005.0000,	129014,	129589,	1006.6951,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-55947.00,	0,	3678,	4.64,	
130237,	1006.3320,	1006.0000,	129662,	130237,	1006.0462,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56027.00,	0,	3678,	4.56,	
130884,	1008.0473,	1008.0000,	130310,	130884,	1006.1581,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56133.00,	0,	3678,	4.58,	
131531,	1005.8303,	1006.0000,	130957,	131531,	1006.8977,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-55996.00,	0,	3678,	4.58,	
132179,	1006.5909,	1006.5000,	131604,	132178,	1006.4799,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56043.00,	0,	3678,	4.71,	
132827,	1007.5618,	1007.5000,	132251,	132827,	1006.5233,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56103.00,	0,	3678,	4.64,	
133474,	1006.3805,	1006.0000,	132899,	133474,	1006.9298,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56030.00,	0,	3678,	4.54,	
134121,	1006.5424,	1006.5000,	133547,	134121,	1006.7147,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56040.00,	0,	3678,	4.65,	
134768,	1006.7042,	1007.0000,	134194,	134768,	1006.6473,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56050.00,	0,	3678,	4.56,	
135416,	1006.0245,	1006.0000,	134841,	135416,	1006.6696,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56008.00,	0,	3678,	4.60,	
136064,	1007.3838,	1007.0000,	135489,	136064,	1006.4170,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56092.00,	0,	3678,	4.64,	
136711,	1007.4809,	1007.5000,	136136,	136711,	1006.7955,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56098.00,	0,	3678,	4.60,	
137358,	1006.3320,	1006.0000,	136783,	137358,	1007.0639,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56027.00,	0,	3678,	4.60,	
138006,	1006.9307,	1007.0000,	137431,	138006,	1006.7774,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56064.00,	0,	3678,	4.62,	
138653,	1006.6394,	1006.5000,	138078,	138653,	1006.8374,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56046.00,	0,	3678,	4.64,	
139300,	1006.1540,	1006.0000,	138726,	139300,	1006.7599,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56016.00,	0,	3678,	4.56,	
139948,	1005.1831,	1005.0000,	139373,	139948,	1006.5227,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-55956.00,	0,	3678,	4.64,	
140596,	1006.0245,	1006.0000,	140020,	140595,	1005.9982,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56008.00,	0,	3678,	4.65,	
141243,	1007.7722,	1008.0000,	140668,	141243,	1006.0086,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56116.00,	0,	3678,	4.65,	
141890,	1006.3158,	1006.0000,	141316,	141890,	1006.6990,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56026.00,	0,	3678,	4.56,	
142537,	1005.2316,	1005.0000,	141963,	142537,	1006.5490,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-55959.00,	0,	3678,	4.62,	
143184,	1005.5552,	1005.5000,	142610,	143184,	1006.0332,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-55979.00,	0,	3678,	4.64,	
143833,	1007.2220,	1007.0000,	143257,	143833,	1005.8461,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56082.00,	0,	3678,	4.65,	
144480,	1007.3353,	1007.0000,	143905,	144480,	1006.3847,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56089.00,	0,	3678,	4.64,	
145127,	1007.1572,	1007.0000,	144552,	145127,	1006.7568,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56078.00,	0,	3678,	4.54,	
145774,	1006.5261,	1006.5000,	145200,	145774,	1006.9136,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56039.00,	0,	3678,	4.60,	
146422,	1007.5133,	1007.5000,	145847,	146421,	1006.7619,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56100.00,	0,	3678,	4.51,	
147069,	1005.1184,	1005.0000,	146494,	147069,	1007.0560,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-55952.00,	0,	3678,	4.52,	
147717,	1006.0245,	1006.0000,	147142,	147717,	1006.2974,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56008.00,	0,	3678,	4.52,	
148364,	1005.7818,	1006.0000,	147789,	148364,	1006.1906,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-55993.00,	0,	3678,	4.64,	
149012,	1005.6524,	1005.5000,	148436,	149011,	1006.0305,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-55985.00,	0,	3678,	4.56,	
149659,	1007.1249,	1007.0000,	149085,	149659,	1005.8825,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56076.00,	0,	3678,	4.60,	
150306,	1008.4356,	1008.5000,	149732,	150306,	1006.3689,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56157.00,	0,	3678,	4.69,	
150953,	1006.2187,	1006.0000,	150379,	150953,	1007.1781,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56020.00,	0,	3678,	4.58,	
151601,	1005.8627,	1006.0000,	151026,	151601,	1006.8025,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-55998.00,	0,	3678,	4.65,	
152249,	1006.5909,	1006.5000,	151673,	152249,	1006.4346,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56043.00,	0,	3678,	4.60,	
152896,	1006.0407,	1006.0000,	152322,	152896,	1006.4958,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56009.00,	0,	3678,	4.62,	
153543,	1006.8336,	1007.0000,	152969,	153543,	1006.3176,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56058.00,	0,	3678,	4.56,	
154190,	1006.8660,	1007.0000,	153616,	154190,	1006.5197,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56060.00,	0,	3678,	4.62,	
154839,	1007.0764,	1007.0000,	154263,	154838,	1006.6553,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56073.00,	0,	3678,	4.64,	
155486,	1007.5456,	1007.5000,	154911,	155486,	1006.8201,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56102.00,	0,	3678,	4.64,	
156133,	1005.6200,	1005.5000,	155558,	156133,	1007.1041,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-55983.00,	0,	3678,	4.54,	
156780,	1005.5391,	1005.5000,	156206,	156780,	1006.5231,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-55978.00,	0,	3678,	4.49,	
157427,	1006.6880,	1006.5000,	156853,	157427,	1006.1378,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56049.00,	0,	3678,	4.52,	
158075,	1007.7074,	1008.0000,	157500,	158075,	1006.3532,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56112.00,	0,	3678,	4.62,	
158723,	1006.7850,	1007.0000,	158148,	158723,	1006.8834,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56055.00,	0,	3678,	4.65,	
159370,	1006.4291,	1006.5000,	158795,	159370,	1006.8449,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56033.00,	0,	3678,	4.54,	
160017,	1006.7527,	1007.0000,	159442,	160017,	1006.6821,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56053.00,	0,	3678,	4.64,	
160665,	1007.5294,	1007.5000,	160090,	160664,	1006.7097,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56101.00,	0,	3678,	4.56,	
161312,	1006.1054,	1006.0000,	160737,	161312,	1007.0307,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56013.00,	0,	3678,	4.60,	
161959,	1007.8369,	1008.0000,	161385,	161959,	1006.6684,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56120.00,	0,	3678,	4.52,	
162607,	1006.9793,	1007.0000,	162032,	162607,	1007.1259,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56067.00,	0,	3678,	4.67,	
163254,	1006.4776,	1006.5000,	162679,	163254,	1007.0684,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56036.00,	0,	3678,	4.62,	
163902,	1006.7365,	1007.0000,	163326,	163902,	1006.8372,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56052.00,	0,	3678,	4.60,	
164549,	1006.2510,	1006.0000,	163974,	164549,	1006.7977,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56022.00,	0,	3678,	4.65,	
165196,	1006.8498,	1007.0000,	164622,	165196,	1006.5837,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56059.00,	0,	3678,	4.54,	
165843,	1007.0440,	1007.0000,	165269,	165843,	1006.6879,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56071.00,	0,	3678,	4.64,	
166492,	1005.9436,	1006.0000,	165916,	166491,	1006.8273,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56003.00,	0,	3678,	4.52,	
167139,	1005.8627,	1006.0000,	166563,	167139,	1006.4813,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-55998.00,	0,	3678,	4.67,	
167786,	1006.8013,	1007.0000,	167212,	167786,	1006.2391,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56056.00,	0,	3678,	4.58,	
168433,	1007.0440,	1007.0000,	167859,	168433,	1006.4592,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56071.00,	0,	3678,	4.54,	
169081,	1007.7074,	1008.0000,	168506,	169080,	1006.6881,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56112.00,	0,	3678,	4.64,	
169729,	1007.4323,	1007.5000,	169154,	169729,	1007.0872,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56095.00,	0,	3678,	4.64,	
170376,	1005.6200,	1005.5000,	169801,	170376,	1007.2223,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-55983.00,	0,	3678,	4.64,	
171023,	1006.5747,	1006.5000,	170448,	171023,	1006.5950,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56042.00,	0,	3678,	4.60,	
171670,	1005.5552,	1005.5000,	171096,	171670,	1006.5870,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-55979.00,	0,	3678,	4.60,	
172318,	1007.5133,	1007.5000,	171743,	172318,	1006.1831,	1006.0000,	0,	0,	-61.7977,	6162.0000,	-56100.00,	0,	3678,	4.54,	
172965,	1006.4614,	1006.5000,	172391,	172965,	1006.7039,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56035.00,	0,	3678,	4.56,	
173613,	1008.9211,	1009.0000,	173038,	173613,	1006.6089,	1006.5000,	0,	0,	-61.7977,	6162.0000,	-56187.00,	0,	3678,	4.64,	
174260,	1007.8207,	1008.0000,	173685,	174260,	1007.5141,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-56119.00,	0,	3678,	4.64,	
174908,	1007.6104,	1007.5000,	174332,	174907,	1007.6342,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-56106.00,	0,	3678,	4.56,	
175555,	1007.4000,	1007.0000,	174980,	175555,	1007.6249,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-56093.00,	0,	3678,	4.62,	
176202,	1006.7689,	1007.0000,	175628,	176202,	1007.5369,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-56054.00,	0,	3678,	4.58,	
176849,	1006.5424,	1006.5000,	176275,	176849,	1007.2362,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56040.00,	0,	3678,	4.64,	
177498,	1007.8693,	1008.0000,	176922,	177497,	1006.9646,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56122.00,	0,	3678,	4.64,	
178145,	1007.7398,	1008.0000,	177569,	178145,	1007.3188,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56114.00,	0,	3678,	4.60,	
178792,	1007.7236,	1008.0000,	178217,	178792,	1007.4837,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-56113.00,	0,	3678,	4.64,	
179439,	1007.8045,	1008.0000,	178865,	179439,	1007.5776,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-56118.00,	0,	3678,	4.60,	
180087,	1005.2963,	1005.0000,	179512,	180086,	1007.6664,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-55963.00,	0,	3678,	4.62,	
180734,	1008.4841,	1008.5000,	180159,	180734,	1006.7385,	1007.0000,	0,	0,	-61.7977,	6162.0000,	-56160.00,	0,	3678,	4.65,	
181382,	1005.8303,	1006.0000,	180807,	181382,	1007.4219,	1007.5000,	0,	0,	-61.7977,	6162.0000,	-55996.00,	0,	3678,	4.69,	
