8259,	-0.82,	0.00,	8258,	8259,	0.00,	0.00,	0,	0,	40.40,	
8326,	-0.62,	0.00,	8312,	8326,	-0.32,	0.00,	0,	0,	40.40,	
8425,	0.89,	1.00,	8378,	8425,	-0.44,	0.00,	0,	0,	40.40,	
8524,	0.99,	1.00,	8477,	8524,	0.08,	0.39,	0,	0,	40.40,	
8624,	1.04,	1.00,	8574,	8624,	0.44,	0.63,	0,	0,	40.40,	
8723,	-0.27,	0.00,	8675,	8723,	0.67,	0.77,	0,	0,	40.40,	
8822,	-0.15,	0.00,	8774,	8822,	0.30,	0.47,	0,	0,	40.40,	
8922,	0.15,	0.00,	8873,	8922,	0.13,	0.29,	0,	0,	40.40,	
9021,	0.37,	0.00,	8972,	9021,	0.14,	0.17,	0,	0,	40.40,	
9120,	1.16,	1.00,	9071,	9120,	0.23,	0.11,	0,	0,	40.40,	
9220,	1.49,	1.50,	9171,	9220,	0.59,	0.46,	0,	0,	40.40,	
9319,	0.74,	1.00,	9271,	9319,	0.94,	0.86,	0,	0,	40.40,	
9418,	0.69,	0.50,	9370,	9418,	0.86,	0.92,	0,	0,	40.40,	
9518,	-0.25,	0.00,	9470,	9518,	0.80,	0.75,	0,	0,	40.40,	
9617,	0.97,	1.00,	9569,	9617,	0.39,	0.46,	0,	0,	40.40,	
9716,	0.57,	0.50,	9668,	9716,	0.61,	0.67,	0,	0,	40.40,	
9816,	-0.22,	0.00,	9768,	9816,	0.60,	0.60,	0,	0,	40.40,	
9915,	0.17,	0.00,	9868,	9915,	0.28,	0.37,	0,	0,	40.40,	
10014,	-0.17,	0.00,	9966,	10014,	0.24,	0.22,	0,	0,	40.40,	
10114,	0.94,	1.00,	10066,	10114,	0.08,	0.14,	0,	0,	40.40,	
10213,	0.92,	1.00,	10165,	10213,	0.41,	0.47,	0,	0,	40.40,	
10312,	1.76,	2.00,	10265,	10312,	0.61,	0.68,	0,	0,	40.40,	
10412,	1.31,	1.00,	10364,	10412,	1.06,	1.20,	0,	0,	40.40,	
10511,	1.86,	2.00,	10462,	10511,	1.16,	1.12,	0,	0,	40.40,	
10610,	1.86,	2.00,	10562,	10610,	1.43,	1.46,	0,	0,	40.40,	
10710,	0.12,	0.00,	10661,	10710,	1.60,	1.67,	0,	0,	40.40,	
10809,	-0.74,	0.00,	10761,	10809,	1.02,	1.02,	0,	0,	40.40,	
10909,	0.10,	0.00,	10860,	10908,	0.33,	0.62,	0,	0,	40.40,	
11009,	1.21,	1.00,	10960,	11008,	0.24,	0.38,	0,	0,	40.40,	
11108,	2.20,	2.00,	11060,	11107,	0.62,	0.62,	0,	0,	40.40,	
11207,	2.48,	2.50,	11159,	11207,	1.24,	1.16,	0,	0,	40.40,	
11307,	1.88,	2.00,	11257,	11307,	1.72,	1.69,	0,	0,	40.40,	
11406,	1.51,	1.50,	11357,	11406,	1.79,	1.81,	0,	0,	40.40,	
11505,	0.57,	0.50,	11456,	11505,	1.68,	1.69,	0,	0,	40.40,	
11604,	2.33,	2.00,	11555,	11604,	1.24,	1.22,	0,	0,	40.40,	
11704,	0.12,	0.00,	11655,	11704,	1.67,	1.53,	0,	0,	40.40,	
11803,	0.35,	0.00,	11754,	11803,	1.06,	0.93,	0,	0,	40.40,	
11902,	2.23,	2.00,	11852,	11902,	0.78,	0.57,	0,	0,	40.40,	
12002,	1.01,	1.00,	11954,	12002,	1.35,	1.13,	0,	0,	40.40,	
12101,	-0.97,	0.00,	12052,	12101,	1.22,	1.08,	0,	0,	40.40,	
12200,	0.12,	0.00,	12151,	12200,	0.36,	0.66,	0,	0,	40.40,	
12300,	0.22,	0.00,	12252,	12300,	0.27,	0.40,	0,	0,	40.40,	
12399,	0.94,	1.00,	12351,	12399,	0.25,	0.24,	0,	0,	40.40,	
12498,	0.82,	1.00,	12450,	12498,	0.52,	0.54,	0,	0,	40.40,	
12598,	-1.04,	-1.00,	12550,	12598,	0.64,	0.72,	0,	0,	40.40,	
12697,	-0.22,	0.00,	12649,	12697,	-0.02,	0.05,	0,	0,	40.40,	
12796,	0.97,	1.00,	12749,	12796,	-0.10,	0.03,	0,	0,	40.40,	
12896,	-0.30,	0.00,	12848,	12896,	0.32,	0.41,	0,	0,	40.40,	
12995,	-0.27,	0.00,	12947,	12995,	0.08,	0.25,	0,	0,	40.40,	
13094,	-0.42,	0.00,	13046,	13094,	-0.06,	0.15,	0,	0,	40.40,	
13194,	0.00,	0.00,	13146,	13194,	-0.20,	0.09,	0,	0,	40.40,	
13293,	1.11,	1.00,	13246,	13293,	-0.12,	0.06,	0,	0,	40.40,	
13392,	0.97,	1.00,	13344,	13392,	0.36,	0.43,	0,	0,	40.40,	
13492,	0.69,	0.50,	13445,	13492,	0.60,	0.65,	0,	0,	40.40,	
13591,	0.87,	1.00,	13544,	13591,	0.64,	0.59,	0,	0,	40.40,	
13690,	0.92,	1.00,	13643,	13690,	0.73,	0.75,	0,	0,	40.40,	
13790,	0.94,	1.00,	13743,	13790,	0.80,	0.85,	0,	0,	40.40,	
13889,	3.17,	3.00,	13842,	13889,	0.86,	0.91,	0,	0,	40.40,	
13988,	3.54,	3.50,	13941,	13988,	1.76,	1.73,	0,	0,	40.40,	
14089,	2.65,	2.50,	14040,	14088,	2.46,	2.42,	0,	0,	40.40,	
14188,	2.00,	2.00,	14140,	14187,	2.53,	2.45,	0,	0,	40.40,	
14287,	0.35,	0.00,	14239,	14286,	2.33,	2.28,	0,	0,	40.40,	
14387,	1.63,	1.50,	14339,	14386,	1.55,	1.38,	0,	0,	40.40,	
14486,	3.24,	3.00,	14437,	14485,	1.58,	1.43,	0,	0,	40.40,	
14585,	2.03,	2.00,	14536,	14584,	2.23,	2.04,	0,	0,	40.40,	
14685,	1.61,	1.50,	14637,	14684,	2.15,	2.03,	0,	0,	40.40,	
14784,	1.61,	1.50,	14736,	14783,	1.94,	1.82,	0,	0,	40.40,	
14883,	1.06,	1.00,	14834,	14882,	1.81,	1.70,	0,	0,	40.40,	
14983,	0.30,	0.00,	14934,	14982,	1.52,	1.42,	0,	0,	40.40,	
15082,	-0.84,	0.00,	15033,	15081,	1.04,	0.87,	0,	0,	40.40,	
15181,	1.14,	1.00,	15132,	15181,	0.30,	0.53,	0,	0,	40.40,	
15281,	1.14,	1.00,	15233,	15281,	0.63,	0.71,	0,	0,	40.40,	
15380,	0.50,	0.50,	15332,	15380,	0.83,	0.82,	0,	0,	40.40,	
15479,	0.54,	0.50,	15431,	15479,	0.70,	0.70,	0,	0,	40.40,	
15579,	0.02,	0.00,	15531,	15579,	0.64,	0.62,	0,	0,	40.40,	
15678,	0.62,	0.50,	15630,	15678,	0.40,	0.38,	0,	0,	40.40,	
15777,	-0.40,	0.00,	15729,	15777,	0.48,	0.43,	0,	0,	40.40,	
15877,	-0.25,	0.00,	15828,	15877,	0.14,	0.26,	0,	0,	40.40,	
