9116,	-1.11,	-1.00,	8255,	9116,	0.00,	0.00,	0,	0,	41.35,	
10109,	0.19,	0.00,	9167,	10109,	-0.44,	-0.39,	0,	0,	41.35,	
11103,	-0.10,	0.00,	10162,	11103,	-0.19,	-0.24,	0,	0,	41.35,	
12096,	-0.65,	0.00,	11155,	12096,	-0.15,	-0.14,	0,	0,	41.35,	
13089,	-0.58,	0.00,	12148,	13089,	-0.35,	-0.09,	0,	0,	41.35,	
14083,	-0.44,	0.00,	13142,	14083,	-0.44,	-0.05,	0,	0,	41.35,	
15076,	-0.41,	0.00,	14135,	15076,	-0.44,	-0.03,	0,	0,	41.35,	
16070,	-0.31,	0.00,	15128,	16070,	-0.43,	-0.02,	0,	0,	41.35,	
17063,	-0.97,	0.00,	16121,	17063,	-0.38,	-0.01,	0,	0,	41.35,	
18057,	-0.07,	0.00,	17116,	18057,	-0.61,	-0.01,	0,	0,	41.35,	
19050,	0.05,	0.00,	18109,	19050,	-0.40,	-0.00,	0,	0,	41.35,	
20043,	-0.19,	0.00,	19102,	20043,	-0.22,	-0.00,	0,	0,	41.35,	
21038,	0.31,	0.00,	20096,	21037,	-0.21,	-0.00,	0,	0,	41.35,	
22031,	0.10,	0.00,	21089,	22031,	-0.01,	-0.00,	0,	0,	41.35,	
23024,	-0.02,	0.00,	22083,	23024,	0.03,	-0.00,	0,	0,	41.35,	
24017,	-0.70,	0.00,	23075,	24017,	0.01,	-0.00,	0,	0,	41.35,	
25011,	-0.44,	0.00,	24069,	25011,	-0.27,	-0.00,	0,	0,	41.35,	
26004,	-0.65,	0.00,	25063,	26004,	-0.33,	-0.00,	0,	0,	41.35,	
26997,	-0.36,	0.00,	26056,	26997,	-0.46,	-0.00,	0,	0,	41.35,	
27991,	0.02,	0.00,	27049,	27991,	-0.42,	-0.00,	0,	0,	41.35,	
28984,	-0.65,	0.00,	28043,	28984,	-0.25,	-0.00,	0,	0,	41.35,	
29977,	-0.70,	0.00,	29036,	29977,	-0.41,	-0.00,	0,	0,	41.35,	
30970,	0.15,	0.00,	30029,	30970,	-0.52,	-0.00,	0,	0,	41.35,	
31964,	-0.44,	0.00,	31023,	31964,	-0.26,	-0.00,	0,	0,	41.35,	
32957,	-0.12,	0.00,	32016,	32957,	-0.33,	-0.00,	0,	0,	41.35,	
33950,	-1.02,	-1.00,	33009,	33950,	-0.25,	-0.00,	0,	0,	41.35,	
34944,	-1.04,	-1.00,	34002,	34944,	-0.55,	-0.39,	0,	0,	41.35,	
35937,	0.10,	0.00,	34996,	35937,	-0.74,	-0.63,	0,	0,	41.35,	
36931,	-0.73,	0.00,	35989,	36930,	-0.41,	-0.38,	0,	0,	41.35,	
37924,	-0.65,	0.00,	36982,	37924,	-0.54,	-0.23,	0,	0,	41.35,	
