443171,	986.65,	986.50,	442238,	443171,	990.66,	990.62,	0,	0,	41.95,	
444165,	985.79,	986.00,	443236,	444165,	989.09,	989.01,	0,	0,	41.95,	
445158,	984.70,	984.50,	444225,	445158,	987.80,	987.83,	0,	0,	41.95,	
446152,	983.53,	983.50,	445219,	446151,	986.58,	986.53,	0,	0,	41.95,	
447145,	984.19,	984.00,	446213,	447145,	985.39,	985.34,	0,	0,	41.95,	
448139,	983.60,	983.50,	447206,	448139,	984.92,	984.82,	0,	0,	41.95,	
449132,	982.81,	983.00,	448199,	449132,	984.40,	984.30,	0,	0,	41.95,	
450125,	982.29,	982.00,	449192,	450125,	983.78,	983.79,	0,	0,	41.95,	
451119,	982.07,	982.00,	450187,	451119,	983.20,	983.09,	0,	0,	41.95,	
452112,	981.93,	982.00,	451180,	452112,	982.76,	982.66,	0,	0,	41.95,	
453105,	981.41,	981.50,	452173,	453105,	982.43,	982.40,	0,	0,	41.95,	
454098,	980.67,	980.50,	453167,	454098,	982.03,	982.05,	0,	0,	41.95,	
455093,	980.48,	980.50,	454160,	455092,	981.50,	981.44,	0,	0,	41.95,	
456085,	980.31,	980.00,	455152,	456085,	981.10,	981.07,	0,	0,	41.95,	
457078,	979.21,	979.00,	456144,	457078,	980.79,	980.65,	0,	0,	41.95,	
458072,	979.48,	979.50,	457140,	458072,	980.17,	980.01,	0,	0,	41.95,	
459065,	978.66,	978.50,	458133,	459065,	979.90,	979.81,	0,	0,	41.95,	
460058,	979.38,	979.00,	459126,	460058,	979.42,	979.30,	0,	0,	41.95,	
461051,	978.71,	979.00,	460120,	461051,	979.40,	979.18,	0,	0,	41.95,	
462045,	978.14,	978.00,	461113,	462045,	979.13,	979.11,	0,	0,	41.95,	
463038,	977.62,	977.50,	462105,	463038,	978.74,	978.68,	0,	0,	41.95,	
464031,	977.81,	978.00,	463099,	464031,	978.30,	978.22,	0,	0,	41.95,	
465026,	977.97,	978.00,	464093,	465025,	978.11,	978.13,	0,	0,	41.95,	
466019,	977.23,	977.00,	465085,	466018,	978.06,	978.08,	0,	0,	41.95,	
467012,	977.85,	978.00,	466078,	467011,	977.73,	977.66,	0,	0,	41.95,	
468005,	977.81,	978.00,	467073,	468004,	977.78,	977.79,	0,	0,	41.95,	
468999,	976.35,	976.00,	468066,	468999,	977.79,	977.87,	0,	0,	41.95,	
469992,	976.71,	977.00,	469059,	469992,	977.23,	977.14,	0,	0,	41.95,	
470985,	976.02,	976.00,	470052,	470985,	977.03,	977.09,	0,	0,	41.95,	
471979,	976.45,	976.50,	471046,	471979,	976.63,	976.66,	0,	0,	41.95,	
472972,	975.80,	976.00,	472039,	472972,	976.56,	976.60,	0,	0,	41.95,	
473965,	976.21,	976.00,	473033,	473965,	976.26,	976.36,	0,	0,	41.95,	
474958,	976.04,	976.00,	474027,	474958,	976.24,	976.22,	0,	0,	41.95,	
475953,	975.09,	975.00,	475020,	475952,	976.16,	976.13,	0,	0,	41.95,	
476946,	975.59,	975.50,	476013,	476946,	975.74,	975.69,	0,	0,	41.95,	
477939,	975.47,	975.50,	477006,	477939,	975.68,	975.62,	0,	0,	41.95,	
478932,	975.59,	975.50,	478000,	478932,	975.60,	975.57,	0,	0,	41.95,	
479926,	975.09,	975.00,	478993,	479926,	975.60,	975.54,	0,	0,	41.95,	
480919,	973.87,	974.00,	479986,	480919,	975.40,	975.33,	0,	0,	41.95,	
481912,	974.64,	974.50,	480983,	481912,	974.80,	974.81,	0,	0,	41.95,	
482906,	974.64,	974.50,	481974,	482906,	974.74,	974.69,	0,	0,	41.95,	
483900,	974.30,	974.00,	482967,	483899,	974.70,	974.61,	0,	0,	41.95,	
484893,	974.14,	974.00,	483960,	484893,	974.54,	974.37,	0,	0,	41.95,	
485886,	974.28,	974.00,	484954,	485886,	974.38,	974.23,	0,	0,	41.95,	
486880,	974.23,	974.00,	485947,	486880,	974.34,	974.14,	0,	0,	41.95,	
487873,	973.47,	973.50,	486940,	487873,	974.30,	974.08,	0,	0,	41.95,	
488866,	973.59,	973.50,	487933,	488866,	973.97,	973.86,	0,	0,	41.95,	
489860,	973.33,	973.00,	488928,	489860,	973.82,	973.72,	0,	0,	41.95,	
490853,	973.83,	974.00,	489921,	490853,	973.63,	973.44,	0,	0,	41.95,	
491846,	973.49,	973.50,	490914,	491846,	973.71,	973.66,	0,	0,	41.95,	
492839,	973.61,	973.50,	491908,	492839,	973.62,	973.60,	0,	0,	41.95,	
493834,	973.37,	973.00,	492901,	493833,	973.62,	973.56,	0,	0,	41.95,	
494827,	972.71,	973.00,	493894,	494826,	973.52,	973.34,	0,	0,	41.95,	
495819,	973.16,	973.00,	494887,	495819,	973.20,	973.21,	0,	0,	41.95,	
496813,	973.09,	973.00,	495881,	496813,	973.19,	973.13,	0,	0,	41.95,	
497806,	972.52,	972.50,	496874,	497806,	973.15,	973.08,	0,	0,	41.95,	
498799,	972.52,	972.50,	497866,	498799,	972.90,	972.85,	0,	0,	41.95,	
499792,	972.83,	973.00,	498861,	499792,	972.75,	972.71,	0,	0,	41.95,	
500786,	972.71,	973.00,	499854,	500786,	972.78,	972.83,	0,	0,	41.95,	
501779,	971.90,	972.00,	500847,	501779,	972.75,	972.89,	0,	0,	41.95,	
502772,	972.56,	972.50,	501840,	502772,	972.42,	972.54,	0,	0,	41.95,	
503766,	972.68,	972.50,	502834,	503766,	972.47,	972.53,	0,	0,	41.95,	
504759,	972.21,	972.00,	503830,	504759,	972.55,	972.52,	0,	0,	41.95,	
505752,	971.59,	971.50,	504820,	505752,	972.42,	972.31,	0,	0,	41.95,	
506745,	972.09,	972.00,	505814,	506745,	972.09,	972.00,	0,	0,	41.95,	
507739,	972.42,	972.50,	506806,	507739,	972.09,	972.00,	0,	0,	41.95,	
508732,	971.78,	972.00,	507799,	508732,	972.22,	972.19,	0,	0,	41.95,	
509725,	971.73,	972.00,	508793,	509725,	972.05,	972.12,	0,	0,	41.95,	
510718,	971.54,	971.50,	509786,	510718,	971.92,	972.07,	0,	0,	41.95,	
511712,	971.42,	971.50,	510779,	511712,	971.77,	971.85,	0,	0,	41.95,	
512705,	971.28,	971.00,	511775,	512705,	971.63,	971.71,	0,	0,	41.95,	
513698,	971.39,	971.00,	512765,	513698,	971.49,	971.43,	0,	0,	41.95,	
514692,	971.70,	972.00,	513759,	514692,	971.45,	971.26,	0,	0,	41.95,	
515685,	971.06,	971.00,	514752,	515685,	971.55,	971.55,	0,	0,	41.95,	
516678,	971.11,	971.00,	515745,	516678,	971.36,	971.34,	0,	0,	41.95,	
517671,	971.54,	971.50,	516739,	517671,	971.26,	971.20,	0,	0,	41.95,	
518665,	971.68,	971.50,	517732,	518665,	971.37,	971.32,	0,	0,	41.95,	
519658,	971.16,	971.00,	518725,	519658,	971.49,	971.39,	0,	0,	41.95,	
520651,	970.99,	971.00,	519718,	520651,	971.36,	971.24,	0,	0,	41.95,	
521645,	971.68,	971.50,	520712,	521645,	971.22,	971.14,	0,	0,	41.95,	
522638,	971.49,	971.50,	521705,	522638,	971.40,	971.28,	0,	0,	41.95,	
523631,	971.66,	971.50,	522697,	523631,	971.43,	971.37,	0,	0,	41.95,	
524624,	971.78,	972.00,	523691,	524624,	971.52,	971.42,	0,	0,	41.95,	
525618,	971.78,	972.00,	524684,	525618,	971.62,	971.65,	0,	0,	41.95,	
526611,	971.51,	971.50,	525678,	526611,	971.68,	971.79,	0,	0,	41.95,	
527604,	977.57,	977.50,	526673,	527604,	977.57,	977.50,	1,	1,	41.95,	
528598,	977.78,	978.00,	527665,	528598,	977.57,	977.50,	0,	0,	41.95,	
529591,	980.62,	980.50,	528658,	529591,	977.65,	977.70,	0,	0,	41.95,	
530584,	989.56,	989.50,	529651,	530584,	989.56,	989.50,	1,	1,	41.95,	
531577,	990.13,	990.00,	530646,	531577,	989.56,	989.50,	0,	0,	41.95,	
532571,	989.77,	990.00,	531639,	532571,	989.78,	989.70,	0,	0,	41.95,	
533564,	989.06,	989.00,	532632,	533564,	989.78,	989.81,	0,	0,	41.95,	
534557,	989.30,	989.00,	533625,	534557,	989.50,	989.50,	0,	0,	41.95,	
535550,	988.56,	988.50,	534619,	535550,	989.42,	989.30,	0,	0,	41.95,	
536544,	989.56,	989.50,	535612,	536544,	989.08,	988.99,	0,	0,	41.95,	
537537,	989.41,	989.50,	536604,	537537,	989.27,	989.19,	0,	0,	41.95,	
538530,	989.32,	989.00,	537598,	538530,	989.32,	989.31,	0,	0,	41.95,	
539524,	988.20,	988.00,	538592,	539524,	989.32,	989.19,	0,	0,	41.95,	
540517,	988.65,	988.50,	539585,	540517,	988.88,	988.72,	0,	0,	41.95,	
541510,	989.44,	989.50,	540578,	541510,	988.79,	988.64,	0,	0,	41.95,	
542504,	992.39,	992.00,	541572,	542503,	989.05,	988.97,	0,	0,	41.95,	
543498,	993.06,	993.00,	542565,	543498,	990.36,	990.16,	0,	0,	41.95,	
544491,	993.23,	993.00,	543558,	544491,	991.42,	991.27,	0,	0,	41.95,	
545484,	993.04,	993.00,	544553,	545484,	992.13,	991.95,	0,	0,	41.95,	
546478,	992.89,	993.00,	545544,	546478,	992.48,	992.36,	0,	0,	41.95,	
547471,	991.70,	992.00,	546538,	547470,	992.64,	992.61,	0,	0,	41.95,	
548464,	992.56,	992.50,	547531,	548463,	992.28,	992.37,	0,	0,	41.95,	
549456,	991.85,	992.00,	548525,	549456,	992.39,	992.42,	0,	0,	41.95,	
550450,	992.25,	992.00,	549518,	550450,	992.18,	992.26,	0,	0,	41.95,	
551443,	991.11,	991.00,	550511,	551443,	992.20,	992.16,	0,	0,	41.95,	
552436,	992.18,	992.00,	551504,	552436,	991.78,	991.70,	0,	0,	41.95,	
553430,	991.56,	991.50,	552497,	553430,	991.93,	991.82,	0,	0,	41.95,	
554423,	991.85,	992.00,	553490,	554423,	991.79,	991.69,	0,	0,	41.95,	
555416,	991.15,	991.00,	554483,	555416,	991.81,	991.81,	0,	0,	41.95,	
556409,	991.77,	992.00,	555476,	556409,	991.55,	991.50,	0,	0,	41.95,	
557403,	991.73,	992.00,	556470,	557403,	991.64,	991.69,	0,	0,	41.95,	
558397,	991.13,	991.00,	557463,	558396,	991.67,	991.81,	0,	0,	41.95,	
559390,	990.99,	991.00,	558456,	559390,	991.46,	991.49,	0,	0,	41.95,	
560384,	990.80,	991.00,	559450,	560384,	991.28,	991.30,	0,	0,	41.95,	
561377,	990.73,	991.00,	560443,	561377,	991.09,	991.18,	0,	0,	41.95,	
562370,	991.25,	991.00,	561436,	562370,	990.95,	991.11,	0,	0,	41.95,	
563363,	991.23,	991.00,	562430,	563363,	991.07,	991.07,	0,	0,	41.95,	
564357,	991.49,	991.50,	563423,	564356,	991.13,	991.04,	0,	0,	41.95,	
565349,	991.11,	991.00,	564415,	565349,	991.27,	991.22,	0,	0,	41.95,	
566342,	990.96,	991.00,	565409,	566342,	991.21,	991.13,	0,	0,	41.95,	
567335,	990.39,	990.00,	566403,	567335,	991.11,	991.08,	0,	0,	41.95,	
568329,	990.20,	990.00,	567395,	568329,	990.83,	990.66,	0,	0,	41.95,	
569322,	990.46,	990.50,	568390,	569322,	990.58,	990.40,	0,	0,	41.95,	
570315,	989.51,	989.50,	569383,	570315,	990.54,	990.44,	0,	0,	41.95,	
571309,	990.92,	991.00,	570377,	571309,	990.13,	990.07,	0,	0,	41.95,	
572302,	990.18,	990.00,	571369,	572302,	990.44,	990.44,	0,	0,	41.95,	
573295,	989.92,	990.00,	572363,	573295,	990.34,	990.26,	0,	0,	41.95,	
574288,	989.22,	989.00,	573357,	574288,	990.17,	990.16,	0,	0,	41.95,	
575283,	990.70,	991.00,	574350,	575282,	989.80,	989.71,	0,	0,	41.95,	
576276,	989.58,	989.50,	575343,	576276,	990.15,	990.21,	0,	0,	41.95,	
577269,	989.77,	990.00,	576336,	577269,	989.93,	989.93,	0,	0,	41.95,	
578263,	989.53,	989.50,	577330,	578263,	989.87,	989.96,	0,	0,	41.95,	
579256,	989.77,	990.00,	578323,	579256,	989.74,	989.78,	0,	0,	41.95,	
580249,	989.20,	989.00,	579316,	580249,	989.75,	989.87,	0,	0,	41.95,	
581242,	990.03,	990.00,	580311,	581242,	989.54,	989.53,	0,	0,	41.95,	
582236,	989.13,	989.00,	581304,	582236,	989.73,	989.71,	0,	0,	41.95,	
583229,	989.20,	989.00,	582297,	583229,	989.49,	989.43,	0,	0,	41.95,	
584222,	989.10,	989.00,	583290,	584222,	989.38,	989.26,	0,	0,	41.95,	
585216,	989.10,	989.00,	584284,	585216,	989.27,	989.16,	0,	0,	41.95,	
586209,	989.75,	990.00,	585277,	586209,	989.21,	989.10,	0,	0,	41.95,	
587203,	989.63,	989.50,	586270,	587202,	989.42,	989.45,	0,	0,	41.95,	
588196,	990.08,	990.00,	587264,	588196,	989.50,	989.47,	0,	0,	41.95,	
589190,	989.53,	989.50,	588257,	589190,	989.73,	989.68,	0,	0,	41.95,	
590183,	989.89,	990.00,	589250,	590183,	989.65,	989.61,	0,	0,	41.95,	
