tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2423639,2423640,2423641,0,0,42,0,0,0,0,0,0,0,2423641,2424292,2424292,-76795,-76795,0,0.0,0.0,0.0,0,1.022461,0.758057,-0.065918,-50.68702,-2.045802,1.862595,-53.34319,94.96952,22.64765,True,1093.5,0.881209,0.963439
2424359,2424360,2424361,0,0,42,0,0,0,0,0,0,0,2424361,2424946,2424946,-76797,-76795,-2,-2.0,-2.0,-0.047619,0,1.023926,0.765869,-0.070313,-50.9084,-1.748092,1.916031,-53.08897,95.24525,22.74176,True,0.0,0.0,0.0
2425013,2425014,2425015,0,0,42,0,0,0,0,0,0,0,2425015,2425599,2425600,-76797,-76795,-2,-2.0,-2.0,-0.047619,0,1.017334,0.758057,-0.067627,-50.99237,-1.992366,1.801527,-53.19973,95.09769,22.78882,True,0.0,0.0,0.0
2425666,2425667,2425668,0,0,42,0,0,0,0,0,0,0,2425668,2426253,2426254,-76787,-76795,8,8.0,8.0,0.190476,0,1.014648,0.75,-0.061523,-50.9542,-2.038168,1.763359,-53.43721,94.68932,22.83588,True,0.0,0.0,0.0
2426319,2426320,2426321,0,0,42,0,0,0,0,0,0,0,2426321,2426907,2426908,-76800,-76795,-5,6.142857,8.0,0.190476,0,1.024414,0.751465,-0.06665,-50.79389,-1.992366,1.755725,-53.63063,95.06831,22.78882,False,0.0,0.0,0.0
2426974,2426975,2426976,0,0,42,0,0,0,0,0,0,0,2426976,2427561,2427561,-76777,-76795,18,7.571429,7.272928,0.173165,0,1.024658,0.773193,-0.066162,-51.17557,-1.755725,1.633588,-52.86162,94.89066,22.78882,False,0.0,0.0,0.0
2427629,2427630,2427631,0,0,42,0,0,0,0,0,0,0,2427631,2428215,2428215,-76803,-76795,-8,5.285714,7.389791,0.175947,0,1.006348,0.745606,-0.064941,-50.92366,-1.89313,1.870229,-53.36142,94.97762,22.74176,False,0.0,0.0,0.0
2428282,2428283,2428284,0,0,42,0,0,0,0,0,0,0,2428284,2428868,2428869,-76810,-76795,-15,2.0,6.566045,0.156334,0,1.012207,0.754639,-0.061523,-50.8397,-1.770992,1.862595,-53.20297,94.66063,22.74176,False,0.0,0.0,0.0
2428936,2428936,2428937,0,0,42,0,0,0,0,0,0,0,2428937,2429522,2429523,-76797,-76795,-2,0.571429,4.778438,0.113772,0,1.013916,0.739258,-0.061279,-50.80153,-1.984733,1.603053,-53.81022,94.73837,22.83588,False,0.0,0.0,0.0
2429592,2429592,2429593,0,0,42,0,0,0,0,0,0,0,2429593,2430176,2430177,-76784,-76795,11,1.0,3.131394,0.074557,0,1.022949,0.761963,-0.074463,-50.90076,-2.091603,1.870229,-53.18807,95.58129,22.78882,False,0.0,0.0,0.0
2430243,2430244,2430245,0,0,42,0,0,0,0,0,0,0,2430245,2430830,2430830,-76797,-76795,-2,-0.428571,2.296953,0.054689,0,1.031006,0.768066,-0.070068,-50.92366,-1.885496,1.839695,-53.20113,95.21227,22.78882,False,0.0,0.0,0.0
2430898,2430899,2430899,0,0,42,0,0,0,0,0,0,0,2430899,2431484,2431484,-76799,-76795,-4,-0.285714,1.22991,0.029284,0,1.013428,0.74585,-0.068604,-50.77863,-2.007634,1.862595,-53.53273,95.25508,22.83588,False,0.0,0.0,0.0
2431552,2431553,2431554,0,0,42,0,0,0,0,0,0,0,2431554,2432137,2432138,-76816,-76795,-21,-5.857143,0.636543,0.015156,0,1.01123,0.755615,-0.060547,-51.14504,-1.89313,1.732824,-53.14397,94.58106,22.74176,False,0.0,0.0,0.0
2432206,2432206,2432207,0,0,42,0,0,0,0,0,0,0,2432207,2432791,2432792,-76794,-76795,1,-4.571429,-1.905735,-0.045375,0,1.010498,0.749268,-0.070313,-50.64122,-2.045802,1.908397,-53.3233,95.36081,22.83588,False,0.0,0.0,0.0
2432859,2432860,2432861,0,0,42,0,0,0,0,0,0,0,2432861,2433445,2433446,-76815,-76795,-20,-5.285714,-2.949354,-0.070223,0,1.019775,0.762451,-0.070557,-50.8168,-1.801527,1.694657,-53.09845,95.28683,22.74176,False,0.0,0.0,0.0
