tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
4862205,4862783,4862784,-15489,-17241,42,1752,0,1752.0,1752.0,41.71429,0,42.0,4862784,4863256,4863256,-76074,-74426,-1648,-1650.429,-1649.615,-39.27655,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4863326,4863867,4863867,-15495,-17241,42,1746,0,1751.143,1752.0,41.71429,0,42.0,4863867,4864376,4864377,-76058,-74426,-1632,-1648.0,-1649.934,-39.28413,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4864447,4864950,4864950,-15511,-17241,42,1730,0,1748.0,1751.664,41.7063,0,42.0,4864950,4865497,4865497,-76087,-74426,-1661,-1649.714,-1649.177,-39.26611,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4865567,4866131,4866132,-15481,-17241,42,1760,0,1749.143,1750.23,41.67214,0,41.5,4866132,4866617,4866618,-76073,-74426,-1647,-1649.429,-1649.387,-39.27112,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4866689,4867215,4867215,-15487,-17241,42,1754,0,1749.429,1749.804,41.66201,0,41.5,4867215,4867738,4867738,-76076,-74426,-1650,-1649.571,-1649.403,-39.27151,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4867810,4868396,4868397,-15499,-17241,42,1742,0,1748.0,1749.657,41.6585,0,41.5,4868397,4868952,4868952,-76060,-74426,-1634,-1647.429,-1649.469,-39.27308,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4869073,4869578,4869578,-15481,-17241,42,1760,0,1749.143,1749.008,41.64306,0,41.5,4869578,4870072,4870073,-76078,-74426,-1652,-1646.286,-1648.67,-39.25405,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4870144,4870661,4870661,-15495,-17241,42,1746,0,1748.286,1749.061,41.64431,0,41.5,4870661,4871193,4871193,-76048,-74426,-1622,-1642.571,-1647.737,-39.23183,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4871264,4871843,4871843,-15510,-17241,42,1731,0,1746.143,1748.757,41.63708,0,41.5,4871843,4872313,4872314,-76084,-74426,-1658,-1646.286,-1645.714,-39.18368,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4872385,4872926,4872926,-15521,-17241,42,1720,0,1744.714,1747.734,41.61271,0,41.5,4872926,4873434,4873434,-76078,-74426,-1652,-1645.0,-1645.938,-39.189,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4873505,4874009,4874009,-15497,-17241,42,1744,0,1742.429,1746.552,41.58456,0,41.5,4874009,4874555,4874555,-76098,-74426,-1672,-1648.571,-1645.571,-39.18026,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4874627,4875191,4875191,-15490,-17241,42,1751,0,1742.0,1744.938,41.54613,0,41.5,4875191,4875675,4875675,-76088,-74426,-1662,-1650.286,-1646.746,-39.20823,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4875746,4876274,4876274,-15514,-17241,42,1727,0,1739.857,1743.787,41.51875,0,41.5,4876274,4876796,4876796,-76077,-74426,-1651,-1652.714,-1648.132,-39.24123,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4876867,4877456,4877456,-15488,-17241,42,1753,0,1738.857,1742.249,41.48211,0,41.5,4877456,4878009,4878010,-76090,-74426,-1664,-1654.429,-1649.926,-39.28394,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4878132,4878637,4878638,-15495,-17241,42,1746,0,1738.857,1740.921,41.4505,0,41.5,4878638,4879130,4879130,-76092,-74426,-1666,-1660.714,-1651.689,-39.32592,-39,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
