tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
2483203,2483203,2483204,0,0,42,0,0,0,0,0,0,0,2483204,2483788,2483788,-99050,-76795,-22255,-22255.0,-22255.0,-529.881,-529,1.042236,0.75293,-0.068604,-50.80153,-1.916031,1.664122,-54.04237,95.20593,22.88294,True,0,0,0
2483856,2483857,2483857,0,0,42,0,0,0,0,0,0,0,2483857,2484442,2484442,-86743,-76795,-9948,-9948.0,-9948.0,-236.8571,-236,1.032471,0.763916,-0.066162,-50.9771,-1.877863,1.748092,-53.40004,94.94977,22.97706,True,0,0,0
2484509,2484510,2484511,0,0,42,0,0,0,0,0,0,0,2484511,2485095,2485097,-86711,-76795,-9916,-9916.0,-9916.0,-236.0952,-236,1.024902,0.768066,-0.067139,-51.09924,-2.030534,1.839695,-53.04712,94.99545,22.78882,True,0,0,0
2485165,2485166,2485166,0,0,42,0,0,0,0,0,0,0,2485166,2485749,2485750,-86713,-76795,-9918,-9918.0,-9918.0,-236.1429,-236,1.039795,0.762451,-0.065918,-50.67939,-2.0,1.679389,-53.64658,94.94102,22.88294,True,0,0,0
2485816,2485817,2485818,0,0,42,0,0,0,0,0,0,0,2485818,2486403,2486404,-86695,-76795,-9900,-9900.0,-9900.0,-235.7143,-235,1.022217,0.764404,-0.062744,-50.94656,-1.839695,1.526718,-53.11877,94.69224,22.83588,True,0,0,0
2486471,2486472,2486472,0,0,42,0,0,0,0,0,0,0,2486472,2487057,2487058,-86723,-76795,-9928,-9904.0,-9900.0,-235.7143,-235,1.021973,0.767822,-0.065918,-50.93893,-2.0,1.656489,-52.98075,94.90662,22.93,False,0,0,0
2487124,2487125,2487126,0,0,42,0,0,0,0,0,0,0,2487126,2487711,2487711,-86710,-76795,-9915,-9906.143,-9901.566,-235.7516,-235,1.048828,0.769287,-0.072266,-50.96183,-1.916031,1.931298,-53.62072,95.3663,22.83588,False,0,0,0
2487779,2487780,2487781,0,0,42,0,0,0,0,0,0,0,2487781,2488364,2488365,-86708,-76795,-9913,-9908.0,-9903.358,-235.7943,-235,1.042236,0.768311,-0.065674,-50.74046,-1.946565,1.870229,-53.5035,94.88544,22.78882,False,0,0,0
2488433,2488433,2488434,0,0,42,0,0,0,0,0,0,0,2488434,2489018,2489019,-86703,-76795,-9908,-9909.143,-9905.176,-235.8375,-235,1.039795,0.772949,-0.071289,-50.80916,-1.923664,1.671756,-53.25773,95.26926,22.78882,False,0,0,0
2489087,2489088,2489089,0,0,42,0,0,0,0,0,0,0,2489089,2489672,2489673,-86711,-76795,-9916,-9911.429,-9906.729,-235.8745,-235,1.013672,0.753906,-0.054443,-50.9542,-2.091603,1.801527,-53.28891,94.13023,22.83588,False,0,0,0
2489741,2489741,2489742,0,0,42,0,0,0,0,0,0,0,2489742,2490326,2490326,-86705,-76795,-9910,-9912.857,-9908.568,-235.9183,-235,1.026855,0.753174,-0.070068,-50.94656,-1.839695,1.664122,-53.62291,95.31475,22.83588,False,0,0,0
2490394,2490395,2490396,0,0,42,0,0,0,0,0,0,0,2490396,2490980,2490980,-86709,-76795,-9914,-9914.857,-9910.247,-235.9583,-235,1.002197,0.747559,-0.05542,-50.8855,-1.80916,2.030534,-53.20462,94.23962,22.88294,False,0,0,0
2491048,2491049,2491050,0,0,42,0,0,0,0,0,0,0,2491050,2491633,2491634,-86712,-76795,-9917,-9913.286,-9912.052,-236.0012,-236,1.031006,0.76416,-0.067871,-50.71756,-1.916031,1.694657,-53.34705,95.07535,22.83588,False,0,0,0
2491702,2491703,2491704,0,0,42,0,0,0,0,0,0,0,2491704,2492287,2492288,-86711,-76795,-9916,-9913.429,-9912.535,-236.0127,-236,1.03418,0.760498,-0.071777,-50.8168,-1.969466,1.763359,-53.54913,95.39149,22.88294,False,0,0,0
2492356,2492356,2492357,0,0,42,0,0,0,0,0,0,0,2492357,2492941,2492942,-86695,-76795,-9900,-9911.571,-9912.885,-236.0211,-236,1.025391,0.769043,-0.0625,-50.76336,-1.854962,1.648855,-53.03941,94.64599,22.88294,False,0,0,0
