tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
5664324,5664912,5664913,-25931,-75706,42,49775,0,49783.57,49785.0,1185.357,0,1185.0,5664913,5665466,5665467,-69007,-113553,44546,44544.29,44542.67,1060.54,1060.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5665588,5666094,5666094,-25942,-75706,42,49764,0,49780.57,49784.44,1185.344,0,1185.0,5666094,5666587,5666587,-69009,-113553,44544,44544.57,44543.3,1060.555,1060.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5666659,5667177,5667177,-25931,-75706,42,49775,0,49779.14,49782.93,1185.308,0,1185.0,5667177,5667707,5667707,-68958,-113553,44595,44552.14,44543.8,1060.567,1060.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5667779,5668358,5668359,-25938,-75706,42,49768,0,49776.71,49781.45,1185.272,0,1185.0,5668359,5668827,5668828,-68998,-113553,44555,44554.0,44547.07,1060.644,1060.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5668950,5669540,5669540,-25941,-75706,42,49765,0,49773.86,49779.59,1185.228,0,1185.0,5669540,5670041,5670041,-68978,-113553,44575,44558.71,44549.78,1060.709,1061.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5670113,5670623,5670623,-25937,-75706,42,49769,0,49771.57,49777.35,1185.175,0,1185.0,5670623,5671161,5671162,-68981,-113553,44572,44563.0,44553.28,1060.792,1061.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5671232,5671804,5671805,-25951,-75706,42,49755,0,49767.29,49775.09,1185.121,0,1185.0,5671805,5672282,5672282,-68987,-113553,44566,44564.71,44557.08,1060.883,1061.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5672353,5672887,5672888,-25963,-75706,42,49743,0,49762.71,49772.03,1185.048,0,1185.0,5672888,5673402,5673402,-68912,-113553,44641,44578.29,44560.07,1060.954,1061.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5673473,5673970,5673971,-25969,-75706,42,49737,0,49758.86,49768.38,1184.962,0,1185.0,5673971,5674523,5674523,-68908,-113553,44645,44592.71,44567.2,1061.124,1061.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5674594,5675151,5675152,-25981,-75706,42,49725,0,49751.71,49764.65,1184.873,0,1185.0,5675152,5675643,5675643,-68923,-113553,44630,44597.71,44577.19,1061.362,1061.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5675714,5676234,5676235,-25986,-75706,42,49720,0,49744.86,49759.59,1184.752,0,1185.0,5676235,5676763,5676763,-68919,-113553,44634,44609.0,44585.23,1061.553,1061.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5676835,5677416,5677416,-25970,-75706,42,49736,0,49740.71,49753.82,1184.615,0,1184.5,5677416,5677884,5677884,-68927,-113553,44626,44616.29,44594.54,1061.775,1062.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5677955,5678499,5678499,-25962,-75706,42,49744,0,49737.14,49748.69,1184.493,0,1184.5,5678499,5679004,5679004,-68937,-113553,44616,44622.57,44603.05,1061.977,1062.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5679075,5679582,5679582,-25960,-75706,42,49746,0,49735.86,49744.17,1184.385,0,1184.0,5679582,5680124,5680125,-68917,-113553,44636,44632.57,44610.69,1062.159,1062.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5680196,5680763,5680763,-25973,-75706,42,49733,0,49734.43,49740.92,1184.308,0,1184.0,5680763,5681245,5681245,-68926,-113553,44627,44630.57,44619.26,1062.363,1062.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
