tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
3313641,3314198,3314199,-51536,-49532,42,-2004,0,-2040.0,-2046.0,-48.71429,0,-48,3314199,3314693,3314693,-86113,-88062,1949,1936.143,1934.0,46.04762,46.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3314763,3315282,3315282,-51563,-49532,42,-2031,0,-2037.857,-2043.651,-48.65836,0,-48,3315282,3315813,3315814,-86126,-88062,1936,1936.429,1934.839,46.06759,46.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3315884,3316464,3316464,-51571,-49532,42,-2039,0,-2036.857,-2041.383,-48.60435,0,-48,3316464,3316934,3316935,-86108,-88062,1954,1939.286,1935.461,46.08241,46.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3317056,3317646,3317647,-51601,-49532,42,-2069,0,-2040.143,-2039.611,-48.56216,0,-48,3317647,3318149,3318149,-86079,-88062,1983,1946.286,1936.958,46.11806,46.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3318220,3318730,3318730,-51562,-49532,42,-2030,0,-2037.857,-2039.819,-48.56712,0,-48,3318730,3319270,3319270,-86064,-88062,1998,1955.429,1940.61,46.205,46.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3319340,3319912,3319913,-51566,-49532,42,-2034,0,-2036.143,-2039.051,-48.54884,0,-48,3319913,3320391,3320391,-86073,-88062,1989,1963.286,1946.411,46.34313,46.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3320462,3320996,3320997,-51550,-49532,42,-2018,0,-2032.143,-2037.912,-48.52172,0,-48,3320997,3321511,3321512,-86031,-88062,2031,1977.143,1953.018,46.50042,46.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3321583,3322080,3322080,-51555,-49532,42,-2023,0,-2034.857,-2035.654,-48.46795,0,-48,3322081,3322632,3322633,-86038,-88062,2024,1987.857,1962.463,46.7253,47.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3322704,3323262,3323263,-51547,-49532,42,-2015,0,-2032.571,-2035.342,-48.46052,0,-48,3323263,3323753,3323753,-86040,-88062,2022,2000.143,1972.405,46.96202,47.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3323824,3324346,3324347,-51560,-49532,42,-2028,0,-2031.0,-2034.257,-48.4347,0,-48,3324347,3324874,3324874,-86041,-88062,2021,2009.714,1983.264,47.22057,47.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3324945,3325529,3325529,-51558,-49532,42,-2026,0,-2024.857,-2032.982,-48.40434,0,-48,3325529,3326089,3326089,-86055,-88062,2007,2013.143,1993.619,47.46713,47.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3326210,3326711,3326711,-51555,-49532,42,-2023,0,-2023.857,-2029.801,-48.3286,0,-48,3326711,3327209,3327210,-86038,-88062,2024,2016.857,2001.263,47.64912,47.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3327281,3327795,3327795,-51575,-49532,42,-2043,0,-2025.143,-2027.474,-48.27319,0,-48,3327795,3328330,3328331,-86051,-88062,2011,2020.0,2007.368,47.79448,48.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3328401,3328977,3328977,-51535,-49532,42,-2003,0,-2023.0,-2026.561,-48.25146,0,-48,3328977,3329451,3329451,-86054,-88062,2008,2016.714,2012.313,47.91222,48.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3329522,3330061,3330061,-51548,-49532,42,-2016,0,-2022.0,-2025.167,-48.21827,0,-48,3330061,3330572,3330572,-86051,-88062,2011,2014.857,2014.036,47.95325,48.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
