tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
3368192,3368782,3368782,-50591,-49532,42,-1059,0,-1781.286,-1938.411,-46.15263,0,-46,3368782,3369336,3369336,-87015,-88062,1047,1047.0,1047.0,24.92857,25.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,True,0,0,0
3369406,3369964,3369965,-50598,-49532,42,-1066,0,-1655.286,-1876.896,-44.68801,0,-44,3369965,3370457,3370457,-87039,-88062,1023,1043.571,1047.0,24.92857,25.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3370578,3371147,3371147,-50569,-49532,42,-1037,0,-1526.286,-1790.136,-42.62228,0,-42,3371147,3371671,3371672,-87023,-88062,1039,1042.429,1045.658,24.89661,25.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3371743,3372329,3372329,-50574,-49532,42,-1042,0,-1395.0,-1686.839,-40.16282,0,-40,3372329,3372886,3372886,-87041,-88062,1021,1038.714,1044.394,24.86651,25.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3372956,3373511,3373512,-50578,-49532,42,-1046,0,-1265.714,-1572.584,-37.44247,0,-37,3373512,3374006,3374007,-87038,-88062,1024,1035.429,1042.17,24.81357,25.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3374078,3374595,3374595,-50579,-49532,42,-1047,0,-1114.714,-1452.444,-34.58201,0,-34,3374595,3375127,3375127,-87037,-88062,1025,1032.286,1039.531,24.75073,25.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3375198,3375777,3375778,-50579,-49532,42,-1047,0,-1049.143,-1320.223,-31.43388,0,-31,3375778,3376248,3376248,-87039,-88062,1023,1028.857,1036.694,24.6832,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3376319,3376861,3376862,-50596,-49532,42,-1064,0,-1049.857,-1214.095,-28.90703,0,-28,3376862,3377369,3377369,-87045,-88062,1017,1024.571,1033.626,24.61015,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3377490,3378043,3378044,-50579,-49532,42,-1047,0,-1047.143,-1149.796,-27.37609,0,-27,3378044,3378583,3378583,-87025,-88062,1037,1026.571,1030.081,24.52574,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3378705,3379226,3379226,-50585,-49532,42,-1053,0,-1049.429,-1109.607,-26.41922,0,-26,3379226,3379704,3379704,-87028,-88062,1034,1025.857,1028.707,24.49303,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3379775,3380309,3380310,-50582,-49532,42,-1050,0,-1050.571,-1086.047,-25.85827,0,-25,3380310,3380825,3380825,-87042,-88062,1020,1025.714,1027.591,24.46646,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3380896,3381393,3381393,-50586,-49532,42,-1054,0,-1051.714,-1072.158,-25.52758,0,-25,3381393,3381946,3381946,-87020,-88062,1042,1028.286,1026.856,24.44896,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3382067,3382575,3382576,-50608,-49532,42,-1076,0,-1055.857,-1064.155,-25.33701,0,-25,3382576,3383067,3383067,-87042,-88062,1020,1027.571,1027.416,24.46229,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3383188,3383758,3383758,-50582,-49532,42,-1050,0,-1056.286,-1060.906,-25.25967,0,-25,3383758,3384281,3384281,-87049,-88062,1013,1026.143,1027.477,24.46373,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3384403,3384940,3384940,-50590,-49532,42,-1058,0,-1055.429,-1059.097,-25.2166,0,-25,3384940,3385495,3385495,-87048,-88062,1014,1025.714,1026.955,24.4513,24.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
