tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
4835897,4836394,4836394,-17160,-17241,42,81,0,81.0,81.0,1.928571,0,0,4836394,4836924,4836924,-74432,-74426,-6,-6.0,-6.0,-0.142857,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,True,1216.5,0.98033,1.071809
4836994,4837575,4837576,-17202,-17241,42,39,0,39.0,39.0,0.928571,0,0,4837576,4838045,4838045,-74459,-74426,-33,-33.0,-33.0,-0.785714,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,True,0.0,0.0,0.0
4838113,4838658,4838659,-17203,-17241,42,38,0,38.85714,39.0,0.928571,0,0,4838659,4839165,4839165,-74436,-74426,-10,-29.71428,-33.0,-0.785714,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4839285,4839840,4839840,-17173,-17241,42,68,0,43.0,38.94407,0.92724,0,0,4839840,4840379,4840379,-74445,-74426,-19,-27.71428,-31.71364,-0.755087,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4840449,4841022,4841022,-17180,-17241,42,61,0,46.14286,40.53197,0.965047,0,0,4841022,4841499,4841500,-74451,-74426,-25,-26.57143,-30.14789,-0.717807,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4841570,4842105,4842105,-17211,-17241,42,30,0,44.85714,42.72863,1.017348,0,0,4842105,4842620,4842620,-74443,-74426,-17,-24.28572,-28.74771,-0.684469,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4842690,4843188,4843188,-17186,-17241,42,55,0,47.14286,43.56194,1.037189,0,0,4843188,4843740,4843741,-74439,-74426,-13,-21.42857,-27.00084,-0.642877,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4843811,4844369,4844370,-17177,-17241,42,64,0,50.71429,44.96387,1.070568,0,0,4844370,4844861,4844861,-74453,-74426,-27,-20.57143,-24.8193,-0.590936,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4844931,4845453,4845453,-17184,-17241,42,57,0,53.28571,47.21516,1.124171,0,0,4845453,4845981,4845981,-74463,-74426,-37,-21.14286,-23.15626,-0.551339,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4846052,4846634,4846635,-17189,-17241,42,52,0,55.28571,49.59178,1.180757,0,0,4846635,4847195,4847195,-74448,-74426,-22,-22.85714,-22.36801,-0.532572,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4847316,4847816,4847816,-17185,-17241,42,56,0,53.57143,51.82095,1.233832,0,0,4847816,4848316,4848316,-74446,-74426,-20,-23.0,-22.55951,-0.537131,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4848386,4848899,4848899,-17159,-17241,42,82,0,56.57143,52.50626,1.250149,0,0,4848899,4849436,4849436,-74442,-74426,-16,-21.71428,-22.73196,-0.541237,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4849507,4850081,4850081,-17178,-17241,42,63,0,61.28571,54.09777,1.288042,0,0,4850081,4850557,4850557,-74436,-74426,-10,-20.71428,-22.33354,-0.531751,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4850627,4851164,4851164,-17171,-17241,42,70,0,63.42857,56.91185,1.355044,0,0,4851164,4851677,4851677,-74450,-74426,-24,-22.28572,-21.6996,-0.516657,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
4851748,4852247,4852247,-17200,-17241,42,41,0,60.14286,59.46315,1.415789,0,0,4852247,4852798,4852798,-74457,-74426,-31,-22.85714,-21.92907,-0.522121,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0.0,0.0,0.0
