tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
3398131,3398635,3398635,-49588,-49532,42,-56,0,-905.0,-1062.844,-25.30581,0,-25,3398635,3399132,3399133,-88043,-88062,19,24.14286,25.0,0.595238,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3399202,3399718,3399719,-49594,-49532,42,-62,0,-762.7143,-1001.048,-23.83448,0,-23,3399719,3400253,3400254,-88034,-88062,28,24.57143,24.66443,0.587248,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3400327,3400901,3400901,-49586,-49532,42,-54,0,-615.0,-907.7404,-21.61287,0,-21,3400901,3401374,3401374,-88052,-88062,10,22.42857,24.62802,0.586381,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3401444,3401984,3401985,-49597,-49532,42,-65,0,-472.7143,-793.1325,-18.88411,0,-18,3401985,3402495,3402495,-88036,-88062,26,22.57143,23.76694,0.565879,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3402566,3403068,3403069,-49580,-49532,42,-48,0,-326.5714,-667.6888,-15.89735,0,-15,3403069,3403616,3403616,-88027,-88062,35,24.0,23.29889,0.554736,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3403686,3404250,3404251,-49578,-49532,42,-46,0,-166.8571,-534.1414,-12.71765,0,-12,3404251,3404737,3404737,-88045,-88062,17,22.85714,23.57338,0.561271,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3404808,3405334,3405335,-49591,-49532,42,-59,0,-55.71429,-390.3496,-9.294038,0,-9,3405335,3405858,3405858,-88044,-88062,18,21.85714,23.29297,0.554595,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3405979,3406516,3406517,-49572,-49532,42,-40,0,-53.42857,-259.3399,-6.174759,0,-6,3406517,3407072,3407072,-88042,-88062,20,22.0,22.73084,0.541211,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3407142,3407699,3407700,-49599,-49532,42,-67,0,-54.14286,-178.7256,-4.255372,0,0,3407700,3408193,3408193,-88028,-88062,34,22.85714,22.44472,0.534398,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3408263,3408782,3408783,-49569,-49532,42,-37,0,-51.71429,-129.9515,-3.094082,0,0,3408783,3409314,3409314,-88043,-88062,19,24.14286,22.60618,0.538242,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3409384,3409965,3409965,-49594,-49532,42,-62,0,-51.28571,-99.32161,-2.3648,0,0,3409965,3410435,3410435,-88048,-88062,14,22.42857,23.20779,0.552566,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3410504,3411048,3411049,-49589,-49532,42,-57,0,-52.57143,-80.51556,-1.917037,0,0,3411049,3411555,3411556,-88048,-88062,14,19.42857,22.90273,0.545303,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3411626,3412132,3412132,-49607,-49532,42,-75,0,-56.71429,-69.57543,-1.656558,0,0,3412133,3412676,3412677,-88037,-88062,25,20.57143,21.54259,0.512919,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3412747,3413314,3413315,-49599,-49532,42,-67,0,-57.85714,-64.54029,-1.536674,0,0,3413315,3413797,3413797,-88042,-88062,20,20.85714,21.16238,0.503866,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
3413867,3414398,3414398,-49587,-49532,42,-55,0,-60.0,-61.92384,-1.474377,0,0,3414398,3414918,3414918,-88073,-88062,-11,16.42857,21.04288,0.501021,0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
