tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
4885922,4886416,4886417,-16375,-17241,42,866,0,875.4286,877.0,20.88095,0,21.0,4886417,4886973,4886974,-75280,-74426,-854,-841.1429,-839.0,-19.97619,-19,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4887044,4887598,4887598,-16382,-17241,42,859,0,872.8571,876.3848,20.8663,0,21.0,4887598,4888094,4888094,-75282,-74426,-856,-843.5714,-839.8389,-19.99616,-19,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4888215,4888779,4888780,-16375,-17241,42,866,0,871.2857,875.0037,20.83342,0,21.0,4888780,4889308,4889308,-75256,-74426,-830,-842.2857,-841.3002,-20.03096,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4889379,4889961,4889961,-16389,-17241,42,852,0,867.7143,873.5481,20.79876,0,21.0,4889961,4890522,4890522,-75261,-74426,-835,-841.7143,-841.686,-20.04014,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4890594,4891143,4891143,-16383,-17241,42,858,0,865.0,871.2642,20.74438,0,21.0,4891143,4891642,4891642,-75262,-74426,-836,-841.2857,-841.6971,-20.04041,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4891712,4892226,4892226,-16393,-17241,42,848,0,860.8571,868.8117,20.68599,0,20.5,4892226,4892763,4892763,-75251,-74426,-825,-839.2857,-841.536,-20.03657,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4892884,4893407,4893408,-16392,-17241,42,849,0,856.8571,865.6974,20.61184,0,20.5,4893408,4893883,4893883,-75255,-74426,-829,-837.8571,-840.655,-20.0156,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4894004,4894589,4894589,-16401,-17241,42,840,0,853.1429,862.2365,20.52944,0,20.5,4894589,4895097,4895097,-75272,-74426,-846,-836.7143,-839.5596,-19.98952,-19,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4895219,4895770,4895771,-16365,-17241,42,876,0,855.5714,858.6763,20.44468,0,20.5,4895771,4896311,4896311,-75270,-74426,-844,-835.0,-838.4457,-19.96299,-19,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4896382,4896952,4896953,-16396,-17241,42,845,0,852.5714,857.4608,20.41573,0,20.5,4896953,4897432,4897432,-75294,-74426,-868,-840.4286,-837.0967,-19.93087,-19,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4897503,4898035,4898036,-16383,-17241,42,858,0,853.4286,855.5466,20.37016,0,20.0,4898036,4898552,4898552,-75267,-74426,-841,-841.2857,-838.4011,-19.96193,-19,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4898623,4899118,4899119,-16390,-17241,42,851,0,852.4286,854.7173,20.35041,0,20.0,4899119,4899673,4899673,-75272,-74426,-846,-842.7143,-839.5305,-19.98882,-19,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4899743,4900300,4900300,-16393,-17241,42,848,0,852.4286,853.8213,20.32908,0,20.0,4900300,4900793,4900793,-75290,-74426,-864,-848.2857,-840.7769,-20.0185,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4900865,4901383,4901384,-16386,-17241,42,855,0,853.2857,853.2761,20.3161,0,20.0,4901384,4901913,4901914,-75276,-74426,-850,-851.2857,-843.7166,-20.08849,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
4901984,4902565,4902565,-16394,-17241,42,847,0,854.2857,853.2798,20.31619,0,20.0,4902565,4903034,4903034,-75290,-74426,-864,-853.8571,-846.6799,-20.15905,-20,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
