tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
6593724,6594224,6594225,-64496,-75801,42,11305,0,11305.0,11305.0,269.1667,0,269.0,6594225,6594724,6594724,-101486,-113618,12132,12132.0,12132.0,288.8571,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,True,0,0,0
6594794,6595307,6595308,-64483,-75801,42,11318,0,11318.0,11318.0,269.4762,0,269.5,6595308,6595844,6595844,-101509,-113618,12109,12109.0,12109.0,288.3095,288.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,True,0,0,0
6595914,6596488,6596489,-64493,-75801,42,11308,0,11316.57,11318.0,269.4762,0,269.5,6596489,6596964,6596964,-101473,-113618,12145,12114.14,12109.0,288.3095,288.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6597035,6597571,6597572,-64491,-75801,42,11310,0,11315.43,11317.44,269.4629,0,269.5,6597572,6598084,6598085,-101484,-113618,12134,12117.71,12111.01,288.3575,288.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6598156,6598654,6598655,-64497,-75801,42,11304,0,11313.43,11316.65,269.4441,0,269.5,6598655,6599204,6599205,-101486,-113618,12132,12121.0,12113.64,288.4199,288.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6599276,6599836,6599836,-64494,-75801,42,11307,0,11311.86,11315.39,269.4141,0,269.5,6599836,6600325,6600325,-101469,-113618,12149,12126.71,12116.52,288.4886,288.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6600396,6600918,6600919,-64483,-75801,42,11318,0,11311.86,11314.01,269.3811,0,269.0,6600919,6601445,6601445,-101462,-113618,12156,12133.43,12120.51,288.5836,288.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6601516,6602099,6602100,-64492,-75801,42,11309,0,11310.57,11313.17,269.3611,0,269.0,6602100,6602658,6602659,-101476,-113618,12142,12138.14,12125.57,288.704,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6602730,6603281,6603281,-64502,-75801,42,11299,0,11307.86,11312.15,269.3369,0,269.0,6603281,6603779,6603779,-101499,-113618,12119,12139.57,12130.49,288.8212,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6603900,6604462,6604462,-64495,-75801,42,11306,0,11307.57,11310.47,269.2969,0,269.0,6604462,6604992,6604992,-101474,-113618,12144,12139.43,12134.05,288.9059,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6605064,6605643,6605644,-64506,-75801,42,11295,0,11305.43,11309.33,269.2699,0,269.0,6605644,6606112,6606113,-101498,-113618,12120,12137.43,12136.15,288.956,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6606184,6606726,6606726,-64488,-75801,42,11313,0,11306.71,11307.81,269.2335,0,269.0,6606726,6607233,6607233,-101478,-113618,12140,12138.57,12136.65,288.9679,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6607354,6607907,6607907,-64496,-75801,42,11305,0,11306.43,11307.38,269.2233,0,269.0,6607907,6608446,6608446,-101470,-113618,12148,12138.43,12137.4,288.9858,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6608569,6609088,6609089,-64511,-75801,42,11290,0,11302.43,11307.01,269.2144,0,269.0,6609089,6609567,6609567,-101479,-113618,12139,12136.0,12137.8,288.9954,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6609638,6610171,6610172,-64493,-75801,42,11308,0,11302.29,11305.21,269.1718,0,269.0,6610172,6610687,6610687,-101473,-113618,12145,12136.43,12137.1,288.9785,289.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
