tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
5623525,5624055,5624056,-28483,-75706,42,47223,0,47223.0,47223.0,1124.357,0,1124.0,5624056,5624575,5624575,-65815,-113553,47738,47738.0,47738.0,1136.619,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,True,0,0,0
5624645,5625138,5625139,-28950,-75706,42,46756,0,46756.0,46756.0,1113.238,0,1113.0,5625139,5625695,5625695,-65819,-113553,47734,47734.0,47734.0,1136.524,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,True,0,0,0
5625816,5626320,5626320,-28956,-75706,42,46750,0,46755.14,46756.0,1113.238,0,1113.0,5626320,5626815,5626816,-65811,-113553,47742,47735.14,47734.0,1136.524,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5626887,5627403,5627403,-28939,-75706,42,46767,0,46756.71,46755.66,1113.23,0,1113.0,5627403,5627936,5627936,-65807,-113553,47746,47736.86,47734.45,1136.535,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5628007,5628584,5628585,-28946,-75706,42,46760,0,46757.29,46756.07,1113.24,0,1113.0,5628585,5629056,5629056,-65794,-113553,47759,47740.43,47735.39,1136.557,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5629127,5629667,5629668,-28954,-75706,42,46752,0,46756.71,46756.55,1113.251,0,1113.0,5629668,5630176,5630177,-65817,-113553,47736,47740.71,47737.36,1136.604,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5630248,5630750,5630751,-28945,-75706,42,46761,0,46757.43,46756.61,1113.253,0,1113.0,5630751,5631297,5631297,-65803,-113553,47750,47743.0,47738.68,1136.635,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5631368,5631931,5631932,-28927,-75706,42,46779,0,46760.71,46756.93,1113.26,0,1113.0,5631932,5632417,5632417,-65809,-113553,47744,47744.43,47740.37,1136.676,1136.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5632488,5633014,5633015,-28937,-75706,42,46769,0,46762.57,46758.41,1113.296,0,1113.0,5633015,5633537,5633538,-65775,-113553,47778,47750.71,47741.96,1136.713,1137.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5633609,5634196,5634196,-28921,-75706,42,46785,0,46767.57,46760.04,1113.334,0,1113.0,5634196,5634751,5634751,-65784,-113553,47769,47754.57,47745.39,1136.795,1137.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5634873,5635377,5635377,-28954,-75706,42,46752,0,46765.43,46762.99,1113.405,0,1113.5,5635377,5635871,5635871,-65825,-113553,47728,47752.0,47748.98,1136.88,1137.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5635943,5636460,5636460,-28938,-75706,42,46768,0,46766.57,46763.95,1113.427,0,1113.5,5636460,5636992,5636992,-65801,-113553,47752,47751.0,47750.16,1136.909,1137.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5637063,5637641,5637642,-28961,-75706,42,46745,0,46765.57,46764.97,1113.452,0,1113.5,5637642,5638112,5638112,-65819,-113553,47734,47750.71,47750.49,1136.917,1137.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5638183,5638724,5638725,-28956,-75706,42,46750,0,46764.0,46765.21,1113.457,0,1113.5,5638725,5639232,5639233,-65809,-113553,47744,47749.86,47750.58,1136.919,1137.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
5639304,5639807,5639808,-28960,-75706,42,46746,0,46759.29,46764.73,1113.446,0,1113.5,5639808,5640353,5640353,-65793,-113553,47760,47752.14,47750.3,1136.912,1137.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
