tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,calibrationFactor,relativeVal_WU1,realValue_WU_AngleAdj,realValue_WU_MovAvg1,realValue_WU_Filt1,realValue1,realValueFiltered,correctedValueFiltered1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,realValue2,correctedValueFiltered2,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO
6652951,6653486,6653486,-52801,-75801,42,23000,0,23000.0,23000.0,547.619,0,547.5,6653486,6654003,6654003,-112419,-113618,1199,832.1429,771.0,18.35714,18.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6654073,6654569,6654569,-52784,-75801,42,23017,0,23017.0,23017.0,548.0238,0,548.0,6654569,6655123,6655123,-112433,-113618,1185,891.2857,794.9374,18.92708,19.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6655197,6655750,6655751,-52789,-75801,42,23012,0,23016.29,23017.0,548.0238,0,548.0,6655751,6656243,6656243,-112371,-113618,1247,959.2857,832.6578,19.82519,20.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6656314,6656833,6656833,-52780,-75801,42,23021,0,23016.86,23016.72,548.0172,0,548.0,6656833,6657363,6657364,-112394,-113618,1224,1024.0,882.2326,21.00554,21.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6657434,6658014,6658015,-52792,-75801,42,23009,0,23015.71,23016.77,548.0184,0,548.0,6658015,6658483,6658484,-112402,-113618,1216,1087.571,937.7346,22.32701,22.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6658554,6659097,6659098,-52791,-75801,42,23010,0,23014.71,23016.36,548.0085,0,548.0,6659098,6659604,6659604,-112395,-113618,1223,1152.143,996.3957,23.72371,24.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6659676,6660180,6660180,-52774,-75801,42,23027,0,23016.14,23015.71,547.9932,0,548.0,6660180,6660724,6660724,-112418,-113618,1200,1213.429,1057.371,25.17549,25.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6660845,6661361,6661372,-52773,-75801,42,23028,0,23017.71,23015.88,547.9972,0,548.0,6661372,6661844,6661844,-112426,-113618,1192,1212.429,1118.467,26.63018,26.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6661916,6662444,6662445,-52759,-75801,42,23042,0,23021.29,23016.6,548.0143,0,548.0,6662445,6662964,6662964,-112411,-113618,1207,1215.571,1155.253,27.50603,27.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6663035,6663625,6663626,-52765,-75801,42,23036,0,23024.71,23018.43,548.0579,0,548.0,6663626,6664178,6664178,-112409,-113618,1209,1210.143,1178.868,28.06828,28.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6664249,6664807,6664807,-52773,-75801,42,23028,0,23025.71,23020.89,548.1165,0,548.0,6664807,6665298,6665298,-112423,-113618,1195,1206.0,1191.112,28.35981,28.0,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6665369,6665890,6665890,-52760,-75801,42,23041,0,23030.29,23022.78,548.1614,0,548.0,6665890,6666418,6666418,-112425,-113618,1193,1202.714,1196.941,28.49858,28.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6666490,6667071,6667071,-52759,-75801,42,23042,0,23034.86,23025.72,548.2314,0,548.0,6667071,6667538,6667539,-112412,-113618,1206,1200.286,1199.201,28.5524,28.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6667610,6668154,6668154,-52773,-75801,42,23028,0,23035.0,23029.3,548.3166,0,548.0,6668154,6668659,6668659,-112401,-113618,1217,1202.714,1199.626,28.56252,28.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
6668729,6669236,6669237,-52758,-75801,42,23043,0,23037.14,23031.53,548.3698,0,548.0,6669237,6669779,6669779,-112424,-113618,1194,1203.0,1200.835,28.5913,28.5,1.056885,0.725342,-0.070313,-51.03053,-2.137405,1.862595,-55.41288,95.53656,22.93,False,0,0,0
