tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
10185456.0,10185970.0,10185970.0,147272.0,4993.76514,4993.72998,4994.0,0.24,-0.29,26.22,-66192.0,0.0,5000
10186250.0,10186763.0,10186763.0,147251.0,4993.27393,4993.74365,4994.0,-0.45,-1.09,26.18,-66192.0,0.0,5000
10187044.0,10187557.0,10187557.0,147238.0,4992.96973,4993.56006,4993.5,0.0,-0.47,26.22,-66192.0,0.0,5000
10187837.0,10188351.0,10188351.0,147214.0,4992.40869,4993.3291,4993.0,-0.36,-0.57,26.22,-66192.0,0.0,5000
10188632.0,10189144.0,10189144.0,147245.0,4993.13379,4992.96875,4993.0,-0.17,-0.49,26.18,-66192.0,0.0,5000
10189425.0,10189938.0,10189938.0,147226.0,4992.68945,4993.0332,4993.0,-0.67,-0.7,26.18,-66192.0,0.0,5000
10190219.0,10190732.0,10190732.0,147195.0,4991.96387,4992.89844,4993.0,-1.3,-0.69,26.18,-66192.0,0.0,5000
10191013.0,10191525.0,10191525.0,147161.0,4991.16846,4992.53271,4992.5,-1.45,-0.74,26.13,-66192.0,0.0,5000
10191806.0,10192319.0,10192319.0,146955.0,4986.34961,4991.99854,4992.0,-2.7,-0.5,26.18,-66192.0,0.0,5000
10192600.0,10193113.0,10193113.0,146726.0,4980.99219,4980.99219,4981.0,-3.84,-0.71,26.18,-66192.0,0.0,5000
10193394.0,10193906.0,10193906.0,146377.0,4972.82764,4972.82764,4973.0,-5.09,-0.7,26.22,-66192.0,0.0,5000
10194187.0,10194700.0,10194700.0,146030.0,4964.70996,4964.70996,4965.0,-6.01,-0.06,26.22,-66192.0,0.0,5000
10194981.0,10195494.0,10195494.0,145680.0,4956.52197,4956.52197,4956.5,-6.7,-0.64,26.18,-66192.0,0.0,5000
10195775.0,10196287.0,10196287.0,145449.0,4951.11816,4951.11816,4951.0,-7.39,0.09,26.13,-66192.0,0.0,5000
10196567.0,10197081.0,10197081.0,145071.0,4942.27539,4942.27539,4942.0,-7.34,-0.77,26.27,-66192.0,0.0,5000
10197362.0,10197875.0,10197875.0,144596.0,4931.16309,4931.16309,4931.0,-9.18,-0.58,26.27,-66192.0,0.0,5000
10198156.0,10198668.0,10198668.0,143362.0,4902.29492,4902.29492,4902.0,-10.76,-1.07,26.18,-66192.0,0.0,5000
10198950.0,10199462.0,10199462.0,142407.0,4879.95361,4879.95361,4880.0,-12.06,-0.95,26.18,-66192.0,0.0,5000
10199744.0,10200256.0,10200256.0,141273.0,4853.42529,4853.42529,4853.5,-13.61,-1.24,26.22,-66192.0,0.0,5000
10200538.0,10201049.0,10201049.0,140021.0,4824.13574,4824.13574,4824.0,-14.73,-0.55,26.18,-66192.0,0.0,5000
10201331.0,10201843.0,10201843.0,139071.0,4801.91162,4801.91162,4802.0,-15.32,-0.74,26.27,-66192.0,0.0,5000
10202125.0,10202637.0,10202637.0,138957.0,4799.24463,4801.91162,4802.0,-17.2,-0.68,26.13,-66192.0,0.0,5000
10202919.0,10203430.0,10203430.0,138472.0,4787.89844,4787.89844,4788.0,-17.31,-0.63,26.13,-66192.0,0.0,5000
10203713.0,10204224.0,10204224.0,137134.0,4756.59766,4756.59766,4756.5,-17.95,-0.97,26.18,-66192.0,0.0,5000
10204506.0,10205018.0,10205018.0,135917.0,4728.12695,4728.12695,4728.0,-20.91,-0.62,26.18,-66192.0,0.0,5000
