tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
1282766.0,1283286.0,1283286.0,-57980.0,195.02357,195.34915,195.0,0.55,-2.82,26.93,-66249.0,0.0,200
1283559.0,1284080.0,1284080.0,-57986.0,194.88206,195.22168,195.0,0.63,-2.76,26.84,-66249.0,0.0,200
1284353.0,1284874.0,1284874.0,-57959.0,195.51886,195.08873,195.0,0.81,-2.42,27.02,-66249.0,0.0,200
1285147.0,1285668.0,1285668.0,-57952.0,195.68396,195.25713,195.0,0.32,-2.26,26.84,-66249.0,0.0,200
1285941.0,1286461.0,1286461.0,-57964.0,195.40094,195.42424,195.5,-0.1,-2.63,26.88,-66249.0,0.0,200
1286736.0,1287255.0,1287255.0,-57944.0,195.87263,195.41512,195.5,-1.26,-3.09,26.93,-66249.0,0.0,200
1287529.0,1288049.0,1288049.0,-57983.0,194.95282,195.59424,195.5,-1.76,-3.14,26.84,-66249.0,0.0,200
1288323.0,1288843.0,1288843.0,-57952.0,195.68396,195.34312,195.0,-2.3,-3.19,26.84,-66249.0,0.0,200
1289117.0,1289637.0,1289637.0,-57960.0,195.49527,195.47656,195.5,-3.74,-2.99,26.98,-66249.0,0.0,200
1289911.0,1290430.0,1290430.0,-57964.0,195.40094,195.48389,195.5,-4.47,-3.12,26.88,-66249.0,0.0,200
1290705.0,1291224.0,1291224.0,-57968.0,195.30659,195.45142,195.5,-5.22,-3.33,26.93,-66249.0,0.0,200
1291498.0,1292018.0,1292018.0,-58000.0,194.55188,195.39471,195.0,-5.47,-3.59,26.88,-66249.0,0.0,200
1292292.0,1292812.0,1292812.0,-57975.0,195.14151,195.06474,195.0,-6.51,-3.14,26.88,-66249.0,0.0,200
1293086.0,1293605.0,1293605.0,-58000.0,194.55188,195.0948,195.0,-7.38,-3.88,26.93,-66249.0,0.0,200
1293879.0,1294399.0,1294399.0,-58017.0,194.15094,194.88225,195.0,-8.48,-2.79,26.84,-66249.0,0.0,200
1294673.0,1295192.0,1295193.0,-58059.0,193.16037,194.59593,194.5,-9.32,-3.61,26.88,-66249.0,0.0,200
1295467.0,1295986.0,1295986.0,-58090.0,192.42924,194.03392,194.0,-10.29,-3.08,26.93,-66249.0,0.0,200
1296261.0,1296780.0,1296780.0,-58081.0,192.64151,193.40569,193.5,-10.63,-3.47,26.98,-66249.0,0.0,200
1297055.0,1297574.0,1297574.0,-58090.0,192.42924,193.10651,193.0,-10.96,-3.67,26.93,-66249.0,0.0,200
1297849.0,1298367.0,1298367.0,-58155.0,190.89622,192.84135,193.0,-12.28,-3.33,26.93,-66249.0,0.0,200
1298642.0,1299161.0,1299161.0,-58171.0,190.51886,192.07983,192.0,-13.24,-3.97,26.93,-66249.0,0.0,200
1299436.0,1299955.0,1299955.0,-58208.0,189.64622,191.4687,191.5,-13.56,-3.45,26.93,-66249.0,0.0,200
