tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
30069591.0,30070107.0,30070107.0,-23460.0,999.71692,999.55658,999.5,-0.46,-2.81,25.61,-66194.0,0.0,1000
30070384.0,30070900.0,30070900.0,-23436.0,1000.27838,999.61932,999.5,-0.13,-3.09,25.61,-66194.0,0.0,1000
30071179.0,30071694.0,30071694.0,-23460.0,999.71692,999.87738,1000.0,-0.49,-2.35,25.57,-66194.0,0.0,1000
30071972.0,30072487.0,30072487.0,-23453.0,999.88068,999.81458,1000.0,0.06,-2.8,25.52,-66194.0,0.0,1000
30072765.0,30073281.0,30073281.0,-23481.0,999.22565,999.84045,1000.0,0.38,-2.82,25.57,-66194.0,0.0,1000
30073558.0,30074074.0,30074074.0,-23536.0,997.93896,999.59973,999.5,2.44,-2.41,25.66,-66194.0,0.0,1000
30074351.0,30074868.0,30074868.0,-23583.0,996.83942,998.94958,999.0,2.9,-2.97,25.71,-66194.0,0.0,1000
30075144.0,30075661.0,30075661.0,-23650.0,995.27203,998.12347,998.0,3.92,-2.46,25.66,-66194.0,0.0,1000
30075937.0,30076455.0,30076455.0,-23712.0,993.82166,997.00714,997.0,4.01,-3.01,25.61,-66194.0,0.0,1000
30076731.0,30077248.0,30077248.0,-23753.0,992.86249,995.76001,996.0,4.93,-2.43,25.57,-66194.0,0.0,1000
30077524.0,30078042.0,30078042.0,-23852.0,990.54645,994.62567,994.5,5.12,-2.17,25.66,-66194.0,0.0,1000
30078318.0,30078835.0,30078835.0,-23920.0,988.95569,993.02869,993.0,5.85,-2.9,25.57,-66194.0,0.0,1000
30079111.0,30079628.0,30079628.0,-23958.0,988.06671,991.43408,991.5,6.37,-2.86,25.61,-66194.0,0.0,1000
30079905.0,30080422.0,30080422.0,-24042.0,986.10162,990.11578,990.0,7.22,-2.53,25.66,-66194.0,0.0,1000
30080698.0,30081215.0,30081215.0,-24085.0,985.0957,988.54425,988.5,7.33,-2.91,25.61,-66194.0,0.0,1000
30081492.0,30082009.0,30082009.0,-24175.0,982.99023,987.19415,987.0,7.97,-2.53,25.61,-66194.0,0.0,1000
30082285.0,30082803.0,30082803.0,-24238.0,981.51642,985.54834,985.5,8.76,-2.45,25.52,-66194.0,0.0,1000
30083079.0,30083596.0,30083596.0,-24390.0,977.96051,983.96985,984.0,10.08,-2.74,25.57,-66194.0,0.0,1000
30083873.0,30084390.0,30084390.0,-24508.0,975.20007,981.61719,981.5,10.5,-2.51,25.71,-66194.0,0.0,1000
30084667.0,30085183.0,30085183.0,-24647.0,971.9483,979.10492,979.0,11.52,-1.86,25.57,-66194.0,0.0,1000
30085460.0,30085977.0,30085977.0,-24775.0,968.95386,976.3031,976.0,11.9,-3.07,25.61,-66194.0,0.0,1000
30086254.0,30086770.0,30086770.0,-24948.0,964.90674,973.4259,973.5,12.92,-2.35,25.66,-66194.0,0.0,1000
30087047.0,30087563.0,30087563.0,-25112.0,961.07013,970.09064,970.0,13.73,-2.39,25.66,-66194.0,0.0,1000
30087841.0,30088357.0,30088357.0,-25322.0,956.15735,966.55914,966.5,14.67,-2.46,25.66,-66194.0,0.0,1000
30088634.0,30089150.0,30089150.0,-25445.0,953.27991,962.48682,962.5,14.76,-2.72,25.61,-66194.0,0.0,1000
