tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
52510.0,53036.0,53036.0,-44856.0,504.55188,504.89865,505.0,-1.42,-2.89,26.65,-66249.0,0.0,500
53304.0,53830.0,53830.0,-44851.0,504.6698,504.76291,505.0,-1.53,-2.57,26.65,-66249.0,0.0,500
54098.0,54624.0,54624.0,-44855.0,504.57544,504.72644,505.0,-1.95,-2.79,26.74,-66249.0,0.0,500
54892.0,55417.0,55417.0,-44829.0,505.18866,504.66733,504.5,-2.36,-2.47,26.65,-66249.0,0.0,500
55685.0,56211.0,56211.0,-44848.0,504.74054,504.87143,505.0,-2.37,-2.43,26.65,-66249.0,0.0,500
56479.0,57005.0,57005.0,-44852.0,504.64621,504.82019,505.0,-2.62,-2.69,26.6,-66249.0,0.0,500
57273.0,57799.0,57799.0,-44861.0,504.43393,504.75208,505.0,-3.04,-2.48,26.6,-66249.0,0.0,500
58067.0,58593.0,58593.0,-44837.0,504.99997,504.6275,504.5,-3.37,-2.57,26.65,-66249.0,0.0,500
58861.0,59386.0,59386.0,-44872.0,504.1745,504.77332,505.0,-3.35,-3.06,26.6,-66249.0,0.0,500
59654.0,60180.0,60180.0,-44838.0,504.97641,504.53888,504.5,-3.02,-2.58,26.65,-66249.0,0.0,500
60448.0,60974.0,60974.0,-44861.0,504.43393,504.71017,505.0,-3.13,-3.15,26.69,-66249.0,0.0,500
61242.0,61768.0,61768.0,-44853.0,504.62262,504.60202,504.5,-3.33,-2.86,26.69,-66249.0,0.0,500
62036.0,62561.0,62561.0,-44865.0,504.3396,504.61008,504.5,-3.53,-2.71,26.65,-66249.0,0.0,500
62829.0,63355.0,63355.0,-44840.0,504.92923,504.50418,504.5,-3.69,-2.36,26.69,-66249.0,0.0,500
63623.0,64149.0,64149.0,-44850.0,504.69339,504.67056,504.5,-3.25,-2.89,26.69,-66249.0,0.0,500
64417.0,64943.0,64943.0,-44837.0,504.99997,504.6795,504.5,-3.51,-2.22,26.69,-66249.0,0.0,500
65211.0,65737.0,65737.0,-44845.0,504.81131,504.80496,505.0,-3.72,-3.14,26.65,-66249.0,0.0,500
66005.0,66530.0,66530.0,-44874.0,504.12735,504.80746,505.0,-3.71,-2.55,26.69,-66249.0,0.0,500
66798.0,67324.0,67324.0,-44873.0,504.15094,504.5412,504.5,-3.65,-2.7,26.69,-66249.0,0.0,500
67592.0,68118.0,68118.0,-44867.0,504.29242,504.38843,504.0,-3.29,-3.01,26.69,-66249.0,0.0,500
68386.0,68912.0,68912.0,-44854.0,504.59903,504.35083,504.0,-3.64,-2.62,26.69,-66249.0,0.0,500
69180.0,69706.0,69706.0,-44847.0,504.76413,504.448,504.5,-3.45,-2.82,26.69,-66249.0,0.0,500
69974.0,70499.0,70499.0,-44872.0,504.1745,504.57175,504.5,-3.45,-2.91,26.69,-66249.0,0.0,500
70767.0,71293.0,71293.0,-44866.0,504.31601,504.41623,504.5,-3.58,-2.96,26.6,-66249.0,0.0,500
71561.0,72087.0,72087.0,-44857.0,504.52829,504.37701,504.0,-3.57,-2.72,26.65,-66249.0,0.0,500
72355.0,72881.0,72881.0,-44872.0,504.1745,504.43625,504.5,-3.34,-2.78,26.65,-66249.0,0.0,500
73149.0,73675.0,73675.0,-44861.0,504.43393,504.33377,504.0,-3.66,-2.69,26.65,-66249.0,0.0,500
73943.0,74469.0,74469.0,-44850.0,504.69339,504.37299,504.0,-3.51,-3.0,26.65,-66249.0,0.0,500
74737.0,75262.0,75262.0,-44853.0,504.62262,504.49841,504.5,-3.94,-2.72,26.69,-66249.0,0.0,500
75530.0,76056.0,76056.0,-44845.0,504.81131,504.54703,504.5,-3.82,-2.89,26.6,-66249.0,0.0,500
76324.0,76850.0,76850.0,-44853.0,504.62262,504.65051,504.5,-3.56,-2.5,26.69,-66249.0,0.0,500
77118.0,77644.0,77644.0,-44905.0,503.39621,504.63959,504.5,-3.81,-2.91,26.69,-66249.0,0.0,500
77912.0,78438.0,78438.0,-44885.0,503.86792,504.1528,504.0,-3.49,-2.5,26.65,-66249.0,0.0,500
78706.0,79232.0,79232.0,-44848.0,504.74054,504.04126,504.0,-3.73,-3.2,26.6,-66249.0,0.0,500
79500.0,80026.0,80026.0,-44859.0,504.48111,504.31503,504.0,-3.47,-2.85,26.65,-66249.0,0.0,500
80294.0,80819.0,80819.0,-44860.0,504.45752,504.38007,504.0,-3.63,-2.85,26.6,-66249.0,0.0,500
81087.0,81613.0,81613.0,-44878.0,504.03299,504.4104,504.5,-3.47,-2.64,26.65,-66249.0,0.0,500
81881.0,82407.0,82407.0,-44872.0,504.1745,504.26263,504.0,-3.73,-2.58,26.74,-66249.0,0.0,500
82675.0,83201.0,83201.0,-44859.0,504.48111,504.22812,504.0,-3.59,-2.91,26.65,-66249.0,0.0,500
83469.0,83995.0,83995.0,-44858.0,504.5047,504.32718,504.0,-3.56,-2.38,26.69,-66249.0,0.0,500
84263.0,84788.0,84788.0,-44873.0,504.15094,504.39667,504.0,-3.76,-2.99,26.65,-66249.0,0.0,500
85056.0,85582.0,85582.0,-44880.0,503.98584,504.30048,504.0,-3.88,-2.74,26.69,-66249.0,0.0,500
85850.0,86376.0,86376.0,-44857.0,504.52829,504.17731,504.0,-3.63,-2.85,26.6,-66249.0,0.0,500
86644.0,87170.0,87170.0,-44885.0,503.86792,504.31473,504.0,-3.64,-2.67,26.6,-66249.0,0.0,500
87438.0,87963.0,87963.0,-44867.0,504.29242,504.1398,504.0,-3.71,-2.45,26.65,-66249.0,0.0,500
88231.0,88757.0,88757.0,-44871.0,504.19809,504.19955,504.0,-3.7,-2.57,26.65,-66249.0,0.0,500
89025.0,89551.0,89551.0,-44886.0,503.84433,504.19897,504.0,-3.75,-2.65,26.6,-66249.0,0.0,500
89819.0,90345.0,90345.0,-44856.0,504.55188,504.06015,504.0,-3.84,-3.09,26.65,-66249.0,0.0,500
90613.0,91139.0,91139.0,-44893.0,503.67923,504.25269,504.0,-3.7,-3.39,26.69,-66249.0,0.0,500
91407.0,91933.0,91933.0,-44876.0,504.08017,504.0282,504.0,-3.65,-2.87,26.65,-66249.0,0.0,500
92201.0,92726.0,92726.0,-44882.0,503.93866,504.04855,504.0,-3.38,-3.09,26.69,-66249.0,0.0,500
92994.0,93520.0,93520.0,-44872.0,504.1745,504.00552,504.0,-3.82,-3.28,26.74,-66249.0,0.0,500
93788.0,94314.0,94314.0,-44860.0,504.45752,504.07169,504.0,-3.95,-2.71,26.65,-66249.0,0.0,500
94582.0,95108.0,95108.0,-44892.0,503.70282,504.22275,504.0,-3.89,-2.31,26.69,-66249.0,0.0,500
95376.0,95901.0,95901.0,-44877.0,504.05658,504.0192,504.0,-3.63,-3.2,26.65,-66249.0,0.0,500
96169.0,96695.0,96695.0,-44846.0,504.78772,504.03381,504.0,-3.82,-3.38,26.74,-66249.0,0.0,500
96963.0,97489.0,97489.0,-44845.0,504.81131,504.32898,504.0,-3.66,-2.76,26.74,-66249.0,0.0,500
97757.0,98283.0,98283.0,-44874.0,504.12735,504.51782,504.5,-3.5,-2.63,26.69,-66249.0,0.0,500
98551.0,99077.0,99077.0,-44874.0,504.12735,504.36493,504.0,-3.55,-2.77,26.69,-66249.0,0.0,500
99344.0,99870.0,99870.0,-44864.0,504.36319,504.27191,504.0,-3.83,-2.93,26.65,-66249.0,0.0,500
100138.0,100664.0,100664.0,-44887.0,503.82074,504.30765,504.0,-3.8,-2.8,26.65,-66249.0,0.0,500
100935.0,101458.0,101458.0,-44894.0,503.65564,504.11703,504.0,-3.74,-2.96,26.69,-66249.0,0.0,500
101729.0,102252.0,102252.0,-44900.0,503.51413,503.9364,504.0,-4.01,-2.74,26.74,-66249.0,0.0,500
102523.0,103046.0,103046.0,-44860.0,504.45752,503.77109,504.0,-3.89,-3.02,26.65,-66249.0,0.0,500
103317.0,103839.0,103839.0,-44880.0,503.98584,504.03983,504.0,-4.02,-2.95,26.69,-66249.0,0.0,500
104110.0,104633.0,104633.0,-44897.0,503.5849,504.01868,504.0,-3.52,-2.54,26.6,-66249.0,0.0,500
104904.0,105427.0,105427.0,-44869.0,504.24527,503.84885,504.0,-3.81,-3.47,26.65,-66249.0,0.0,500
105698.0,106221.0,106221.0,-44882.0,503.93866,504.00403,504.0,-3.99,-2.98,26.69,-66249.0,0.0,500
106492.0,107015.0,107015.0,-44873.0,504.15094,503.97845,504.0,-3.69,-3.01,26.65,-66249.0,0.0,500
107286.0,107808.0,107808.0,-44860.0,504.45752,504.04599,504.0,-4.03,-2.78,26.65,-66249.0,0.0,500
108079.0,108602.0,108602.0,-44892.0,503.70282,504.20709,504.0,-3.8,-3.01,26.74,-66249.0,0.0,500
108873.0,109396.0,109396.0,-44878.0,504.03299,504.00967,504.0,-3.93,-2.8,26.65,-66249.0,0.0,500
109667.0,110190.0,110190.0,-44890.0,503.74997,504.0188,504.0,-3.85,-2.62,26.69,-66249.0,0.0,500
110461.0,110984.0,110984.0,-44875.0,504.10376,503.91354,504.0,-4.05,-2.79,26.69,-66249.0,0.0,500
111255.0,111777.0,111777.0,-44902.0,503.46695,503.98801,504.0,-4.11,-2.65,26.74,-66249.0,0.0,500
