tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
366056.0,366580.0,366580.0,-44974.0,501.76886,502.08282,502.0,0.67,-2.51,26.69,-66249.0,0.0,500
366850.0,367374.0,367374.0,-44948.0,502.38205,501.9599,502.0,0.62,-2.47,26.69,-66249.0,0.0,500
367644.0,368167.0,368167.0,-44951.0,502.31131,502.12515,502.0,0.74,-2.69,26.69,-66249.0,0.0,500
368437.0,368961.0,368961.0,-44958.0,502.14621,502.19803,502.0,0.68,-2.73,26.84,-66249.0,0.0,500
369231.0,369755.0,369755.0,-44954.0,502.24054,502.17773,502.0,-1.75,-2.89,26.79,-66249.0,0.0,500
370026.0,370549.0,370549.0,-44932.0,502.75943,502.20233,502.0,-3.31,-3.29,26.74,-66249.0,0.0,500
370820.0,371342.0,371342.0,-44960.0,502.09903,502.42044,502.5,-5.21,-2.93,26.79,-66249.0,0.0,500
371613.0,372136.0,372136.0,-44980.0,501.62735,502.29462,502.0,-6.8,-2.44,26.74,-66249.0,0.0,500
372407.0,372930.0,372930.0,-45012.0,500.87262,502.03339,502.0,-7.21,-3.82,26.74,-66249.0,0.0,500
373201.0,373724.0,373724.0,-45062.0,499.69339,501.57892,501.5,-8.0,-3.2,26.74,-66249.0,0.0,500
373995.0,374517.0,374517.0,-45107.0,498.63205,500.84076,501.0,-8.71,-3.2,26.84,-66249.0,0.0,500
374788.0,375311.0,375311.0,-45119.0,498.34903,499.97604,500.0,-9.13,-3.05,26.6,-66249.0,0.0,500
375582.0,376105.0,376105.0,-45171.0,497.12262,499.33905,499.0,-10.54,-3.3,26.79,-66249.0,0.0,500
376377.0,376899.0,376899.0,-45241.0,495.47168,498.47131,498.5,-10.92,-3.62,26.79,-66249.0,0.0,500
377171.0,377692.0,377692.0,-45273.0,494.71695,497.29697,497.0,-12.3,-4.01,26.74,-66249.0,0.0,500
377964.0,378486.0,378486.0,-45365.0,492.54715,496.28687,496.0,-12.86,-3.82,26.69,-66249.0,0.0,500
378758.0,379280.0,379280.0,-45441.0,490.7547,494.82278,495.0,-14.37,-4.0,26.74,-66249.0,0.0,500
379552.0,380074.0,380074.0,-45519.0,488.91507,493.23013,493.0,-14.81,-3.95,26.69,-66249.0,0.0,500
380346.0,380867.0,380867.0,-45575.0,487.59433,491.54077,491.5,-15.77,-3.69,26.74,-66249.0,0.0,500
381140.0,381661.0,381661.0,-45658.0,485.63678,489.99576,490.0,-16.33,-3.76,26.74,-66249.0,0.0,500
381933.0,382455.0,382455.0,-45711.0,484.38678,488.28922,488.0,-16.5,-3.99,26.74,-66249.0,0.0,500
382727.0,383249.0,383249.0,-45796.0,482.38205,486.76141,487.0,-17.62,-3.96,26.69,-66249.0,0.0,500
383521.0,384043.0,384043.0,-45877.0,480.47168,485.04691,485.0,-18.02,-3.9,26.6,-66249.0,0.0,500
384315.0,384836.0,384836.0,-45948.0,478.79715,483.25571,483.0,-18.88,-4.24,26.74,-66249.0,0.0,500
385109.0,385630.0,385630.0,-46002.0,477.52356,481.51019,481.5,-19.56,-4.21,26.79,-66249.0,0.0,500
385902.0,386424.0,386424.0,-46064.0,476.06131,479.94943,480.0,-19.5,-4.18,26.69,-66249.0,0.0,500
386696.0,387218.0,387218.0,-46112.0,474.92923,478.42722,478.5,-20.19,-4.22,26.74,-66249.0,0.0,500
387490.0,388011.0,388011.0,-46201.0,472.83017,477.05774,477.0,-21.23,-3.93,26.69,-66249.0,0.0,500
