tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
10590151.0,10590665.0,10590665.0,19037.0,1999.71448,2000.20972,2000.0,-0.28,-0.43,26.32,-66443.0,0.0,2000
10590945.0,10591459.0,10591459.0,19051.0,2000.04199,2000.01575,2000.0,0.01,-0.13,26.22,-66443.0,0.0,2000
10591738.0,10592253.0,10592253.0,19062.0,2000.29944,2000.02612,2000.0,-0.24,-0.75,26.32,-66443.0,0.0,2000
10592533.0,10593046.0,10593046.0,19063.0,2000.32275,2000.13306,2000.0,0.38,-0.29,26.27,-66443.0,0.0,2000
10593325.0,10593840.0,10593840.0,19043.0,1999.85486,2000.20728,2000.0,-0.38,-0.54,26.27,-66443.0,0.0,2000
10594120.0,10594634.0,10594634.0,19072.0,2000.53333,2000.06921,2000.0,-0.17,-0.27,26.22,-66443.0,0.0,2000
10594914.0,10595428.0,10595428.0,19039.0,1999.76135,2000.25085,2000.0,-0.49,-0.03,26.27,-66443.0,0.0,2000
10595708.0,10596221.0,10596221.0,19063.0,2000.32275,2000.05933,2000.0,-0.25,-0.64,26.22,-66443.0,0.0,2000
10596501.0,10597015.0,10597015.0,19047.0,1999.94849,2000.16248,2000.0,-2.32,0.01,26.18,-66443.0,0.0,2000
10597294.0,10597809.0,10597809.0,18975.0,1998.26416,2000.07874,2000.0,0.8,0.19,26.27,-66443.0,0.0,2000
10598087.0,10598602.0,10598602.0,18857.0,1995.50366,1999.36841,1999.0,-4.26,-0.33,26.32,-66443.0,0.0,2000
10598882.0,10599396.0,10599396.0,18756.0,1993.14087,1997.85535,1998.0,-5.38,-0.16,26.22,-66443.0,0.0,2000
10599676.0,10600190.0,10600190.0,18494.0,1987.0116,1987.0116,1987.0,-5.83,-0.83,26.27,-66443.0,0.0,2000
10600470.0,10600984.0,10600984.0,18246.0,1981.20996,1981.20996,1981.0,-7.48,-0.25,26.32,-66443.0,0.0,2000
10601264.0,10601777.0,10601777.0,17956.0,1974.42566,1974.42566,1974.5,-8.6,-0.76,26.27,-66443.0,0.0,2000
10602057.0,10602571.0,10602571.0,17679.0,1967.94556,1967.94556,1968.0,-10.77,0.49,26.27,-66443.0,0.0,2000
10602851.0,10603365.0,10603365.0,17181.0,1956.29541,1956.29541,1956.0,-11.23,-0.35,26.32,-66443.0,0.0,2000
10603646.0,10604158.0,10604158.0,16935.0,1950.54041,1950.54041,1950.5,-15.35,-2.06,26.22,-66443.0,0.0,2000
10604439.0,10604952.0,10604952.0,16557.0,1941.69751,1941.69751,1941.5,-14.56,-0.93,26.27,-66443.0,0.0,2000
10605233.0,10605746.0,10605746.0,15751.0,1922.84204,1922.84204,1923.0,-18.48,-0.53,26.27,-66443.0,0.0,2000
10606027.0,10606539.0,10606539.0,14657.0,1897.24902,1897.24902,1897.0,-18.45,-0.61,26.32,-66443.0,0.0,2000
10606820.0,10607333.0,10607333.0,13770.0,1876.49866,1876.49866,1876.5,-20.19,-0.91,26.27,-66443.0,0.0,2000
10607614.0,10608127.0,10608127.0,12927.0,1856.77747,1856.77747,1857.0,-21.46,-0.7,26.32,-66443.0,0.0,2000
10608408.0,10608921.0,10608921.0,12167.0,1838.99817,1838.99817,1839.0,-25.65,-0.56,26.13,-66443.0,0.0,2000
10609202.0,10609714.0,10609714.0,11556.0,1824.70447,1824.70447,1825.0,-26.22,-0.35,26.27,-66443.0,0.0,2000
10609995.0,10610508.0,10610508.0,11042.0,1812.67993,1812.67993,1812.5,-24.92,-0.2,26.32,-66443.0,0.0,2000
