tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
1843095.0,1843618.0,1843618.0,-64470.0,48.56132,47.49636,47.5,-0.73,-2.95,26.98,-66529.0,0.0,50
1843889.0,1844412.0,1844412.0,-64492.0,48.04245,47.9133,48.0,-0.39,-2.88,27.02,-66529.0,0.0,50
1844683.0,1845205.0,1845205.0,-64485.0,48.20755,47.96386,48.0,0.6,-2.44,26.98,-66529.0,0.0,50
1845475.0,1845999.0,1845999.0,-64491.0,48.06604,48.05926,48.0,1.13,-2.68,27.02,-66529.0,0.0,50
1846269.0,1846793.0,1846793.0,-64526.0,47.24056,48.06191,48.0,2.44,-2.59,27.07,-66529.0,0.0,50
1847063.0,1847587.0,1847587.0,-64552.0,46.62736,47.74035,48.0,3.71,-2.25,26.98,-66529.0,0.0,50
1847857.0,1848381.0,1848381.0,-64539.0,46.93396,47.30462,47.0,4.71,-2.64,27.12,-66529.0,0.0,50
1848651.0,1849175.0,1849175.0,-64533.0,47.07547,47.1595,47.0,5.42,-2.1,26.98,-66529.0,0.0,50
1849445.0,1849968.0,1849968.0,-64549.0,46.69811,47.12661,47.0,6.29,-1.85,27.02,-66529.0,0.0,50
1850238.0,1850762.0,1850762.0,-64560.0,46.43868,46.95885,47.0,7.24,-2.51,27.02,-66529.0,0.0,50
1851032.0,1851556.0,1851556.0,-64573.0,46.13207,46.7552,47.0,8.07,-1.97,26.98,-66529.0,0.0,50
1851826.0,1852350.0,1852350.0,-64579.0,45.99057,46.51125,46.5,8.73,-1.76,26.93,-66529.0,0.0,50
1852620.0,1853143.0,1853143.0,-64579.0,45.99057,46.3074,46.0,9.47,-2.13,27.12,-66529.0,0.0,50
1853413.0,1853937.0,1853937.0,-64603.0,45.42453,46.18336,46.0,11.03,-1.74,26.98,-66529.0,0.0,50
1854208.0,1854731.0,1854731.0,-64617.0,45.09434,45.88628,46.0,11.55,-1.37,26.98,-66529.0,0.0,50
1855002.0,1855525.0,1855525.0,-64645.0,44.43396,45.57623,45.5,12.87,-1.56,27.02,-66529.0,0.0,50
1855796.0,1856319.0,1856319.0,-64649.0,44.33962,45.12903,45.0,13.8,-1.33,27.02,-66529.0,0.0,50
1856590.0,1857112.0,1857112.0,-64700.0,43.13679,44.81998,45.0,14.51,-1.37,26.98,-66529.0,0.0,50
1857383.0,1857906.0,1857906.0,-64683.0,43.53773,44.16101,44.0,15.38,-1.21,27.12,-66529.0,0.0,50
1858177.0,1858700.0,1858700.0,-64721.0,42.64151,43.917,44.0,16.2,-1.76,27.02,-66529.0,0.0,50
1858971.0,1859494.0,1859494.0,-64735.0,42.31132,43.41764,43.5,17.52,-0.89,27.02,-66529.0,0.0,50
1859765.0,1860288.0,1860288.0,-64785.0,41.13207,42.98452,43.0,17.85,-0.88,26.98,-66529.0,0.0,50
1860559.0,1861081.0,1861081.0,-64798.0,40.82547,42.25928,42.0,19.54,-0.84,27.02,-66529.0,0.0,50
1861352.0,1861875.0,1861875.0,-64832.0,40.02358,41.69794,41.5,20.74,-0.76,27.02,-66529.0,0.0,50
1862146.0,1862669.0,1862669.0,-64900.0,38.41981,41.04243,41.0,21.55,-0.38,26.98,-66529.0,0.0,50
1862940.0,1863463.0,1863463.0,-64949.0,37.26415,40.01567,40.0,23.09,-0.05,27.02,-66529.0,0.0,50
1863734.0,1864257.0,1864257.0,-65008.0,35.87264,38.93845,39.0,23.86,0.23,27.07,-66529.0,0.0,50
1864527.0,1865050.0,1865050.0,-64960.0,37.00471,37.73819,38.0,25.66,0.02,27.02,-66529.0,0.0,50
1865320.0,1865844.0,1865844.0,-65005.0,35.94339,37.45103,37.5,26.6,-0.2,26.93,-66529.0,0.0,50
1866115.0,1866638.0,1866638.0,-65077.0,34.24528,36.86079,37.0,26.79,0.76,26.93,-66529.0,0.0,50
1866908.0,1867432.0,1867432.0,-65096.0,33.79717,35.83682,36.0,27.53,-0.08,27.02,-66529.0,0.0,50
1867703.0,1868226.0,1868226.0,-65149.0,32.54717,35.0383,35.0,28.65,0.13,26.98,-66529.0,0.0,50
1868496.0,1869020.0,1869020.0,-65146.0,32.61792,34.06302,34.0,29.27,0.54,26.93,-66529.0,0.0,50
1869290.0,1869814.0,1869814.0,-65195.0,31.46226,33.49726,33.5,29.88,0.21,26.98,-66529.0,0.0,50
1870084.0,1870607.0,1870607.0,-65223.0,30.80189,32.70056,33.0,29.68,0.75,26.93,-66529.0,0.0,50
1870877.0,1871401.0,1871401.0,-65207.0,31.17924,31.95723,32.0,30.68,0.56,27.02,-66529.0,0.0,50
