tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
1014523.0,1015039.0,1015039.0,318445.0,9002.36523,9002.3916,9002.0,-0.9,-4.33,23.02,-66371.0,0.0,9000
1015316.0,1015832.0,1015832.0,318432.0,9002.06055,9002.38184,9002.0,-0.59,-3.84,22.98,-66371.0,0.0,9000
1016110.0,1016625.0,1016625.0,318452.0,9002.52832,9002.25586,9002.0,-0.63,-3.48,22.93,-66371.0,0.0,9000
1016903.0,1017418.0,1017418.0,318470.0,9002.94922,9002.3623,9002.0,-0.6,-3.79,23.17,-66371.0,0.0,9000
1017696.0,1018211.0,1018211.0,318462.0,9002.7627,9002.5918,9002.5,-0.92,-4.05,23.07,-66371.0,0.0,9000
1018489.0,1019004.0,1019004.0,318471.0,9002.97266,9002.65918,9002.5,-1.06,-3.69,22.98,-66371.0,0.0,9000
1019282.0,1019797.0,1019797.0,318415.0,9001.66309,9002.78223,9003.0,-1.26,-3.36,23.02,-66371.0,0.0,9000
1020075.0,1020590.0,1020590.0,318446.0,9002.38867,9002.34375,9002.0,-0.9,-3.89,23.02,-66371.0,0.0,9000
1020868.0,1021383.0,1021383.0,318455.0,9002.59863,9002.36133,9002.0,-0.48,-4.12,23.12,-66371.0,0.0,9000
1021661.0,1022177.0,1022177.0,318444.0,9002.3418,9002.4541,9002.5,-0.78,-3.95,22.98,-66371.0,0.0,9000
1022454.0,1022970.0,1022970.0,318452.0,9002.52832,9002.41016,9002.5,-0.84,-3.81,23.17,-66371.0,0.0,9000
1023247.0,1023763.0,1023763.0,318445.0,9002.36523,9002.45703,9002.5,-0.83,-3.93,22.98,-66371.0,0.0,9000
1024041.0,1024556.0,1024556.0,318443.0,9002.31836,9002.4209,9002.5,-1.07,-3.69,23.12,-66371.0,0.0,9000
1024834.0,1025349.0,1025349.0,318437.0,9002.17773,9002.38086,9002.0,-0.85,-3.89,23.07,-66371.0,0.0,9000
1025627.0,1026142.0,1026142.0,318478.0,9003.13672,9002.30176,9002.0,-1.01,-3.52,23.02,-66371.0,0.0,9000
1026420.0,1026935.0,1026935.0,318464.0,9002.80957,9002.62891,9002.5,-0.83,-3.45,23.07,-66371.0,0.0,9000
1027213.0,1027728.0,1027728.0,318470.0,9002.94922,9002.69922,9002.5,-1.21,-3.39,23.02,-66371.0,0.0,9000
1028006.0,1028521.0,1028521.0,318470.0,9002.94922,9002.79687,9003.0,-0.98,-3.65,23.07,-66371.0,0.0,9000
1028799.0,1029314.0,1029314.0,318462.0,9002.7627,9002.85645,9003.0,-0.96,-3.66,23.21,-66371.0,0.0,9000
1029592.0,1030107.0,1030107.0,318455.0,9002.59863,9002.82031,9003.0,-0.99,-3.57,23.07,-66371.0,0.0,9000
1030385.0,1030900.0,1030900.0,318436.0,9002.1543,9002.7334,9003.0,-0.87,-3.82,23.02,-66371.0,0.0,9000
1031178.0,1031693.0,1031693.0,318453.0,9002.55176,9002.50684,9002.5,-0.65,-3.71,23.07,-66371.0,0.0,9000
1031971.0,1032486.0,1032486.0,318443.0,9002.31836,9002.52441,9002.5,-0.82,-4.21,22.98,-66371.0,0.0,9000
1032764.0,1033279.0,1033279.0,318472.0,9002.99609,9002.44336,9002.5,-0.77,-4.02,23.07,-66371.0,0.0,9000
1033557.0,1034072.0,1034072.0,318466.0,9002.85645,9002.66016,9002.5,-0.69,-3.37,22.98,-66371.0,0.0,9000
1034350.0,1034865.0,1034865.0,318425.0,9001.89648,9002.7373,9003.0,-1.06,-3.76,23.12,-66371.0,0.0,9000
1035143.0,1035658.0,1035658.0,318444.0,9002.3418,9002.4082,9002.5,-1.31,-3.82,23.07,-66371.0,0.0,9000
1035936.0,1036451.0,1036451.0,318454.0,9002.5752,9002.38184,9002.0,-1.1,-3.47,23.07,-66371.0,0.0,9000
1036729.0,1037244.0,1037244.0,318441.0,9002.27148,9002.45703,9002.5,-0.7,-3.65,23.02,-66371.0,0.0,9000
1037522.0,1038037.0,1038037.0,318469.0,9002.92676,9002.38477,9002.0,-0.84,-3.78,23.07,-66371.0,0.0,9000
1038315.0,1038830.0,1038830.0,318449.0,9002.45801,9002.59668,9002.5,-0.96,-3.51,23.07,-66371.0,0.0,9000
1039108.0,1039623.0,1039623.0,318425.0,9001.89648,9002.54199,9002.5,-1.2,-4.16,23.07,-66371.0,0.0,9000
1039901.0,1040416.0,1040416.0,318438.0,9002.20117,9002.28906,9002.0,-1.17,-3.47,23.02,-66371.0,0.0,9000
1040694.0,1041209.0,1041209.0,318439.0,9002.22461,9002.25488,9002.0,-0.95,-3.77,23.02,-66371.0,0.0,9000
1041487.0,1042002.0,1042002.0,318451.0,9002.50488,9002.24316,9002.0,-0.92,-3.81,23.07,-66371.0,0.0,9000
1042280.0,1042795.0,1042795.0,318460.0,9002.71582,9002.3457,9002.0,-1.19,-3.91,23.12,-66371.0,0.0,9000
1043072.0,1043588.0,1043588.0,318431.0,9002.03711,9002.49023,9002.5,-1.04,-4.0,23.12,-66371.0,0.0,9000
1043865.0,1044381.0,1044381.0,318444.0,9002.3418,9002.3125,9002.0,-1.29,-3.5,23.07,-66371.0,0.0,9000
1044658.0,1045174.0,1045174.0,318462.0,9002.7627,9002.32422,9002.0,-0.73,-4.08,23.07,-66371.0,0.0,9000
1045451.0,1045967.0,1045967.0,318462.0,9002.7627,9002.49609,9002.5,-0.77,-3.43,22.98,-66371.0,0.0,9000
1046244.0,1046759.0,1046759.0,318450.0,9002.48145,9002.60059,9002.5,-0.8,-3.92,23.02,-66371.0,0.0,9000
1047037.0,1047552.0,1047552.0,318467.0,9002.87988,9002.55371,9002.5,-0.86,-3.65,23.07,-66371.0,0.0,9000
1047830.0,1048346.0,1048346.0,318448.0,9002.43457,9002.68164,9002.5,-0.82,-3.44,23.07,-66371.0,0.0,9000
1048623.0,1049138.0,1049139.0,318479.0,9003.16016,9002.58496,9002.5,-0.75,-3.52,23.07,-66371.0,0.0,9000
1049416.0,1049931.0,1049932.0,318433.0,9002.08398,9002.80957,9003.0,-0.83,-3.79,23.12,-66371.0,0.0,9000
1050209.0,1050725.0,1050725.0,318460.0,9002.71582,9002.52539,9002.5,-0.5,-4.0,23.02,-66371.0,0.0,9000
1051002.0,1051517.0,1051517.0,318459.0,9002.69238,9002.59961,9002.5,-1.02,-3.5,23.07,-66371.0,0.0,9000
