tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
893079.0,893601.0,893601.0,-36591.0,699.48108,699.71545,700.0,-0.45,-2.61,26.93,-66249.0,0.0,700
893872.0,894395.0,894395.0,-36566.0,700.07074,699.62372,699.5,-0.59,-2.5,26.88,-66249.0,0.0,700
894666.0,895189.0,895189.0,-36598.0,699.31604,699.79871,700.0,-0.21,-2.05,26.88,-66249.0,0.0,700
895460.0,895982.0,895982.0,-36614.0,698.93866,699.60974,699.5,0.44,-2.54,26.98,-66249.0,0.0,700
896253.0,896776.0,896776.0,-36622.0,698.75,699.34698,699.0,1.42,-3.03,26.93,-66249.0,0.0,700
897046.0,897570.0,897570.0,-36663.0,697.78302,699.11328,699.0,2.44,-2.21,26.84,-66249.0,0.0,700
897840.0,898364.0,898364.0,-36674.0,697.52356,698.59247,698.5,3.46,-2.56,26.84,-66249.0,0.0,700
898634.0,899157.0,899157.0,-36727.0,696.27356,698.17395,698.0,4.29,-2.02,26.98,-66249.0,0.0,700
899427.0,899951.0,899951.0,-36809.0,694.3396,697.42993,697.5,4.9,-1.91,26.88,-66249.0,0.0,700
900221.0,900745.0,900745.0,-36828.0,693.89148,696.22003,696.0,5.63,-1.91,26.79,-66249.0,0.0,700
901015.0,901538.0,901538.0,-36896.0,692.28772,695.30841,695.0,6.13,-2.56,27.02,-66249.0,0.0,700
901809.0,902332.0,902332.0,-36963.0,690.70752,694.12579,694.0,7.01,-1.99,26.93,-66249.0,0.0,700
902602.0,903126.0,903126.0,-37015.0,689.48108,692.78754,693.0,8.31,-2.02,26.84,-66249.0,0.0,700
903396.0,903919.0,903920.0,-37124.0,686.91034,691.49304,691.5,9.04,-1.23,26.93,-66249.0,0.0,700
904190.0,904713.0,904713.0,-37235.0,684.29242,689.69891,689.5,10.15,-1.54,26.93,-66249.0,0.0,700
904984.0,905507.0,905507.0,-37346.0,681.6745,687.58228,687.5,11.19,-1.56,26.98,-66249.0,0.0,700
905778.0,906300.0,906300.0,-37421.0,679.90564,685.26941,685.0,12.11,-1.41,26.84,-66249.0,0.0,700
906572.0,907094.0,907094.0,-37545.0,676.98108,683.16949,683.0,12.91,-1.6,26.84,-66249.0,0.0,700
907365.0,907888.0,907888.0,-37683.0,673.72638,680.74677,681.0,13.47,-0.82,26.93,-66249.0,0.0,700
908159.0,908681.0,908681.0,-37887.0,668.9151,677.99829,678.0,14.35,-1.4,26.98,-66249.0,0.0,700
908952.0,909475.0,909475.0,-37969.0,666.98108,674.4422,674.5,15.61,-0.98,26.84,-66249.0,0.0,700
909746.0,910269.0,910269.0,-38091.0,664.10376,671.52118,671.5,16.37,-0.62,26.93,-66249.0,0.0,700
910540.0,911062.0,911062.0,-38287.0,659.48108,668.61725,668.5,17.61,-1.19,26.84,-66249.0,0.0,700
911334.0,911856.0,911856.0,-38480.0,654.9292,665.04047,665.0,18.56,-1.05,26.93,-66249.0,0.0,700
912127.0,912650.0,912650.0,-38704.0,649.64618,649.64618,649.5,19.82,-0.4,26.84,-66249.0,0.0,700
912921.0,913444.0,913444.0,-38838.0,646.48584,649.64618,649.5,19.67,-0.45,26.93,-66249.0,0.0,700
913715.0,914238.0,914238.0,-39010.0,642.4292,648.40887,648.5,20.53,-0.59,26.88,-66249.0,0.0,700
914509.0,915031.0,915031.0,-39198.0,637.99524,646.06781,646.0,21.82,-0.47,26.84,-66249.0,0.0,700
915302.0,915825.0,915825.0,-39442.0,632.24054,632.24054,632.0,22.9,0.08,26.88,-66249.0,0.0,700
916095.0,916619.0,916619.0,-39662.0,627.05188,627.05188,627.0,23.98,-0.33,26.98,-66249.0,0.0,700
916890.0,917413.0,917413.0,-39783.0,624.19812,627.05188,627.0,24.24,-0.08,26.84,-66249.0,0.0,700
917684.0,918206.0,918206.0,-39868.0,622.19336,625.93463,626.0,24.75,-0.29,26.93,-66249.0,0.0,700
918477.0,919000.0,919000.0,-39985.0,619.43396,624.46991,624.5,25.44,-0.31,26.93,-66249.0,0.0,700
919271.0,919794.0,919794.0,-40125.0,616.13208,622.49835,622.5,25.99,-0.39,26.88,-66249.0,0.0,700
920065.0,920588.0,920588.0,-40301.0,611.98114,620.00598,620.0,26.17,0.25,26.84,-66249.0,0.0,700
920858.0,921381.0,921381.0,-40469.0,608.01886,616.86426,617.0,27.16,0.38,26.84,-66249.0,0.0,700
921651.0,922175.0,922175.0,-40574.0,605.54242,613.40131,613.5,27.42,0.06,26.84,-66249.0,0.0,700
922445.0,922969.0,922969.0,-40665.0,603.39618,610.32458,610.0,27.9,-0.19,26.84,-66249.0,0.0,700
923240.0,923763.0,923763.0,-40930.0,597.14618,597.14618,597.0,28.96,0.31,26.88,-66249.0,0.0,700
924033.0,924556.0,924556.0,-41154.0,591.86316,591.86316,592.0,29.96,0.49,26.93,-66249.0,0.0,700
924826.0,925350.0,925350.0,-41343.0,587.40564,591.86316,592.0,30.41,0.1,26.93,-66249.0,0.0,700
925620.0,926144.0,926144.0,-41548.0,582.57074,590.11804,590.0,30.62,0.93,26.88,-66249.0,0.0,700
926414.0,926937.0,926937.0,-41567.0,582.12262,587.16327,587.0,30.41,0.38,26.93,-66249.0,0.0,700
927207.0,927731.0,927731.0,-41558.0,582.3349,585.18988,585.0,30.51,0.56,26.98,-66249.0,0.0,700
928001.0,928525.0,928525.0,-41572.0,582.0047,584.07214,584.0,30.52,0.16,27.02,-66249.0,0.0,700
928795.0,929318.0,929318.0,-41584.0,581.72168,583.26276,583.0,30.38,0.53,26.79,-66249.0,0.0,700
929588.0,930112.0,930112.0,-41640.0,580.40094,582.65942,582.5,30.55,0.34,26.98,-66249.0,0.0,700
930382.0,930906.0,930906.0,-41615.0,580.99054,581.77521,582.0,30.75,0.85,26.93,-66249.0,0.0,700
931176.0,931700.0,931700.0,-41641.0,580.37732,581.46802,581.5,30.93,0.53,26.84,-66249.0,0.0,700
931970.0,932493.0,932493.0,-41612.0,581.06128,581.04102,581.0,30.74,0.81,26.93,-66249.0,0.0,700
932763.0,933287.0,933287.0,-41649.0,580.18866,581.04895,581.0,30.67,0.51,26.79,-66249.0,0.0,700
933557.0,934081.0,934081.0,-41606.0,581.20282,580.71216,581.0,31.15,0.44,26.88,-66249.0,0.0,700
934351.0,934875.0,934875.0,-41634.0,580.54242,580.90424,581.0,30.86,0.81,26.93,-66249.0,0.0,700
935145.0,935669.0,935669.0,-41608.0,581.15564,580.76257,581.0,30.62,0.18,26.98,-66249.0,0.0,700
935939.0,936462.0,936462.0,-41557.0,582.35846,580.9165,581.0,30.55,0.56,26.84,-66249.0,0.0,700
936732.0,937256.0,937256.0,-41366.0,586.86316,581.48102,581.5,29.57,0.83,26.84,-66249.0,0.0,700
937526.0,938050.0,938050.0,-41242.0,589.78772,583.58813,583.5,29.02,0.58,26.88,-66249.0,0.0,700
938320.0,938844.0,938844.0,-41097.0,593.20752,586.01526,586.0,28.76,-0.1,26.93,-66249.0,0.0,700
939115.0,939638.0,939638.0,-40923.0,597.31128,588.83105,589.0,28.34,0.03,26.84,-66249.0,0.0,700
939908.0,940431.0,940431.0,-40805.0,600.0943,592.15106,592.0,27.59,-0.25,26.98,-66249.0,0.0,700
940703.0,941225.0,941225.0,-40629.0,604.24524,595.2608,595.0,27.35,0.03,26.93,-66249.0,0.0,700
941495.0,942019.0,942019.0,-40517.0,606.88678,598.7782,599.0,26.07,-0.17,26.84,-66249.0,0.0,700
942290.0,942813.0,942813.0,-40408.0,609.45752,601.9527,602.0,26.11,0.02,26.93,-66249.0,0.0,700
943083.0,943607.0,943607.0,-40246.0,613.27826,604.89081,605.0,25.08,-0.27,26.93,-66249.0,0.0,700
943878.0,944400.0,944400.0,-40126.0,616.10846,608.1745,608.0,25.14,-0.76,26.93,-66249.0,0.0,700
944671.0,945194.0,945194.0,-39890.0,621.6745,621.6745,621.5,23.77,-0.46,26.93,-66249.0,0.0,700
945465.0,945988.0,945988.0,-39572.0,629.1745,629.1745,629.0,22.51,-0.69,26.88,-66249.0,0.0,700
946259.0,946781.0,946781.0,-39403.0,633.16034,629.1745,629.0,21.65,-0.68,26.84,-66249.0,0.0,700
947053.0,947575.0,947575.0,-39194.0,638.0896,630.73499,631.0,20.73,-0.67,26.84,-66249.0,0.0,700
947846.0,948369.0,948369.0,-38992.0,642.85376,633.61432,633.5,19.76,-0.61,26.84,-66249.0,0.0,700
948640.0,949162.0,949162.0,-38788.0,647.6651,637.23157,637.0,18.93,-0.43,26.93,-66249.0,0.0,700
949434.0,949956.0,949956.0,-38523.0,653.9151,653.9151,654.0,18.03,-1.31,26.84,-66249.0,0.0,700
950227.0,950750.0,950750.0,-38345.0,658.11316,653.9151,654.0,16.93,-1.39,26.88,-66249.0,0.0,700
951021.0,951544.0,951544.0,-38182.0,661.95752,655.55865,655.5,15.61,-1.16,26.84,-66249.0,0.0,700
951815.0,952337.0,952337.0,-37978.0,666.76886,658.06378,658.0,14.74,-1.78,26.79,-66249.0,0.0,700
952609.0,953131.0,953131.0,-37839.0,670.04712,661.4718,661.5,14.13,-1.31,26.84,-66249.0,0.0,700
953402.0,953925.0,953925.0,-37771.0,671.65094,664.82904,665.0,13.12,-1.03,26.93,-66249.0,0.0,700
954196.0,954719.0,954719.0,-37604.0,675.5896,667.49982,667.5,11.51,-1.59,26.93,-66249.0,0.0,700
954990.0,955512.0,955512.0,-37407.0,680.23584,670.66699,670.5,10.38,-1.62,26.93,-66249.0,0.0,700
955783.0,956306.0,956306.0,-37244.0,684.08014,674.41321,674.5,9.39,-1.78,26.93,-66249.0,0.0,700
956576.0,957100.0,957100.0,-37051.0,688.63208,678.19781,678.0,7.62,-1.61,26.93,-66249.0,0.0,700
957370.0,957893.0,957893.0,-36913.0,691.88678,682.28284,682.0,6.59,-2.59,26.93,-66249.0,0.0,700
958163.0,958687.0,958687.0,-36859.0,693.16034,686.04279,686.0,6.09,-2.3,26.93,-66249.0,0.0,700
958957.0,959481.0,959481.0,-36812.0,694.26886,688.82928,689.0,4.94,-2.29,26.93,-66249.0,0.0,700
959751.0,960274.0,960274.0,-36761.0,695.47168,690.95886,691.0,4.74,-2.6,26.93,-66249.0,0.0,700
960545.0,961068.0,961068.0,-36715.0,696.55658,692.72559,693.0,3.78,-2.31,26.98,-66249.0,0.0,700
961338.0,961862.0,961862.0,-36677.0,697.45282,694.2254,694.0,2.84,-3.05,26.74,-66249.0,0.0,700
962132.0,962656.0,962656.0,-36610.0,699.03302,695.48895,695.5,1.95,-2.41,26.93,-66249.0,0.0,700
962926.0,963449.0,963449.0,-36597.0,699.3396,696.87646,697.0,0.43,-2.51,26.93,-66249.0,0.0,700
963719.0,964243.0,964243.0,-36555.0,700.33014,697.84076,698.0,0.22,-3.24,26.84,-66249.0,0.0,700
964513.0,965037.0,965037.0,-36521.0,701.13208,698.81537,699.0,0.33,-3.2,26.79,-66249.0,0.0,700
965307.0,965830.0,965830.0,-36564.0,700.11792,699.72235,700.0,0.01,-2.74,26.79,-66249.0,0.0,700
966100.0,966624.0,966624.0,-36517.0,701.22638,699.87726,700.0,-0.06,-2.46,26.79,-66249.0,0.0,700
966895.0,967418.0,967418.0,-36556.0,700.30658,700.40546,700.5,0.28,-2.98,26.88,-66249.0,0.0,700
967688.0,968212.0,968212.0,-36531.0,700.89618,700.36676,700.0,0.68,-2.84,26.93,-66249.0,0.0,700
968482.0,969005.0,969005.0,-36519.0,701.1792,700.57404,700.5,0.18,-2.35,26.84,-66249.0,0.0,700
969275.0,969799.0,969799.0,-36563.0,700.14148,700.81097,701.0,0.06,-2.49,26.84,-66249.0,0.0,700
970069.0,970593.0,970593.0,-36541.0,700.66034,700.54889,700.5,0.03,-2.64,26.88,-66249.0,0.0,700
970863.0,971387.0,971387.0,-36550.0,700.44806,700.59253,700.5,0.18,-2.6,26.88,-66249.0,0.0,700
971657.0,972180.0,972180.0,-36529.0,700.94336,700.53595,700.5,0.35,-2.53,26.88,-66249.0,0.0,700
