tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
503833.0,504352.0,504352.0,232920.0,7001.59766,7000.93701,7001.0,0.17,-4.32,22.79,-66371.0,0.0,7000
504625.0,505145.0,505145.0,232882.0,7000.7085,7001.1958,7001.0,-0.46,-3.78,22.65,-66371.0,0.0,7000
505419.0,505938.0,505938.0,232949.0,7002.27588,7001.00488,7001.0,0.11,-4.02,22.79,-66371.0,0.0,7000
506211.0,506731.0,506731.0,232870.0,7000.42773,7001.50244,7001.5,0.0,-3.53,22.79,-66371.0,0.0,7000
507004.0,507524.0,507524.0,232927.0,7001.76123,7001.08154,7001.0,0.15,-4.29,22.74,-66371.0,0.0,7000
507798.0,508317.0,508317.0,232949.0,7002.27588,7001.34766,7001.0,-0.25,-4.21,22.74,-66371.0,0.0,7000
508592.0,509110.0,509110.0,232852.0,7000.00684,7001.71143,7002.0,2.28,-3.37,22.84,-66371.0,0.0,7000
509384.0,509903.0,509903.0,232540.0,6992.70801,6992.70801,6993.0,1.78,-3.26,22.84,-66371.0,0.0,7000
510177.0,510696.0,510696.0,232204.0,6984.84766,6984.84766,6985.0,2.74,-3.38,22.74,-66371.0,0.0,7000
510970.0,511489.0,511489.0,231842.0,6976.37891,6976.37891,6976.0,4.9,-3.87,22.79,-66371.0,0.0,7000
511763.0,512282.0,512282.0,231097.0,6958.9502,6958.9502,6959.0,7.29,-4.19,22.88,-66371.0,0.0,7000
512556.0,513075.0,513075.0,230824.0,6952.56396,6952.56396,6952.5,6.22,-3.26,22.79,-66371.0,0.0,7000
513349.0,513868.0,513868.0,230283.0,6939.90771,6939.90771,6940.0,10.77,-3.31,22.79,-66371.0,0.0,7000
514143.0,514662.0,514662.0,228855.0,6906.50098,6906.50098,6906.5,6.05,-3.38,22.84,-66371.0,0.0,7000
514935.0,515454.0,515454.0,227286.0,6869.7959,6869.7959,6870.0,11.79,-3.71,22.74,-66371.0,0.0,7000
515729.0,516247.0,516247.0,226139.0,6842.96338,6842.96338,6843.0,12.49,-3.82,22.79,-66371.0,0.0,7000
516522.0,517040.0,517040.0,225909.0,6837.58252,6837.58252,6837.5,10.98,-2.75,22.79,-66371.0,0.0,7000
517315.0,517833.0,517833.0,225664.0,6831.85107,6831.85107,6832.0,12.32,-3.44,22.69,-66371.0,0.0,7000
518108.0,518626.0,518626.0,224992.0,6816.13037,6816.13037,6816.0,12.27,-3.15,22.84,-66371.0,0.0,7000
518901.0,519419.0,519419.0,224424.0,6802.84277,6802.84277,6803.0,15.62,-2.59,22.74,-66371.0,0.0,7000
519694.0,520212.0,520212.0,223438.0,6779.77637,6779.77637,6780.0,14.75,-3.0,22.88,-66371.0,0.0,7000
520487.0,521005.0,521005.0,222536.0,6758.6748,6758.6748,6758.5,18.62,-3.79,22.69,-66371.0,0.0,7000
521280.0,521798.0,521798.0,221450.0,6733.26904,6733.26904,6733.0,15.88,-3.64,22.74,-66371.0,0.0,7000
522073.0,522591.0,522591.0,220364.0,6707.86328,6707.86328,6708.0,17.62,-3.32,22.69,-66371.0,0.0,7000
522866.0,523384.0,523384.0,218695.0,6668.81885,6668.81885,6669.0,17.65,-3.65,22.79,-66371.0,0.0,7000
523659.0,524177.0,524177.0,217035.0,6629.98486,6629.98486,6630.0,19.51,-3.04,22.74,-66371.0,0.0,7000
524452.0,524970.0,524970.0,215010.0,6582.61182,6582.61182,6582.5,18.4,-3.29,22.79,-66371.0,0.0,7000
525245.0,525763.0,525763.0,212944.0,6534.28027,6534.28027,6534.0,24.35,-2.44,22.69,-66371.0,0.0,7000
526038.0,526556.0,526556.0,210735.0,6482.60303,6482.60303,6482.5,21.44,-3.71,22.88,-66371.0,0.0,7000
526831.0,527349.0,527349.0,208024.0,6419.18213,6419.18213,6419.0,23.23,-2.59,22.79,-66371.0,0.0,7000
527624.0,528142.0,528142.0,206143.0,6375.17773,6375.17773,6375.0,24.74,-3.02,22.69,-66371.0,0.0,7000
528417.0,528935.0,528935.0,202464.0,6289.11133,6289.11133,6289.0,25.79,-3.67,22.69,-66371.0,0.0,7000
529210.0,529728.0,529728.0,201350.0,6263.05078,6263.05078,6263.0,25.69,-2.07,22.74,-66371.0,0.0,7000
530002.0,530521.0,530521.0,199661.0,6223.53809,6223.53809,6223.5,26.33,-2.98,22.79,-66371.0,0.0,7000
530795.0,531314.0,531314.0,198606.0,6198.85791,6198.85791,6199.0,26.9,-2.38,22.84,-66371.0,0.0,7000
