tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
1786894.0,1787410.0,1787410.0,61715.0,2996.43701,2996.48511,2996.5,-0.94,-3.3,23.31,-66371.0,0.0,3000
1787687.0,1788203.0,1788203.0,61754.0,2997.34937,2996.46631,2996.5,-1.12,-3.74,23.26,-66371.0,0.0,3000
1788480.0,1788996.0,1788996.0,61728.0,2996.74121,2996.81201,2997.0,-1.18,-3.37,23.35,-66371.0,0.0,3000
1789273.0,1789789.0,1789789.0,61716.0,2996.46045,2996.78442,2997.0,-0.92,-3.64,23.31,-66371.0,0.0,3000
1790066.0,1790582.0,1790582.0,61747.0,2997.18555,2996.65747,2996.5,-1.38,-3.81,23.35,-66371.0,0.0,3000
1790859.0,1791375.0,1791375.0,61743.0,2997.09204,2996.86426,2997.0,0.98,-3.08,23.31,-66371.0,0.0,3000
1791651.0,1792168.0,1792168.0,61605.0,2993.86377,2996.95337,2997.0,1.44,-3.47,23.31,-66371.0,0.0,3000
1792444.0,1792961.0,1792961.0,61441.0,2990.0271,2995.74365,2996.0,2.5,-3.35,23.31,-66371.0,0.0,3000
1793237.0,1793755.0,1793755.0,61265.0,2985.90967,2993.50562,2993.5,3.71,-3.09,23.21,-66371.0,0.0,3000
1794030.0,1794548.0,1794548.0,61072.0,2981.39478,2990.53174,2990.5,4.71,-3.02,23.26,-66371.0,0.0,3000
1794823.0,1795341.0,1795341.0,60948.0,2978.4939,2986.95459,2987.0,5.33,-3.42,23.17,-66371.0,0.0,3000
1795616.0,1796134.0,1796134.0,60721.0,2973.18335,2973.18335,2973.0,5.83,-3.09,23.31,-66371.0,0.0,3000
1796409.0,1796927.0,1796927.0,60575.0,2969.76782,2973.18335,2973.0,5.23,-2.31,23.26,-66371.0,0.0,3000
1797202.0,1797720.0,1797720.0,60381.0,2965.22949,2971.84619,2972.0,6.36,-3.24,23.26,-66371.0,0.0,3000
1797995.0,1798513.0,1798513.0,60306.0,2963.47485,2969.25586,2969.0,6.93,-3.21,23.26,-66371.0,0.0,3000
1798788.0,1799306.0,1799306.0,59926.0,2954.58521,2954.58521,2954.5,9.1,-2.45,23.31,-66371.0,0.0,3000
1799581.0,1800099.0,1800099.0,59566.0,2946.16333,2946.16333,2946.0,9.24,-3.14,23.26,-66371.0,0.0,3000
1800374.0,1800892.0,1800892.0,58977.0,2932.38428,2932.38428,2932.0,10.89,-3.28,23.26,-66371.0,0.0,3000
1801169.0,1801685.0,1801685.0,58621.0,2924.05615,2924.05615,2924.0,11.83,-2.06,23.17,-66371.0,0.0,3000
1801961.0,1802478.0,1802478.0,58256.0,2915.51733,2915.51733,2915.5,12.54,-3.0,23.26,-66371.0,0.0,3000
1802754.0,1803271.0,1803271.0,57835.0,2905.66846,2905.66846,2905.5,13.79,-3.58,23.26,-66371.0,0.0,3000
1803548.0,1804064.0,1804064.0,57448.0,2896.61499,2896.61499,2896.5,13.75,-2.83,23.17,-66371.0,0.0,3000
1804341.0,1804857.0,1804857.0,56888.0,2883.5144,2883.5144,2883.5,12.86,-1.72,23.26,-66371.0,0.0,3000
1805134.0,1805650.0,1805650.0,56656.0,2878.08691,2878.08691,2878.0,14.67,-3.06,23.26,-66371.0,0.0,3000
1805927.0,1806443.0,1806443.0,56195.0,2867.30249,2867.30249,2867.0,15.49,-3.19,23.31,-66371.0,0.0,3000
1806720.0,1807236.0,1807236.0,55746.0,2856.79858,2856.79858,2857.0,16.76,-2.92,23.26,-66371.0,0.0,3000
1807513.0,1808029.0,1808029.0,55189.0,2843.76807,2843.76807,2844.0,17.66,-3.1,23.17,-66371.0,0.0,3000
1808306.0,1808822.0,1808822.0,54737.0,2833.19409,2833.19409,2833.0,18.22,-3.16,23.17,-66371.0,0.0,3000
1809099.0,1809615.0,1809615.0,54236.0,2821.47363,2821.47363,2821.5,18.26,-2.72,23.17,-66371.0,0.0,3000
1809892.0,1810408.0,1810408.0,53752.0,2810.15112,2810.15112,2810.0,19.14,-2.68,23.21,-66371.0,0.0,3000
1810685.0,1811201.0,1811201.0,53101.0,2794.92163,2794.92163,2795.0,20.33,-2.82,23.26,-66371.0,0.0,3000
1811478.0,1811994.0,1811994.0,52567.0,2782.4292,2782.4292,2782.5,21.02,-3.11,23.26,-66371.0,0.0,3000
1812271.0,1812787.0,1812787.0,52017.0,2769.5625,2769.5625,2769.5,21.51,-2.88,23.35,-66371.0,0.0,3000
1813064.0,1813580.0,1813580.0,50785.0,2740.74121,2740.74121,2741.0,20.95,-1.96,23.26,-66371.0,0.0,3000
1813857.0,1814373.0,1814373.0,49979.0,2721.88574,2721.88574,2722.0,24.77,-3.45,23.21,-66371.0,0.0,3000
1814650.0,1815166.0,1815166.0,49285.0,2705.65015,2705.65015,2705.5,24.52,-2.72,23.31,-66371.0,0.0,3000
1815443.0,1815959.0,1815959.0,48491.0,2687.07544,2687.07544,2687.0,25.35,-3.2,23.31,-66371.0,0.0,3000
1816236.0,1816752.0,1816752.0,46500.0,2640.49805,2640.49805,2640.5,26.96,-2.99,23.21,-66371.0,0.0,3000
1817029.0,1817545.0,1817545.0,45653.0,2620.68335,2620.68335,2620.5,27.27,-2.94,23.26,-66371.0,0.0,3000
1817822.0,1818338.0,1818338.0,45045.0,2606.45996,2606.45996,2606.5,27.78,-3.1,23.26,-66371.0,0.0,3000
1818615.0,1819131.0,1819131.0,44928.0,2603.7229,2606.45996,2606.5,28.71,-3.15,23.21,-66371.0,0.0,3000
1819408.0,1819924.0,1819924.0,44908.0,2603.25488,2605.38843,2605.0,27.49,-2.66,23.26,-66371.0,0.0,3000
1820201.0,1820717.0,1820717.0,44965.0,2604.58838,2604.55322,2604.5,26.69,-2.49,23.35,-66371.0,0.0,3000
1820994.0,1821510.0,1821510.0,44965.0,2604.58838,2604.56689,2604.5,27.09,-2.39,23.26,-66371.0,0.0,3000
1821787.0,1822303.0,1822303.0,45013.0,2605.71143,2604.5752,2604.5,27.58,-2.88,23.21,-66371.0,0.0,3000
1822580.0,1823096.0,1823096.0,44870.0,2602.36597,2605.02002,2605.0,26.93,-3.11,23.31,-66371.0,0.0,3000
1823373.0,1823889.0,1823889.0,45065.0,2606.92773,2603.98096,2604.0,26.47,-3.37,23.35,-66371.0,0.0,3000
1824166.0,1824682.0,1824682.0,45021.0,2605.89844,2605.13477,2605.0,28.45,-2.0,23.31,-66371.0,0.0,3000
1824959.0,1825475.0,1825475.0,43859.0,2578.7146,2578.7146,2579.0,29.15,-2.6,23.26,-66371.0,0.0,3000
1825752.0,1826268.0,1826268.0,42713.0,2551.90527,2551.90527,2552.0,29.87,-1.6,23.31,-66371.0,0.0,3000
1826545.0,1827061.0,1827061.0,41727.0,2528.83887,2528.83887,2529.0,30.15,-2.02,23.31,-66371.0,0.0,3000
1827338.0,1827854.0,1827854.0,41017.0,2512.229,2512.229,2512.0,30.68,-3.3,23.17,-66371.0,0.0,3000
1828131.0,1828647.0,1828647.0,41099.0,2514.14746,2512.229,2512.0,30.68,-2.1,23.26,-66371.0,0.0,3000
1828924.0,1829440.0,1829440.0,41498.0,2523.48169,2523.48169,2523.5,30.62,-3.14,23.31,-66371.0,0.0,3000
1829717.0,1830233.0,1830233.0,41548.0,2524.65137,2523.48169,2523.5,30.53,-2.92,23.26,-66371.0,0.0,3000
1830510.0,1831026.0,1831026.0,41686.0,2527.87964,2523.93945,2524.0,30.29,-1.98,23.21,-66371.0,0.0,3000
1831303.0,1831819.0,1831819.0,41807.0,2530.71021,2525.48193,2525.5,29.74,-3.09,23.21,-66371.0,0.0,3000
1832096.0,1832612.0,1832612.0,42419.0,2545.02734,2545.02734,2545.0,29.42,-1.98,23.17,-66371.0,0.0,3000
1832889.0,1833405.0,1833405.0,43419.0,2568.42139,2568.42139,2568.5,28.36,-2.9,23.17,-66371.0,0.0,3000
1833682.0,1834198.0,1834198.0,44392.0,2591.18359,2591.18359,2591.0,27.78,-4.19,23.21,-66371.0,0.0,3000
1834475.0,1834991.0,1834991.0,45520.0,2617.57202,2617.57202,2617.5,26.33,-2.64,23.26,-66371.0,0.0,3000
1835268.0,1835784.0,1835784.0,46604.0,2642.93115,2642.93115,2643.0,25.78,-3.37,23.26,-66371.0,0.0,3000
1836061.0,1836577.0,1836577.0,47874.0,2672.64136,2672.64136,2672.5,24.41,-2.99,23.17,-66371.0,0.0,3000
1836854.0,1837370.0,1837370.0,49304.0,2706.09473,2706.09473,2706.0,22.75,-2.95,23.26,-66371.0,0.0,3000
1837647.0,1838163.0,1838163.0,50215.0,2727.40674,2727.40674,2727.5,22.58,-3.31,23.35,-66371.0,0.0,3000
1838440.0,1838956.0,1838956.0,50682.0,2738.33154,2738.33154,2738.0,20.84,-2.94,23.26,-66371.0,0.0,3000
1839233.0,1839749.0,1839749.0,52221.0,2774.33496,2774.33496,2774.0,19.16,-2.7,23.21,-66371.0,0.0,3000
1840026.0,1840542.0,1840542.0,53609.0,2806.80566,2806.80566,2807.0,16.43,-2.87,23.21,-66371.0,0.0,3000
1840819.0,1841336.0,1841336.0,55058.0,2840.70361,2840.70361,2841.0,15.53,-2.63,23.26,-66371.0,0.0,3000
