tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
9668034.0,9668552.0,9668552.0,-23429.0,999.57654,999.74744,1000.0,-0.38,-0.42,26.18,-66157.0,0.0,1000
9668828.0,9669345.0,9669345.0,-23387.0,1000.55908,999.68054,999.5,-0.14,0.25,26.18,-66157.0,0.0,1000
9669620.0,9670139.0,9670139.0,-23428.0,999.59991,1000.02448,1000.0,-0.22,0.21,26.13,-66157.0,0.0,1000
9670415.0,9670933.0,9670933.0,-23407.0,1000.09119,999.85828,1000.0,-0.11,-0.2,26.04,-66157.0,0.0,1000
9671210.0,9671726.0,9671726.0,-23404.0,1000.16138,999.94946,1000.0,-0.27,-0.49,26.08,-66157.0,0.0,1000
9672003.0,9672520.0,9672520.0,-23425.0,999.6701,1000.03241,1000.0,-0.32,-0.61,26.18,-66157.0,0.0,1000
9672797.0,9673314.0,9673314.0,-23412.0,999.97424,999.89056,1000.0,-0.48,-0.32,26.18,-66157.0,0.0,1000
9673590.0,9674107.0,9674107.0,-23425.0,999.6701,999.92334,1000.0,-0.56,-0.25,26.22,-66157.0,0.0,1000
9674383.0,9674901.0,9674901.0,-23416.0,999.88068,999.82422,1000.0,-0.06,0.07,26.08,-66157.0,0.0,1000
9675176.0,9675695.0,9675695.0,-23432.0,999.50635,999.84637,1000.0,-0.42,-0.32,26.13,-66157.0,0.0,1000
9675971.0,9676488.0,9676488.0,-23426.0,999.64673,999.7132,1000.0,-0.03,-0.2,26.32,-66157.0,0.0,1000
9676764.0,9677282.0,9677282.0,-23440.0,999.31921,999.68719,999.5,-0.1,-0.25,26.22,-66157.0,0.0,1000
9677557.0,9678076.0,9678076.0,-23419.0,999.81049,999.54309,999.5,-0.31,-0.55,26.22,-66157.0,0.0,1000
9678351.0,9678869.0,9678869.0,-23451.0,999.06189,999.64777,999.5,-0.41,-0.46,26.22,-66157.0,0.0,1000
9679144.0,9679663.0,9679663.0,-23425.0,999.6701,999.4184,999.5,-0.57,-0.24,26.08,-66157.0,0.0,1000
9679938.0,9680457.0,9680457.0,-23416.0,999.88068,999.51697,999.5,-0.22,0.08,26.18,-66157.0,0.0,1000
9680731.0,9681250.0,9681250.0,-23396.0,1000.34851,999.65936,999.5,-0.45,-0.35,26.13,-66157.0,0.0,1000
9681526.0,9682044.0,9682044.0,-23413.0,999.95087,999.92914,1000.0,-0.29,-0.35,26.18,-66157.0,0.0,1000
9682320.0,9682838.0,9682838.0,-23423.0,999.71692,999.93768,1000.0,-0.22,-0.03,26.13,-66157.0,0.0,1000
9683114.0,9683631.0,9683631.0,-23427.0,999.62335,999.85126,1000.0,-0.14,-0.18,26.13,-66157.0,0.0,1000
9683907.0,9684425.0,9684425.0,-23428.0,999.59991,999.76202,1000.0,-0.28,-0.49,26.13,-66157.0,0.0,1000
