tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
235265.0,235784.0,235784.0,233236.0,7004.91943,7004.96924,7005.0,-0.69,-1.43,27.35,-66197.0,0.0,7000
236059.0,236578.0,236578.0,233247.0,7005.17676,7004.94971,7005.0,-0.84,-1.14,27.45,-66197.0,0.0,7000
236853.0,237372.0,237372.0,233253.0,7005.31738,7005.03857,7005.0,-0.56,-2.02,27.45,-66197.0,0.0,7000
237646.0,238165.0,238165.0,233280.0,7005.94873,7005.14746,7005.0,-0.53,-1.12,27.45,-66197.0,0.0,7000
238440.0,238959.0,238959.0,233233.0,7004.84912,7005.46143,7005.5,-0.52,-1.58,27.4,-66197.0,0.0,7000
239234.0,239753.0,239753.0,233258.0,7005.43408,7005.22168,7005.0,-0.5,-2.0,27.4,-66197.0,0.0,7000
240028.0,240547.0,240547.0,233215.0,7004.42822,7005.30469,7005.0,-0.69,-1.22,27.49,-66197.0,0.0,7000
240822.0,241341.0,241341.0,233260.0,7005.48096,7004.96143,7005.0,-0.14,-0.91,27.49,-66197.0,0.0,7000
241615.0,242134.0,242134.0,233230.0,7004.7793,7005.16504,7005.0,-0.53,-1.77,27.54,-66197.0,0.0,7000
242409.0,242928.0,242928.0,233264.0,7005.57471,7005.01416,7005.0,-0.52,-1.12,27.45,-66197.0,0.0,7000
243203.0,243722.0,243722.0,233244.0,7005.10645,7005.23389,7005.0,-0.57,-1.9,27.49,-66197.0,0.0,7000
243997.0,244516.0,244516.0,233265.0,7005.59814,7005.18408,7005.0,-0.41,-1.12,27.45,-66197.0,0.0,7000
244790.0,245310.0,245310.0,233257.0,7005.41064,7005.3457,7005.0,-0.35,-1.39,27.49,-66197.0,0.0,7000
245584.0,246103.0,246103.0,233228.0,7004.73242,7005.37109,7005.0,-0.52,-1.37,27.54,-66197.0,0.0,7000
246378.0,246897.0,246897.0,233246.0,7005.15332,7005.12109,7005.0,-0.84,-1.6,27.49,-66197.0,0.0,7000
247172.0,247691.0,247691.0,233230.0,7004.7793,7005.13379,7005.0,-0.32,-1.69,27.45,-66197.0,0.0,7000
247966.0,248485.0,248485.0,233245.0,7005.12988,7004.99512,7005.0,-0.42,-1.91,27.49,-66197.0,0.0,7000
248759.0,249279.0,249279.0,233228.0,7004.73242,7005.04785,7005.0,-0.29,-1.4,27.54,-66197.0,0.0,7000
249553.0,250072.0,250072.0,233253.0,7005.31738,7004.92432,7005.0,-0.39,-0.5,27.45,-66197.0,0.0,7000
250347.0,250866.0,250866.0,233232.0,7004.82617,7005.07812,7005.0,-0.5,-1.73,27.35,-66197.0,0.0,7000
251141.0,251660.0,251660.0,233245.0,7005.12988,7004.97949,7005.0,-0.43,-1.29,27.45,-66197.0,0.0,7000
251935.0,252454.0,252454.0,233258.0,7005.43408,7005.03857,7005.0,-0.28,-1.4,27.4,-66197.0,0.0,7000
252728.0,253248.0,253248.0,233257.0,7005.41064,7005.19336,7005.0,-0.49,-1.13,27.4,-66197.0,0.0,7000
253522.0,254041.0,254041.0,233235.0,7004.896,7005.27832,7005.0,-0.35,-1.63,27.59,-66197.0,0.0,7000
254316.0,254835.0,254835.0,233236.0,7004.91943,7005.12891,7005.0,-0.71,-1.61,27.45,-66197.0,0.0,7000
255110.0,255629.0,255629.0,233244.0,7005.10645,7005.04687,7005.0,-0.03,-1.63,27.49,-66197.0,0.0,7000
255904.0,256423.0,256423.0,233246.0,7005.15332,7005.07031,7005.0,-0.59,-1.65,27.35,-66197.0,0.0,7000
256697.0,257216.0,257216.0,233258.0,7005.43408,7005.10303,7005.0,0.01,-1.9,27.45,-66197.0,0.0,7000
257490.0,258010.0,258010.0,233257.0,7005.41064,7005.23242,7005.0,-0.73,-1.4,27.45,-66197.0,0.0,7000
258285.0,258804.0,258804.0,233242.0,7005.06006,7005.30225,7005.0,-0.17,-1.4,27.45,-66197.0,0.0,7000
259079.0,259598.0,259598.0,233248.0,7005.2002,7005.20752,7005.0,-0.56,-1.32,27.45,-66197.0,0.0,7000
259873.0,260392.0,260392.0,233268.0,7005.66797,7005.20459,7005.0,-0.52,-1.93,27.49,-66197.0,0.0,7000
260666.0,261186.0,261186.0,233248.0,7005.2002,7005.38574,7005.0,-0.55,-1.73,27.54,-66197.0,0.0,7000
261460.0,261979.0,261979.0,233251.0,7005.27051,7005.31299,7005.0,-0.35,-1.6,27.54,-66197.0,0.0,7000
262254.0,262773.0,262773.0,233272.0,7005.76172,7005.29639,7005.0,-0.53,-1.62,27.49,-66197.0,0.0,7000
263048.0,263567.0,263567.0,233260.0,7005.48096,7005.47852,7005.5,-0.37,-1.48,27.54,-66197.0,0.0,7000
263842.0,264361.0,264361.0,233266.0,7005.62158,7005.47949,7005.5,-0.72,-2.03,27.54,-66197.0,0.0,7000
264635.0,265155.0,265155.0,233261.0,7005.50439,7005.53516,7005.5,-0.38,-1.5,27.49,-66197.0,0.0,7000
265429.0,265948.0,265948.0,233252.0,7005.29395,7005.52295,7005.5,-0.4,-1.37,27.59,-66197.0,0.0,7000
266223.0,266742.0,266742.0,233241.0,7005.03662,7005.43359,7005.5,-0.13,-1.26,27.45,-66197.0,0.0,7000
267017.0,267536.0,267536.0,233241.0,7005.03662,7005.27783,7005.0,-0.25,-1.86,27.49,-66197.0,0.0,7000
267811.0,268330.0,268330.0,233284.0,7006.04248,7005.18311,7005.0,-0.78,-2.09,27.54,-66197.0,0.0,7000
268604.0,269123.0,269123.0,233253.0,7005.31738,7005.51953,7005.5,-0.49,-1.41,27.45,-66197.0,0.0,7000
269398.0,269917.0,269917.0,233253.0,7005.31738,7005.44043,7005.5,-0.49,-1.75,27.49,-66197.0,0.0,7000
270192.0,270711.0,270711.0,233267.0,7005.64453,7005.39209,7005.0,-0.82,-1.31,27.59,-66197.0,0.0,7000
270986.0,271505.0,271505.0,233272.0,7005.76172,7005.49121,7005.5,-0.43,-1.68,27.49,-66197.0,0.0,7000
271780.0,272299.0,272299.0,233254.0,7005.34082,7005.59717,7005.5,-0.42,-1.87,27.45,-66197.0,0.0,7000
272573.0,273093.0,273093.0,233256.0,7005.38721,7005.49658,7005.5,-0.55,-1.62,27.45,-66197.0,0.0,7000
273367.0,273886.0,273886.0,233236.0,7004.91943,7005.45361,7005.5,-0.57,-1.65,27.49,-66197.0,0.0,7000
274161.0,274680.0,274680.0,233255.0,7005.36377,7005.24414,7005.0,-0.56,-1.36,27.4,-66197.0,0.0,7000
274955.0,275474.0,275474.0,233237.0,7004.94287,7005.29102,7005.0,-0.25,-1.26,27.45,-66197.0,0.0,7000
275749.0,276268.0,276268.0,233245.0,7005.12988,7005.15479,7005.0,-0.36,-2.28,27.59,-66197.0,0.0,7000
276542.0,277062.0,277062.0,233226.0,7004.68555,7005.14502,7005.0,-0.14,-1.69,27.54,-66197.0,0.0,7000
277336.0,277855.0,277855.0,233232.0,7004.82617,7004.96533,7005.0,-0.27,-1.15,27.4,-66197.0,0.0,7000
278130.0,278649.0,278649.0,233252.0,7005.29395,7004.91113,7005.0,-0.67,-2.06,27.54,-66197.0,0.0,7000
278924.0,279443.0,279443.0,233261.0,7005.50439,7005.06104,7005.0,-0.35,-1.44,27.49,-66197.0,0.0,7000
279718.0,280237.0,280237.0,233250.0,7005.24707,7005.23437,7005.0,-0.32,-1.75,27.49,-66197.0,0.0,7000
