tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
1389920.0,1390440.0,1390440.0,-58016.0,194.17451,193.51636,193.5,-0.13,-2.43,26.93,-66249.0,0.0,200
1390714.0,1391234.0,1391234.0,-58033.0,193.77357,193.77403,194.0,0.06,-2.8,27.07,-66249.0,0.0,200
1391507.0,1392027.0,1392027.0,-58057.0,193.20753,193.77385,194.0,-0.14,-2.49,27.02,-66249.0,0.0,200
1392301.0,1392821.0,1392821.0,-58059.0,193.16037,193.55214,193.5,-0.01,-2.83,27.02,-66249.0,0.0,200
1393095.0,1393615.0,1393615.0,-58054.0,193.27829,193.39876,193.0,0.8,-2.4,26.93,-66249.0,0.0,200
1393888.0,1394408.0,1394408.0,-58057.0,193.20753,193.35159,193.0,2.07,-2.74,26.93,-66249.0,0.0,200
1394681.0,1395202.0,1395202.0,-58054.0,193.27829,193.2952,193.0,2.89,-1.62,26.98,-66249.0,0.0,200
1395475.0,1395995.0,1395996.0,-58082.0,192.61792,193.28857,193.0,3.48,-2.47,27.02,-66249.0,0.0,200
1396269.0,1396789.0,1396789.0,-58087.0,192.5,193.02602,193.0,4.97,-2.32,26.98,-66249.0,0.0,200
1397062.0,1397583.0,1397583.0,-58124.0,191.62735,192.82008,193.0,5.57,-2.02,26.98,-66249.0,0.0,200
1397856.0,1398376.0,1398376.0,-58162.0,190.73112,192.35313,192.0,6.36,-1.94,26.88,-66249.0,0.0,200
1398650.0,1399170.0,1399170.0,-58192.0,190.02357,191.71812,192.0,7.18,-2.44,26.98,-66249.0,0.0,200
1399443.0,1399964.0,1399964.0,-58195.0,189.95282,191.0547,191.0,8.19,-1.85,27.02,-66249.0,0.0,200
1400237.0,1400757.0,1400757.0,-58196.0,189.92924,190.62332,190.5,9.33,-2.06,26.98,-66249.0,0.0,200
1401031.0,1401551.0,1401551.0,-58237.0,188.96225,190.35159,190.0,9.89,-1.92,26.93,-66249.0,0.0,200
