tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
10702067.0,10702582.0,10702582.0,19084.0,2000.81409,2000.18518,2000.0,0.1,-0.01,26.37,-66443.0,0.0,2000
10702861.0,10703376.0,10703376.0,19071.0,2000.50989,2000.4314,2000.5,-0.08,-0.67,26.37,-66443.0,0.0,2000
10703656.0,10704169.0,10704169.0,19052.0,2000.06543,2000.46216,2000.5,0.01,-0.28,26.27,-66443.0,0.0,2000
10704448.0,10704963.0,10704963.0,19047.0,1999.94849,2000.30688,2000.0,-0.17,-0.43,26.37,-66443.0,0.0,2000
10705243.0,10705757.0,10705757.0,19061.0,2000.276,2000.16663,2000.0,0.15,-0.94,26.37,-66443.0,0.0,2000
10706036.0,10706551.0,10706551.0,19055.0,2000.13562,2000.20947,2000.0,2.65,-0.71,26.27,-66443.0,0.0,2000
10706830.0,10707345.0,10707345.0,19078.0,2000.67371,2000.18054,2000.0,2.19,-0.4,26.27,-66443.0,0.0,2000
10707624.0,10708138.0,10708138.0,19040.0,1999.78467,2000.37366,2000.0,3.05,-0.92,26.32,-66443.0,0.0,2000
10708417.0,10708932.0,10708932.0,18973.0,1998.21729,2000.14307,2000.0,4.19,-0.77,26.32,-66443.0,0.0,2000
10709211.0,10709726.0,10709726.0,18858.0,1995.52698,1999.38904,1999.0,5.69,-0.95,26.22,-66443.0,0.0,2000
10710005.0,10710519.0,10710519.0,18761.0,1993.25781,1997.87708,1998.0,6.59,-1.2,26.22,-66443.0,0.0,2000
10710798.0,10711313.0,10711313.0,18724.0,1992.39221,1996.06873,1996.0,6.46,-0.71,26.32,-66443.0,0.0,2000
10711592.0,10712107.0,10712107.0,18575.0,1988.90649,1994.62927,1994.5,7.68,-0.01,26.32,-66443.0,0.0,2000
10712386.0,10712901.0,10712901.0,18399.0,1984.78918,1992.38879,1992.0,8.35,0.1,26.27,-66443.0,0.0,2000
10713178.0,10713694.0,10713694.0,18242.0,1981.11633,1989.41345,1989.5,9.03,-0.14,26.32,-66443.0,0.0,2000
10713973.0,10714488.0,10714488.0,18029.0,1976.13342,1986.16516,1986.0,9.87,-0.54,26.22,-66443.0,0.0,2000
10714767.0,10715282.0,10715282.0,17663.0,1967.57129,1967.57129,1967.5,11.53,-0.13,26.27,-66443.0,0.0,2000
10715562.0,10716075.0,10716075.0,17229.0,1957.41833,1957.41833,1957.5,12.41,-0.31,26.37,-66443.0,0.0,2000
10716355.0,10716869.0,10716869.0,16897.0,1949.65149,1949.65149,1949.5,13.54,-0.96,26.27,-66443.0,0.0,2000
10717149.0,10717663.0,10717663.0,16570.0,1942.00171,1942.00171,1942.0,14.19,-0.22,26.37,-66443.0,0.0,2000
10717943.0,10718457.0,10718457.0,16213.0,1933.65002,1933.65002,1933.5,16.25,0.32,26.27,-66443.0,0.0,2000
10718736.0,10719250.0,10719250.0,15773.0,1923.35669,1923.35669,1923.0,17.06,0.47,26.27,-66443.0,0.0,2000
10719529.0,10720044.0,10720044.0,15190.0,1909.71802,1909.71802,1910.0,18.22,-0.27,26.37,-66443.0,0.0,2000
10720324.0,10720838.0,10720838.0,14858.0,1901.95117,1901.95117,1902.0,18.74,-0.39,26.27,-66443.0,0.0,2000
10721118.0,10721631.0,10721631.0,14276.0,1888.33594,1888.33594,1888.0,20.13,-1.08,26.27,-66443.0,0.0,2000
10721912.0,10722425.0,10722425.0,13939.0,1880.45215,1880.45215,1880.5,20.29,0.14,26.37,-66443.0,0.0,2000
10722704.0,10723219.0,10723219.0,13436.0,1868.68506,1868.68506,1868.5,21.46,-0.24,26.32,-66443.0,0.0,2000
10723499.0,10724013.0,10724013.0,12740.0,1852.40283,1852.40283,1852.5,23.65,-0.27,26.32,-66443.0,0.0,2000
10724293.0,10724806.0,10724806.0,12246.0,1840.84619,1840.84619,1841.0,23.84,-0.56,26.27,-66443.0,0.0,2000
10725086.0,10725600.0,10725600.0,11824.0,1830.974,1830.974,1831.0,24.87,0.44,26.22,-66443.0,0.0,2000
10725879.0,10726394.0,10726394.0,11282.0,1818.29443,1818.29443,1818.0,25.9,-0.71,26.22,-66443.0,0.0,2000
10726674.0,10727188.0,10727188.0,10740.0,1805.61499,1805.61499,1805.5,26.0,0.23,26.37,-66443.0,0.0,2000
10727467.0,10727981.0,10727981.0,10080.0,1790.17493,1790.17493,1790.0,28.19,0.23,26.22,-66443.0,0.0,2000
10728260.0,10728775.0,10728775.0,8858.0,1761.58752,1761.58752,1761.5,29.3,0.28,26.27,-66443.0,0.0,2000
10729053.0,10729569.0,10729569.0,8142.0,1744.83752,1744.83752,1745.0,29.94,-0.03,26.22,-66443.0,0.0,2000
10729848.0,10730362.0,10730362.0,7494.0,1729.67822,1729.67822,1729.5,30.79,0.49,26.32,-66443.0,0.0,2000
10730640.0,10731156.0,10731156.0,7260.0,1724.20398,1724.20398,1724.0,30.9,1.09,26.32,-66443.0,0.0,2000
10731434.0,10731950.0,10731950.0,7140.0,1721.39673,1724.20398,1724.0,30.65,0.21,26.27,-66443.0,0.0,2000
10732228.0,10732744.0,10732744.0,7158.0,1721.81787,1723.10486,1723.0,29.85,0.79,26.22,-66443.0,0.0,2000
10733022.0,10733537.0,10733537.0,7278.0,1724.62512,1722.60095,1722.5,30.32,-0.03,26.32,-66443.0,0.0,2000
10733816.0,10734331.0,10734331.0,7265.0,1724.32104,1723.39331,1723.0,30.45,0.08,26.32,-66443.0,0.0,2000
10734609.0,10735125.0,10735125.0,7236.0,1723.64258,1723.75647,1724.0,31.06,1.08,26.32,-66443.0,0.0,2000
10735403.0,10735919.0,10735919.0,7256.0,1724.11047,1723.71179,1724.0,30.62,0.13,26.27,-66443.0,0.0,2000
10736197.0,10736712.0,10736712.0,7309.0,1725.35034,1723.86792,1724.0,30.68,0.34,26.37,-66443.0,0.0,2000
10736990.0,10737506.0,10737506.0,7392.0,1727.29199,1724.44824,1724.5,30.45,-0.02,26.22,-66443.0,0.0,2000
10737785.0,10738300.0,10738300.0,7439.0,1728.39148,1725.56165,1725.5,30.59,-0.28,26.37,-66443.0,0.0,2000
10738579.0,10739094.0,10739094.0,7509.0,1730.02917,1726.66956,1726.5,30.22,0.05,26.32,-66443.0,0.0,2000
10739372.0,10739887.0,10739887.0,7556.0,1731.12866,1727.98486,1728.0,29.92,0.42,26.37,-66443.0,0.0,2000
10740165.0,10740681.0,10740681.0,7605.0,1732.2749,1729.21558,1729.0,29.97,0.61,26.32,-66443.0,0.0,2000
10740959.0,10741475.0,10741475.0,7562.0,1731.26904,1730.41333,1730.5,29.93,-0.1,26.41,-66443.0,0.0,2000
10741754.0,10742269.0,10742269.0,7629.0,1732.83643,1730.74841,1731.0,29.88,-0.32,26.27,-66443.0,0.0,2000
10742548.0,10743062.0,10743063.0,7613.0,1732.46204,1731.5658,1731.5,30.2,0.08,26.32,-66443.0,0.0,2000
10743340.0,10743856.0,10743856.0,7793.0,1736.67297,1731.91675,1732.0,29.62,-0.1,26.32,-66443.0,0.0,2000
10744135.0,10744650.0,10744650.0,8450.0,1752.04285,1752.04285,1752.0,27.06,0.35,26.32,-66443.0,0.0,2000
10744928.0,10745444.0,10745444.0,9888.0,1785.68335,1785.68335,1785.5,25.88,0.03,26.27,-66443.0,0.0,2000
