tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,realValue,realValueFiltered,correctedValueFiltered,thetadeg,phideg,myTmp,OFFSET,tareButtonFlank,realWeight
781965.0,782487.0,782487.0,-36513.0,701.32074,701.06763,701.0,-1.73,-2.64,26.93,-66249.0,0.0,700
782758.0,783281.0,783281.0,-36549.0,700.47168,701.16669,701.0,-3.02,-2.92,26.84,-66249.0,0.0,700
783552.0,784075.0,784075.0,-36503.0,701.55658,700.89459,701.0,-4.34,-2.4,26.93,-66249.0,0.0,700
784346.0,784868.0,784868.0,-36559.0,700.23584,701.15375,701.0,-4.75,-3.37,26.84,-66249.0,0.0,700
785139.0,785662.0,785662.0,-36539.0,700.70752,700.79437,701.0,-5.07,-3.35,26.84,-66249.0,0.0,700
785933.0,786456.0,786456.0,-36579.0,699.7641,700.76038,701.0,-6.81,-3.03,26.93,-66249.0,0.0,700
786727.0,787249.0,787249.0,-36656.0,697.94806,700.37036,700.0,-7.83,-3.37,26.93,-66249.0,0.0,700
787520.0,788043.0,788043.0,-36709.0,696.69806,699.422,699.5,-9.65,-3.51,26.84,-66249.0,0.0,700
788314.0,788836.0,788836.0,-36814.0,694.22168,698.35559,698.0,-9.85,-3.72,26.84,-66249.0,0.0,700
789108.0,789630.0,789630.0,-36845.0,693.49054,696.73718,697.0,-10.77,-3.75,26.74,-66249.0,0.0,700
789902.0,790424.0,790424.0,-36944.0,691.15564,695.46613,695.5,-11.61,-3.83,26.79,-66249.0,0.0,700
790696.0,791218.0,791218.0,-37020.0,689.36316,693.77856,694.0,-12.68,-3.64,26.88,-66249.0,0.0,700
791490.0,792011.0,792011.0,-37093.0,687.64148,692.04993,692.0,-12.82,-3.58,26.79,-66249.0,0.0,700
792283.0,792805.0,792805.0,-37151.0,686.27356,690.32404,690.0,-13.75,-3.25,26.84,-66249.0,0.0,700
793077.0,793599.0,793599.0,-37218.0,684.69336,688.73828,689.0,-13.93,-3.74,26.93,-66249.0,0.0,700
793871.0,794392.0,794392.0,-37283.0,683.16034,687.15472,687.0,-14.94,-4.08,26.84,-66249.0,0.0,700
794664.0,795186.0,795186.0,-37390.0,680.63678,685.59094,685.5,-15.79,-3.99,26.84,-66249.0,0.0,700
795458.0,795979.0,795979.0,-37511.0,677.78302,683.65137,683.5,-16.51,-3.42,26.88,-66249.0,0.0,700
796252.0,796773.0,796773.0,-37578.0,676.20282,681.35388,681.0,-16.62,-4.61,26.88,-66249.0,0.0,700
797045.0,797567.0,797567.0,-37638.0,674.78772,679.33728,679.0,-17.26,-4.08,26.88,-66249.0,0.0,700
797839.0,798360.0,798360.0,-37735.0,672.5,677.55615,677.5,-17.97,-3.8,26.79,-66249.0,0.0,700
798633.0,799154.0,799154.0,-37816.0,670.5896,675.57666,675.5,-18.57,-4.12,26.88,-66249.0,0.0,700
799426.0,799948.0,799948.0,-37933.0,667.83014,673.62421,673.5,-19.12,-4.06,26.93,-66249.0,0.0,700
800220.0,800742.0,800742.0,-37998.0,666.29712,671.35583,671.0,-19.6,-4.04,26.88,-66249.0,0.0,700
801014.0,801536.0,801536.0,-38073.0,664.52826,669.37537,669.0,-20.3,-3.71,26.93,-66249.0,0.0,700
801808.0,802329.0,802329.0,-38195.0,661.65094,667.47772,667.5,-21.15,-4.38,26.79,-66249.0,0.0,700
802602.0,803123.0,803123.0,-38388.0,657.09906,665.19653,665.0,-21.46,-4.68,26.84,-66249.0,0.0,700
803395.0,803917.0,803917.0,-38490.0,654.69336,662.02637,662.0,-21.9,-4.66,26.93,-66249.0,0.0,700
804189.0,804711.0,804711.0,-38619.0,651.65094,659.15552,659.0,-23.18,-5.17,26.88,-66249.0,0.0,700
804983.0,805504.0,805504.0,-38783.0,647.78302,656.21747,656.0,-23.84,-5.3,26.84,-66249.0,0.0,700
805777.0,806298.0,806298.0,-39046.0,641.58014,641.58014,641.5,-25.2,-5.29,26.84,-66249.0,0.0,700
806570.0,807092.0,807092.0,-39298.0,635.63678,635.63678,635.5,-25.77,-4.76,26.84,-66249.0,0.0,700
807364.0,807886.0,807886.0,-39414.0,632.90094,635.63678,635.5,-26.21,-5.21,26.88,-66249.0,0.0,700
808158.0,808679.0,808679.0,-39520.0,630.40094,634.56567,634.5,-26.61,-5.23,26.88,-66249.0,0.0,700
808952.0,809473.0,809473.0,-39689.0,626.4151,632.93518,633.0,-28.05,-4.72,26.79,-66249.0,0.0,700
809745.0,810267.0,810267.0,-39951.0,620.23584,620.23584,620.0,-28.66,-5.15,26.84,-66249.0,0.0,700
810539.0,811060.0,811060.0,-40178.0,614.88208,614.88208,615.0,-29.83,-5.79,26.88,-66249.0,0.0,700
811333.0,811854.0,811854.0,-40358.0,610.63678,614.88208,615.0,-29.93,-5.85,26.88,-66249.0,0.0,700
812126.0,812648.0,812648.0,-40469.0,608.01886,613.22003,613.0,-30.58,-6.16,26.88,-66249.0,0.0,700
812920.0,813441.0,813441.0,-40574.0,605.54242,611.18378,611.0,-30.71,-6.11,26.84,-66249.0,0.0,700
813714.0,814235.0,814235.0,-40606.0,604.78772,608.97522,609.0,-30.63,-5.52,26.84,-66249.0,0.0,700
814507.0,815029.0,815029.0,-40597.0,605.0,607.33582,607.0,-30.55,-5.89,26.84,-66249.0,0.0,700
815301.0,815822.0,815822.0,-40548.0,606.15564,606.42133,606.5,-30.37,-5.65,26.84,-66249.0,0.0,700
816095.0,816616.0,816616.0,-40621.0,604.43396,606.31732,606.0,-30.4,-5.35,26.98,-66249.0,0.0,700
816888.0,817410.0,817410.0,-40596.0,605.02356,605.57996,605.5,-30.63,-5.67,26.74,-66249.0,0.0,700
817682.0,818204.0,818204.0,-40612.0,604.64618,605.36212,605.0,-30.72,-5.74,26.98,-66249.0,0.0,700
818476.0,818997.0,818997.0,-40473.0,607.9245,605.08185,605.0,-29.23,-5.52,26.88,-66249.0,0.0,700
819269.0,819791.0,819791.0,-40151.0,615.51886,615.51886,615.5,-28.14,-5.39,26.88,-66249.0,0.0,700
820063.0,820585.0,820585.0,-39977.0,619.62262,615.51886,615.5,-28.12,-5.42,26.79,-66249.0,0.0,700
