226061,	0.1780,	0.0000,	225475,	226060,	0.8324,	0.0000,	0,	0,	-61.7977,	8100.0000,	8089.00,	0,	3718,	5.10,	-0.01,	-0.01,	0.99,	43.35,	-0.41,	-1.82,	-0.45,	0.65,	25.33,	
226710,	1.9418,	0.0000,	226123,	226708,	0.5762,	0.0000,	0,	0,	-61.7977,	8100.0000,	7980.00,	0,	3718,	5.10,	-0.02,	-0.00,	1.00,	43.40,	-0.53,	-1.73,	-0.15,	0.98,	25.38,	
227358,	1.8285,	0.0000,	226771,	227357,	1.1108,	0.0000,	0,	0,	-61.7977,	8100.0000,	7987.00,	0,	3718,	5.10,	-0.01,	-0.00,	0.99,	43.26,	-0.27,	-1.72,	-0.10,	0.84,	25.42,	
228007,	-1.8285,	0.0000,	227421,	228005,	1.3918,	0.0000,	0,	0,	-61.7977,	8100.0000,	8213.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.07,	-0.54,	-1.75,	-0.46,	0.71,	25.38,	
228656,	2.0389,	0.0000,	228069,	228655,	0.1310,	0.0000,	0,	0,	-61.7977,	8100.0000,	7974.00,	0,	3718,	5.10,	-0.01,	-0.00,	1.00,	43.32,	-0.85,	-1.76,	-0.20,	0.49,	25.38,	
229304,	1.2298,	0.0000,	228718,	229303,	0.8780,	0.0000,	0,	0,	-61.7977,	8100.0000,	8024.00,	0,	3718,	5.10,	-0.01,	-0.00,	1.00,	43.31,	-0.78,	-1.69,	-0.24,	0.72,	25.38,	
229953,	-0.9871,	0.0000,	229366,	229952,	1.0157,	0.0000,	0,	0,	-61.7977,	8100.0000,	8161.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.41,	-0.77,	-1.71,	-0.74,	0.86,	25.38,	
230601,	4.6280,	0.0000,	230014,	230600,	4.6280,	0.0000,	1,	0,	-61.7977,	8100.0000,	7814.00,	0,	3718,	5.10,	-0.01,	-0.02,	1.00,	43.18,	-0.79,	-1.63,	-0.96,	0.73,	25.28,	
231250,	1.3107,	0.0000,	230664,	231248,	4.6280,	0.0000,	0,	0,	-61.7977,	8100.0000,	8019.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.27,	-0.57,	-1.67,	-0.70,	0.52,	25.38,	
231899,	2.7671,	0.0000,	231312,	231898,	3.3293,	0.0000,	0,	0,	-61.7977,	8100.0000,	7929.00,	0,	3718,	5.07,	-0.01,	-0.01,	1.00,	43.21,	-0.85,	-1.73,	-0.36,	0.72,	25.38,	
232547,	-1.1327,	0.0000,	231961,	232546,	3.1092,	0.0000,	0,	0,	-61.7977,	8100.0000,	8170.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.04,	-0.66,	-1.60,	-0.60,	0.84,	25.47,	
233196,	0.2751,	0.0000,	232609,	233195,	1.4485,	0.0000,	0,	0,	-61.7977,	8100.0000,	8083.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.34,	-0.66,	-1.79,	-0.56,	0.63,	25.38,	
233844,	4.7413,	0.0000,	233257,	233843,	0.9891,	0.0000,	0,	0,	-61.7977,	8100.0000,	7807.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.33,	-0.72,	-1.70,	-0.69,	0.53,	25.28,	
