248824,	478.1570,	478.0000,	248248,	248822,	476.4568,	476.5000,	0,	0,	-61.7977,	5751.0000,	-23798.00,	0,	3748,	5.10,	0.26,	-0.02,	0.97,	43.27,	-0.50,	-1.67,	-1.35,	-14.98,	28.20,	
249474,	476.8301,	477.0000,	248897,	249472,	477.1224,	477.0000,	0,	0,	-61.7977,	5751.0000,	-23716.00,	0,	3748,	5.10,	0.26,	-0.01,	0.97,	43.33,	-0.55,	-1.68,	-0.65,	-15.02,	28.15,	
250122,	476.0857,	476.0000,	249546,	250121,	477.0079,	477.0000,	0,	0,	-61.7977,	5751.0000,	-23670.00,	0,	3748,	5.10,	0.26,	-0.02,	0.97,	43.21,	-0.79,	-1.77,	-1.13,	-15.13,	28.15,	
250771,	476.5873,	476.5000,	250195,	250770,	476.6469,	476.5000,	0,	0,	-61.7977,	5751.0000,	-23701.00,	0,	3748,	5.10,	0.26,	-0.02,	0.97,	43.17,	-0.64,	-1.62,	-0.90,	-15.10,	28.29,	
251420,	478.6424,	478.5000,	250845,	251419,	476.6236,	476.5000,	0,	0,	-61.7977,	5751.0000,	-23828.00,	0,	3748,	5.10,	0.26,	-0.02,	0.97,	43.33,	-0.49,	-1.76,	-1.01,	-15.26,	28.29,	
252069,	475.4870,	475.5000,	251494,	252068,	477.4140,	477.5000,	0,	0,	-61.7977,	5751.0000,	-23633.00,	0,	3748,	5.10,	0.27,	-0.02,	0.96,	43.29,	-0.49,	-1.84,	-1.32,	-15.39,	28.29,	
252719,	477.4612,	477.5000,	252143,	252718,	476.6596,	476.5000,	0,	0,	-61.7977,	5751.0000,	-23755.00,	0,	3748,	5.10,	0.26,	-0.02,	0.96,	43.43,	-0.73,	-1.75,	-1.04,	-15.17,	28.34,	
253368,	475.5193,	475.5000,	252792,	253367,	476.9734,	477.0000,	0,	0,	-61.7977,	5751.0000,	-23635.00,	0,	3748,	5.10,	0.26,	-0.03,	0.97,	43.04,	-0.83,	-1.64,	-1.72,	-15.08,	28.29,	
254017,	475.5841,	475.5000,	253441,	254016,	476.4041,	476.5000,	0,	0,	-61.7977,	5751.0000,	-23639.00,	0,	3748,	5.10,	0.27,	-0.01,	0.96,	43.28,	-0.56,	-1.67,	-0.65,	-15.59,	28.15,	
254666,	475.4223,	475.5000,	254091,	254665,	476.0831,	476.0000,	0,	0,	-61.7977,	5751.0000,	-23629.00,	0,	3748,	5.10,	0.26,	-0.02,	0.97,	43.23,	-0.66,	-1.66,	-0.95,	-15.20,	28.29,	
255315,	477.8171,	478.0000,	254740,	255314,	475.8244,	476.0000,	0,	0,	-61.7977,	5751.0000,	-23777.00,	0,	3748,	5.10,	0.27,	-0.02,	0.97,	43.65,	-0.68,	-1.89,	-1.24,	-15.37,	28.20,	
255965,	475.3251,	475.0000,	255389,	255964,	476.6046,	476.5000,	0,	0,	-61.7977,	5751.0000,	-23623.00,	0,	3748,	5.10,	0.26,	-0.03,	0.97,	43.08,	-0.60,	-1.64,	-1.54,	-15.27,	28.25,	
256614,	477.3803,	477.0000,	256038,	256613,	476.1037,	476.0000,	0,	0,	-61.7977,	5751.0000,	-23750.00,	0,	3748,	5.10,	0.26,	-0.02,	0.97,	43.40,	-0.78,	-1.57,	-1.19,	-15.18,	28.25,	
257263,	475.4870,	475.5000,	256687,	257262,	476.6035,	476.5000,	0,	0,	-61.7977,	5751.0000,	-23633.00,	0,	3748,	5.10,	0.26,	-0.02,	0.97,	43.07,	-0.68,	-1.66,	-0.91,	-14.87,	28.20,	
