991521,	-0.0971,	0.0000,	990873,	991520,	-0.0971,	0.0000,	1,	0,	-61.7977,	7921.0000,	7927.00,	0,	3718,	5.10,	-0.01,	-0.00,	0.99,	43.18,	-0.98,	-1.79,	-0.15,	0.51,	25.42,	
992169,	-4.3529,	0.0000,	991583,	992168,	-0.0971,	0.0000,	0,	0,	-61.7977,	7921.0000,	8190.00,	0,	3718,	5.10,	-0.00,	-0.01,	0.99,	43.15,	-0.74,	-1.82,	-0.49,	0.23,	25.38,	
992818,	0.1133,	0.0000,	992231,	992817,	-1.7632,	0.0000,	0,	0,	-61.7977,	7921.0000,	7914.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.22,	-0.80,	-1.79,	-0.38,	0.38,	25.38,	
993466,	1.6505,	0.0000,	992879,	993465,	-1.0286,	0.0000,	0,	0,	-61.7977,	7921.0000,	7819.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.20,	-0.69,	-1.85,	-0.32,	0.80,	25.33,	
994114,	1.2622,	0.0000,	993528,	994113,	0.0203,	0.0000,	0,	0,	-61.7977,	7921.0000,	7843.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.04,	-0.60,	-1.85,	-0.46,	0.54,	25.33,	
994762,	2.0065,	0.0000,	994177,	994761,	0.5065,	0.0000,	0,	0,	-61.7977,	7921.0000,	7797.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	42.85,	-0.74,	-1.70,	-0.63,	0.59,	25.38,	
995410,	-0.1942,	0.0000,	994825,	995409,	1.0938,	0.0000,	0,	0,	-61.7977,	7921.0000,	7933.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	42.96,	-0.85,	-1.71,	-0.29,	0.65,	25.38,	
996059,	-0.4531,	0.0000,	995473,	996058,	0.5895,	0.0000,	0,	0,	-61.7977,	7921.0000,	7949.00,	0,	3718,	5.10,	-0.01,	-0.01,	1.00,	43.11,	-0.64,	-1.90,	-0.66,	0.29,	25.33,	
996707,	-0.5016,	0.0000,	996121,	996706,	0.1813,	0.0000,	0,	0,	-61.7977,	7921.0000,	7952.00,	0,	3718,	5.10,	-0.01,	0.00,	1.00,	43.53,	-0.56,	-1.38,	0.01,	0.81,	25.33,	
997355,	5.3724,	5.0000,	996769,	997354,	5.3724,	5.0000,	1,	0,	-61.7977,	7921.0000,	7589.00,	0,	3718,	5.10,	0.09,	-0.03,	0.95,	40.40,	64.97,	-22.01,	-1.98,	-5.46,	25.38,	
998003,	5.7607,	6.0000,	997417,	998002,	5.3724,	5.0000,	0,	0,	-61.7977,	7921.0000,	7565.00,	0,	3718,	5.10,	0.08,	-0.04,	0.99,	41.81,	57.02,	1.00,	-2.18,	-4.58,	25.33,	
998651,	11.4891,	11.5000,	998066,	998650,	11.4891,	11.5000,	1,	0,	-61.7977,	7921.0000,	7211.00,	0,	3718,	5.10,	0.06,	0.01,	1.01,	50.87,	-42.79,	2.60,	0.59,	-3.38,	25.38,	
999300,	6.2786,	6.0000,	998715,	999299,	6.2786,	6.0000,	1,	0,	-61.7977,	7921.0000,	7533.00,	0,	3718,	5.10,	0.06,	-0.01,	1.02,	44.39,	40.53,	1.80,	-0.42,	-3.56,	25.42,	
999948,	11.3435,	11.0000,	999362,	999947,	11.3435,	11.0000,	1,	0,	-61.7977,	7921.0000,	7220.00,	0,	3718,	5.10,	0.07,	-0.00,	0.99,	34.86,	-7.02,	-4.48,	-0.16,	-4.21,	25.33,	
1000596,	6.2786,	6.0000,	1000011,	1000595,	6.2786,	6.0000,	1,	0,	-61.7977,	7921.0000,	7533.00,	0,	3718,	5.10,	0.07,	-0.01,	0.97,	44.82,	2.16,	-5.99,	-0.72,	-4.07,	25.38,	
1001244,	6.8126,	7.0000,	1000658,	1001243,	6.2786,	6.0000,	0,	0,	-61.7977,	7921.0000,	7500.00,	0,	3718,	5.10,	0.07,	-0.01,	1.01,	44.53,	-0.61,	-1.63,	-0.40,	-3.98,	25.38,	
1001892,	9.0133,	9.0000,	1001307,	1001891,	6.4876,	6.5000,	0,	0,	-61.7977,	7921.0000,	7364.00,	0,	3718,	5.10,	0.07,	-0.01,	1.00,	41.83,	-1.36,	-0.48,	-0.46,	-4.15,	25.38,	
1002541,	9.8224,	10.0000,	1001955,	1002540,	7.4764,	7.5000,	0,	0,	-61.7977,	7921.0000,	7314.00,	0,	3718,	5.10,	0.07,	-0.01,	1.00,	42.60,	-0.97,	-3.10,	-0.39,	-3.95,	25.28,	
1003190,	7.5246,	7.5000,	1002603,	1003188,	8.3949,	8.0000,	0,	0,	-61.7977,	7921.0000,	7456.00,	0,	3718,	5.10,	0.07,	-0.01,	1.01,	43.17,	-0.55,	-2.36,	-0.74,	-3.89,	25.28,	
1003838,	8.8515,	9.0000,	1003251,	1003836,	8.0541,	8.0000,	0,	0,	-61.7977,	7921.0000,	7374.00,	0,	3718,	5.10,	0.06,	-0.02,	1.02,	43.79,	-0.79,	-1.20,	-0.87,	-3.63,	25.33,	
1004486,	5.8578,	6.0000,	1003899,	1004484,	8.3663,	8.0000,	0,	0,	-61.7977,	7921.0000,	7559.00,	0,	3718,	5.10,	0.07,	-0.00,	1.00,	43.57,	0.79,	-1.70,	-0.01,	-3.99,	25.24,	
1005134,	8.8191,	9.0000,	1004548,	1005132,	7.3842,	7.0000,	0,	0,	-61.7977,	7921.0000,	7376.00,	0,	3718,	5.10,	0.07,	-0.01,	0.99,	42.89,	-1.81,	-2.09,	-0.49,	-4.04,	25.28,	
