287561,	-0.2589,	0.0000,	286913,	287560,	-0.2589,	0.0000,	1,	0,	-61.7977,	-7923.0000,	-7907.00,	0,	3748,	5.10,	-0.05,	0.02,	1.00,	42.80,	-0.94,	-6.62,	2.81,	0.95,	28.95,	
288210,	0.5016,	0.0000,	287624,	288209,	-0.2589,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7954.00,	0,	3748,	5.10,	-0.06,	0.01,	0.99,	42.54,	-0.53,	-4.39,	3.58,	0.53,	29.05,	
288860,	-4.0455,	0.0000,	288273,	288859,	0.0388,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7673.00,	0,	3748,	5.10,	-0.06,	0.02,	0.99,	42.53,	-0.56,	1.66,	3.40,	1.03,	29.00,	
289510,	-3.1878,	0.0000,	288922,	289508,	-1.5602,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7726.00,	0,	3748,	5.10,	-0.05,	0.01,	0.99,	42.63,	-0.56,	2.97,	2.79,	0.44,	28.95,	
290159,	-3.8351,	0.0000,	289571,	290157,	-2.1974,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7686.00,	0,	3748,	5.10,	-0.05,	0.01,	0.99,	42.45,	-0.59,	-0.24,	3.12,	0.79,	28.95,	
290808,	-1.2784,	0.0000,	290221,	290807,	-2.8386,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7844.00,	0,	3748,	5.10,	-0.05,	0.02,	1.00,	42.84,	-0.82,	-4.30,	2.63,	1.26,	28.91,	
291458,	1.5535,	0.0000,	290870,	291457,	-2.2277,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-8019.00,	0,	3748,	5.10,	-0.05,	0.02,	1.00,	42.86,	-0.74,	-6.57,	2.93,	1.01,	28.86,	
292107,	-1.1975,	0.0000,	291520,	292106,	-0.7474,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7849.00,	0,	3748,	5.10,	-0.06,	0.01,	1.00,	42.65,	-0.73,	-3.35,	3.59,	0.31,	28.91,	
292756,	-3.3496,	0.0000,	292169,	292755,	-0.9236,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7716.00,	0,	3748,	5.10,	-0.06,	0.03,	1.00,	42.62,	-0.68,	1.08,	3.27,	1.47,	28.91,	
293405,	-0.4045,	0.0000,	292818,	293404,	-1.8734,	0.0000,	0,	0,	-61.7977,	-7923.0000,	-7898.00,	0,	3748,	5.10,	-0.05,	0.01,	0.99,	42.37,	-0.70,	2.05,	3.12,	0.59,	28.91,	
