581987,	-742.1682,	-742.0000,	581179,	581987,	-741.8474,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25081.0000,	
582916,	-742.3350,	-742.0000,	582107,	582916,	-741.9730,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25088.0000,	
583843,	-741.3101,	-741.0000,	583035,	583843,	-742.1148,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25045.0000,	
584772,	-741.3340,	-741.0000,	583966,	584772,	-741.7997,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25046.0000,	
585701,	-742.2636,	-742.0000,	584892,	585701,	-741.6173,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25085.0000,	
586629,	-744.2896,	-744.0000,	585821,	586629,	-741.8704,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25170.0000,	
587557,	-742.4542,	-742.0000,	586749,	587557,	-742.8175,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25093.0000,	
588486,	-742.0967,	-742.0000,	587679,	588486,	-742.6753,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25078.0000,	
589414,	-740.6904,	-740.0000,	588608,	589414,	-742.4487,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25019.0000,	
590343,	-741.1195,	-741.0000,	589536,	590343,	-741.7604,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25037.0000,	
591271,	-740.2614,	-740.0000,	590462,	591270,	-741.5095,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25001.0000,	
592199,	-742.2636,	-742.0000,	591391,	592199,	-741.0208,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25085.0000,	
593128,	-742.6449,	-742.0000,	592319,	593128,	-741.5073,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25101.0000,	
594056,	-740.6666,	-740.0000,	593248,	594056,	-741.9527,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25018.0000,	
594984,	-743.3600,	-743.0000,	594177,	594984,	-741.4492,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25131.0000,	
595913,	-740.7380,	-740.0000,	595104,	595913,	-742.1973,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25021.0000,	
596841,	-741.3817,	-741.0000,	596035,	596841,	-741.6260,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25048.0000,	
597770,	-741.7868,	-741.0000,	596962,	597770,	-741.5303,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25065.0000,	
598699,	-743.0025,	-743.0000,	597890,	598697,	-741.6307,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25116.0000,	
599626,	-740.5236,	-740.0000,	598818,	599626,	-742.1678,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25012.0000,	
600555,	-741.4770,	-741.0000,	599748,	600555,	-741.5241,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25052.0000,	
601483,	-744.3372,	-744.0000,	600675,	601483,	-741.5056,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25172.0000,	
602412,	-742.1682,	-742.0000,	601604,	602412,	-742.6142,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25081.0000,	
603340,	-740.8096,	-740.0000,	602533,	603340,	-742.4396,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25024.0000,	
604268,	-741.5723,	-741.0000,	603462,	604268,	-741.8014,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25056.0000,	
605197,	-740.5712,	-740.0000,	604389,	605197,	-741.7117,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25014.0000,	
606126,	-744.1228,	-744.0000,	605317,	606125,	-741.2651,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25163.0000,	
607053,	-741.0718,	-741.0000,	606245,	607053,	-742.3839,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25035.0000,	
607982,	-742.0967,	-742.0000,	607175,	607982,	-741.8703,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25078.0000,	
608911,	-743.9320,	-743.0000,	608102,	608910,	-741.9589,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25155.0000,	
609839,	-743.1455,	-743.0000,	609031,	609839,	-742.7313,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25122.0000,	
610767,	-743.0978,	-743.0000,	609960,	610767,	-742.8934,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25120.0000,	
611695,	-742.7164,	-742.0000,	610889,	611695,	-742.9735,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25104.0000,	
612624,	-741.1909,	-741.0000,	611818,	612624,	-742.8728,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25040.0000,	
613553,	-741.5723,	-741.0000,	612746,	613553,	-742.2144,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25056.0000,	
614480,	-742.0014,	-742.0000,	613675,	614480,	-741.9630,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25074.0000,	
615409,	-740.6904,	-740.0000,	614601,	615409,	-741.9780,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25019.0000,	
616338,	-740.6904,	-740.0000,	615529,	616338,	-741.4739,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25019.0000,	
617266,	-740.5236,	-740.0000,	616458,	617266,	-741.1671,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25012.0000,	
618194,	-741.0479,	-741.0000,	617387,	618194,	-740.9152,	-740.0000,	0,	0,	41.9541,	6056.0000,	-25034.0000,	
619123,	-742.9071,	-742.0000,	618316,	619123,	-740.9672,	-740.0000,	0,	0,	41.9541,	6056.0000,	-25112.0000,	
620051,	-741.7153,	-741.0000,	619245,	620051,	-741.7266,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25062.0000,	
620980,	-743.4553,	-743.0000,	620172,	620980,	-741.7222,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25135.0000,	
621908,	-743.2885,	-743.0000,	621100,	621908,	-742.4008,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25128.0000,	
622836,	-741.7391,	-741.0000,	622030,	622836,	-742.7483,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25063.0000,	
623765,	-741.5961,	-741.0000,	622959,	623765,	-742.3532,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25057.0000,	
624694,	-741.0956,	-741.0000,	623887,	624694,	-742.0568,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25036.0000,	
625622,	-740.2137,	-740.0000,	624816,	625622,	-741.6804,	-741.0000,	0,	0,	41.9541,	6056.0000,	-24999.0000,	
626550,	-740.8096,	-740.0000,	625742,	626550,	-741.1062,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25024.0000,	
627479,	-741.3340,	-741.0000,	626670,	627479,	-740.9901,	-740.0000,	0,	0,	41.9541,	6056.0000,	-25046.0000,	
628407,	-741.5723,	-741.0000,	627601,	628407,	-741.1248,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25056.0000,	
629336,	-742.7641,	-742.0000,	628528,	629336,	-741.3000,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25106.0000,	
630264,	-741.3101,	-741.0000,	629455,	630264,	-741.8732,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25045.0000,	
631193,	-743.7413,	-743.0000,	630384,	631192,	-741.6527,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25147.0000,	
632121,	-744.0751,	-744.0000,	631313,	632121,	-742.4705,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25161.0000,	
633050,	-742.2397,	-742.0000,	632244,	633050,	-743.0986,	-743.0000,	0,	0,	41.9541,	6056.0000,	-25084.0000,	
633978,	-740.6427,	-740.0000,	633171,	633978,	-742.7623,	-742.0000,	0,	0,	41.9541,	6056.0000,	-25017.0000,	
634906,	-741.6200,	-741.0000,	634100,	634906,	-741.9325,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25058.0000,	
635835,	-741.2863,	-741.0000,	635027,	635835,	-741.8102,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25044.0000,	
636764,	-739.7131,	-739.0000,	635955,	636764,	-741.6051,	-741.0000,	0,	0,	41.9541,	6056.0000,	-24978.0000,	
637691,	-742.3827,	-742.0000,	636883,	637691,	-740.8644,	-740.0000,	0,	0,	41.9541,	6056.0000,	-25090.0000,	
638620,	-741.0241,	-741.0000,	637814,	638620,	-741.4588,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25033.0000,	
639549,	-741.5961,	-741.0000,	638740,	639549,	-741.2886,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25057.0000,	
640478,	-741.6915,	-741.0000,	639669,	640477,	-741.4089,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25061.0000,	
641405,	-741.8107,	-741.0000,	640598,	641405,	-741.5195,	-741.0000,	0,	0,	41.9541,	6056.0000,	-25066.0000,	
