747242,	-1485.5281,	-1485.0000,	746442,	747241,	-1486.0440,	-1486.0000,	0,	0,	41.9541,	6056.0000,	-56268.0000,	
748170,	-1485.9333,	-1485.0000,	747371,	748170,	-1485.8420,	-1485.0000,	0,	0,	41.9541,	6056.0000,	-56285.0000,	
749099,	-1487.7686,	-1487.0000,	748300,	749099,	-1485.8778,	-1485.0000,	0,	0,	41.9541,	6056.0000,	-56362.0000,	
750026,	-1486.7675,	-1486.0000,	749228,	750026,	-1486.6181,	-1486.0000,	0,	0,	41.9541,	6056.0000,	-56320.0000,	
750955,	-1486.8391,	-1486.0000,	750156,	750955,	-1486.6767,	-1486.0000,	0,	0,	41.9541,	6056.0000,	-56323.0000,	
751883,	-1488.4361,	-1488.0000,	751084,	751883,	-1486.7403,	-1486.0000,	0,	0,	41.9541,	6056.0000,	-56390.0000,	
752812,	-1487.8164,	-1487.0000,	752013,	752812,	-1487.4042,	-1487.0000,	0,	0,	41.9541,	6056.0000,	-56364.0000,	
753740,	-1487.0537,	-1487.0000,	752941,	753740,	-1487.5656,	-1487.0000,	0,	0,	41.9541,	6056.0000,	-56332.0000,	
754668,	-1485.3135,	-1485.0000,	753869,	754668,	-1487.3652,	-1487.0000,	0,	0,	41.9541,	6056.0000,	-56259.0000,	
755597,	-1487.6257,	-1487.0000,	754798,	755597,	-1486.5620,	-1486.0000,	0,	0,	41.9541,	6056.0000,	-56356.0000,	
756525,	-1486.1479,	-1486.0000,	755726,	756525,	-1486.9785,	-1486.0000,	0,	0,	41.9541,	6056.0000,	-56294.0000,	
757453,	-1488.5791,	-1488.0000,	756655,	757453,	-1486.6533,	-1486.0000,	0,	0,	41.9541,	6056.0000,	-56396.0000,	
758381,	-1488.1262,	-1488.0000,	757582,	758381,	-1487.4072,	-1487.0000,	0,	0,	41.9541,	6056.0000,	-56377.0000,	
759310,	-1486.8629,	-1486.0000,	758511,	759310,	-1487.6887,	-1487.0000,	0,	0,	41.9541,	6056.0000,	-56324.0000,	
760239,	-1485.5758,	-1485.0000,	759439,	760238,	-1487.3654,	-1487.0000,	0,	0,	41.9541,	6056.0000,	-56270.0000,	
