35129,	1007.3029,	1007.0000,	34320,	35129,	1006.7526,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68835.00,	0,	3673,	
36057,	1007.1249,	1007.0000,	35247,	36056,	1006.9680,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68824.00,	0,	3673,	
36983,	1007.2867,	1007.0000,	36177,	36983,	1007.0294,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68834.00,	0,	3673,	
37910,	1007.3676,	1007.0000,	37101,	37910,	1007.1301,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68839.00,	0,	3673,	
38837,	1006.0407,	1006.0000,	38028,	38837,	1007.2232,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68757.00,	0,	3673,	
39764,	1008.5974,	1008.5000,	38956,	39764,	1006.7602,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68915.00,	0,	3673,	
40691,	1005.5552,	1005.5000,	39882,	40691,	1007.4795,	1007.5000,	0,	0,	-61.7977,	-6586.0000,	-68727.00,	0,	3673,	
41618,	1007.2543,	1007.0000,	40809,	41618,	1006.7261,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68832.00,	0,	3673,	
42546,	1046.0097,	1046.0000,	41736,	42545,	1046.0097,	1046.0000,	1,	0,	-61.7977,	-6586.0000,	-71227.00,	0,	3673,	
43472,	1007.9340,	1008.0000,	42663,	43472,	1007.9340,	1008.0000,	1,	0,	-61.7977,	-6586.0000,	-68874.00,	0,	3673,	
44399,	1006.8013,	1007.0000,	43590,	44399,	1007.9340,	1008.0000,	0,	0,	-61.7977,	-6586.0000,	-68804.00,	0,	3673,	
45326,	1007.9987,	1008.0000,	44517,	45326,	1007.4905,	1007.5000,	0,	0,	-61.7977,	-6586.0000,	-68878.00,	0,	3673,	
46254,	1006.0569,	1006.0000,	45445,	46254,	1007.6895,	1007.5000,	0,	0,	-61.7977,	-6586.0000,	-68758.00,	0,	3673,	
47180,	1007.4000,	1007.0000,	46371,	47180,	1007.0503,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68841.00,	0,	3673,	
48107,	1006.6232,	1006.5000,	47298,	48107,	1007.1872,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68793.00,	0,	3673,	
49035,	1008.4841,	1008.5000,	48225,	49035,	1006.9664,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68908.00,	0,	3673,	
49961,	1006.6556,	1006.5000,	49153,	49961,	1007.5606,	1007.5000,	0,	0,	-61.7977,	-6586.0000,	-68795.00,	0,	3673,	
50888,	1006.1216,	1006.0000,	50079,	50888,	1007.2063,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68762.00,	0,	3673,	
51816,	1008.8725,	1009.0000,	51006,	51815,	1006.7816,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68932.00,	0,	3673,	
