265948,	1006.3967,	1006.0000,	265142,	265948,	1007.0366,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68779.00,	0,	3673,	
266874,	1007.3676,	1007.0000,	266068,	266874,	1006.7860,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68839.00,	0,	3673,	
267801,	1006.5261,	1006.5000,	266995,	267801,	1007.0137,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68787.00,	0,	3673,	
268729,	1006.5909,	1006.5000,	267923,	268728,	1006.8228,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68791.00,	0,	3673,	
269656,	1007.3029,	1007.0000,	268850,	269656,	1006.7320,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68835.00,	0,	3673,	
270582,	1009.4874,	1009.5000,	269776,	270582,	1006.9555,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68970.00,	0,	3673,	
271509,	1041.7540,	1042.0000,	270703,	271509,	1041.7540,	1042.0000,	1,	0,	-61.7977,	-6586.0000,	-70964.00,	0,	3673,	
272436,	1085.0241,	1085.0000,	271630,	272436,	1085.0241,	1085.0000,	1,	0,	-61.7977,	-6586.0000,	-73638.00,	0,	3673,	
273363,	998.3543,	998.0000,	272558,	273363,	998.3543,	998.0000,	1,	0,	-61.7977,	-6586.0000,	-68282.00,	0,	3673,	
274290,	1017.0443,	1017.0000,	273480,	274290,	1017.0443,	1017.0000,	1,	0,	-61.7977,	-6586.0000,	-69437.00,	0,	3673,	
275217,	1009.8920,	1010.0000,	274408,	275217,	1009.8920,	1010.0000,	1,	0,	-61.7977,	-6586.0000,	-68995.00,	0,	3673,	
276144,	1007.1896,	1007.0000,	275336,	276144,	1009.8920,	1010.0000,	0,	0,	-61.7977,	-6586.0000,	-68828.00,	0,	3673,	
277070,	1004.0504,	1004.0000,	276262,	277070,	1008.8340,	1009.0000,	0,	0,	-61.7977,	-6586.0000,	-68634.00,	0,	3673,	
277998,	1007.0278,	1007.0000,	277190,	277997,	1006.9612,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68818.00,	0,	3673,	
278925,	1007.4323,	1007.5000,	278119,	278925,	1006.9873,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68843.00,	0,	3673,	
279852,	1011.0894,	1011.0000,	279046,	279852,	1007.1615,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-69069.00,	0,	3673,	
280778,	1011.3969,	1011.0000,	279972,	280778,	1008.6993,	1008.5000,	0,	0,	-61.7977,	-6586.0000,	-69088.00,	0,	3673,	
281705,	1012.3516,	1012.0000,	280899,	281705,	1009.7554,	1010.0000,	0,	0,	-61.7977,	-6586.0000,	-69147.00,	0,	3673,	
282632,	1010.4583,	1010.5000,	281827,	282632,	1010.7719,	1011.0000,	0,	0,	-61.7977,	-6586.0000,	-69030.00,	0,	3673,	
283559,	1006.1216,	1006.0000,	282752,	283558,	1010.6491,	1010.5000,	0,	0,	-61.7977,	-6586.0000,	-68762.00,	0,	3673,	
284486,	1006.5747,	1006.5000,	283676,	284486,	1008.8766,	1009.0000,	0,	0,	-61.7977,	-6586.0000,	-68790.00,	0,	3673,	
285413,	1004.7462,	1005.0000,	284605,	285413,	1007.9755,	1008.0000,	0,	0,	-61.7977,	-6586.0000,	-68677.00,	0,	3673,	
286340,	1007.4000,	1007.0000,	285534,	286340,	1006.7112,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68841.00,	0,	3673,	
287266,	1009.3256,	1009.0000,	286460,	287266,	1006.9808,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68960.00,	0,	3673,	
288193,	1010.9438,	1011.0000,	287387,	288193,	1007.8988,	1008.0000,	0,	0,	-61.7977,	-6586.0000,	-69060.00,	0,	3673,	
289121,	1010.1185,	1010.0000,	288315,	289120,	1009.0909,	1009.0000,	0,	0,	-61.7977,	-6586.0000,	-69009.00,	0,	3673,	
290048,	1008.1767,	1008.0000,	289242,	290048,	1009.4932,	1009.5000,	0,	0,	-61.7977,	-6586.0000,	-68889.00,	0,	3673,	
290974,	1007.6104,	1007.5000,	290168,	290974,	1008.9778,	1009.0000,	0,	0,	-61.7977,	-6586.0000,	-68854.00,	0,	3673,	
291901,	1005.5552,	1005.5000,	291095,	291901,	1008.4425,	1008.5000,	0,	0,	-61.7977,	-6586.0000,	-68727.00,	0,	3673,	
292828,	1006.3482,	1006.0000,	292022,	292828,	1007.3121,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68776.00,	0,	3673,	
293754,	1005.0536,	1005.0000,	292950,	293754,	1006.9348,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68696.00,	0,	3673,	
294682,	1008.9049,	1009.0000,	293876,	294681,	1006.1983,	1006.0000,	0,	0,	-61.7977,	-6586.0000,	-68934.00,	0,	3673,	
295609,	1008.2738,	1008.0000,	294803,	295609,	1007.2579,	1007.0000,	0,	0,	-61.7977,	-6586.0000,	-68895.00,	0,	3673,	
296536,	1010.8629,	1011.0000,	295730,	296536,	1007.6557,	1007.5000,	0,	0,	-61.7977,	-6586.0000,	-69055.00,	0,	3673,	
297462,	1008.7107,	1009.0000,	296656,	297462,	1008.9113,	1009.0000,	0,	0,	-61.7977,	-6586.0000,	-68922.00,	0,	3673,	
298389,	1007.3353,	1007.0000,	297583,	298389,	1008.8328,	1009.0000,	0,	0,	-61.7977,	-6586.0000,	-68837.00,	0,	3673,	
