853998,	-2232.2250,	-2232.0000,	853199,	853998,	-2232.2250,	-2232.0000,	1,	0,	41.9541,	6056.0000,	-87595.0000,	
854927,	-2227.8869,	-2227.0000,	854129,	854926,	-2232.2250,	-2232.0000,	0,	0,	41.9541,	6056.0000,	-87413.0000,	
855855,	-2228.3398,	-2228.0000,	855058,	855855,	-2230.5266,	-2230.0000,	0,	0,	41.9541,	6056.0000,	-87432.0000,	
856783,	-2229.3886,	-2229.0000,	855987,	856783,	-2229.6704,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87476.0000,	
857711,	-2230.4611,	-2230.0000,	856914,	857711,	-2229.5600,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87521.0000,	
858640,	-2228.6975,	-2228.0000,	857843,	858640,	-2229.9128,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87447.0000,	
859568,	-2228.7211,	-2228.0000,	858771,	859568,	-2229.4370,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87448.0000,	
860496,	-2227.7202,	-2227.0000,	859700,	860496,	-2229.1567,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87406.0000,	
861424,	-2230.7949,	-2230.0000,	860627,	861424,	-2228.5942,	-2228.0000,	0,	0,	41.9541,	6056.0000,	-87535.0000,	
862353,	-2230.1752,	-2230.0000,	861556,	862353,	-2229.4558,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87509.0000,	
863281,	-2230.3659,	-2230.0000,	862484,	863281,	-2229.7375,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87517.0000,	
864209,	-2229.2219,	-2229.0000,	863413,	864209,	-2229.9836,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87469.0000,	
865138,	-2229.9846,	-2229.0000,	864340,	865137,	-2229.6855,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87501.0000,	
866066,	-2231.3193,	-2231.0000,	865269,	866066,	-2229.8027,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87557.0000,	
866995,	-2231.2717,	-2231.0000,	866198,	866995,	-2230.3964,	-2230.0000,	0,	0,	41.9541,	6056.0000,	-87555.0000,	
867922,	-2227.7917,	-2227.0000,	867126,	867922,	-2230.7392,	-2230.0000,	0,	0,	41.9541,	6056.0000,	-87409.0000,	
868851,	-2230.4851,	-2230.0000,	868055,	868851,	-2229.5854,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87522.0000,	
869779,	-2229.0073,	-2229.0000,	868982,	869779,	-2229.9377,	-2229.0000,	0,	0,	41.9541,	6056.0000,	-87460.0000,	
