7153.00,	0.00,	0.00,	0, 
7204.00,	0.00,	0.00,	0, 
7256.00,	0.00,	0.00,	0, 
7307.00,	0.00,	0.00,	0, 
7359.00,	0.00,	0.00,	0, 
7410.00,	0.00,	0.00,	0, 
7461.00,	0.00,	0.00,	0, 
7513.00,	0.00,	0.00,	0, 
7565.00,	0.00,	0.00,	0, 
7616.00,	0.00,	0.00,	0, 
7667.00,	0.00,	0.00,	0, 
7718.00,	0.00,	0.00,	0, 
7771.00,	0.00,	0.00,	0, 
7822.00,	0.00,	0.00,	0, 
7873.00,	0.00,	0.00,	0, 
7924.00,	0.00,	0.00,	0, 
7976.00,	0.00,	0.00,	0, 
8028.00,	0.00,	0.00,	0, 
8079.00,	0.00,	0.00,	0, 
8131.00,	0.00,	0.00,	0, 
8182.00,	0.00,	0.00,	0, 
8233.00,	0.00,	0.00,	0, 
8285.00,	0.00,	0.00,	0, 
8337.00,	0.00,	0.00,	0, 
8388.00,	0.00,	0.00,	0, 
8439.00,	0.00,	0.00,	0, 
8491.00,	0.00,	0.00,	0, 
8543.00,	0.00,	0.00,	0, 
8594.00,	0.00,	0.00,	0, 
8645.00,	0.00,	0.00,	0, 
8696.00,	0.00,	0.00,	0, 
8749.00,	0.00,	0.00,	0, 
8800.00,	0.00,	0.00,	0, 
8851.00,	0.00,	0.00,	0, 
8903.00,	0.00,	0.00,	0, 
8954.00,	0.00,	0.00,	0, 
9006.00,	0.00,	0.00,	0, 
9057.00,	0.00,	0.00,	0, 
9109.00,	0.00,	0.00,	0, 
9160.00,	0.00,	0.00,	0, 
9211.00,	0.00,	0.00,	0, 
9263.00,	0.00,	0.00,	0, 
9315.00,	0.00,	0.00,	0, 
9366.00,	0.00,	0.00,	0, 
9417.00,	0.00,	0.00,	0, 
9468.00,	0.00,	0.00,	0, 
9521.00,	0.00,	0.00,	0, 
9572.00,	0.00,	0.00,	0, 
9623.00,	0.00,	0.00,	0, 
9674.00,	0.00,	0.00,	0, 
9726.00,	0.00,	0.00,	0, 
9778.00,	0.00,	0.00,	0, 
9829.00,	0.00,	0.00,	0, 
9881.00,	0.00,	0.00,	0, 
9932.00,	0.00,	0.00,	0, 
9984.00,	0.00,	0.00,	0, 
10035.00,	0.00,	0.00,	0, 
10087.00,	0.00,	0.00,	0, 
10138.00,	0.00,	0.00,	0, 
10189.00,	0.00,	0.00,	0, 
10242.00,	0.00,	0.00,	0, 
10293.00,	0.00,	0.00,	0, 
10344.00,	0.00,	0.00,	0, 
10395.00,	0.00,	0.00,	0, 
10447.00,	0.00,	0.00,	0, 
10499.00,	0.00,	0.00,	0, 
10550.00,	0.00,	0.00,	0, 
10602.00,	0.00,	0.00,	0, 
10653.00,	0.00,	0.00,	0, 
10704.00,	0.00,	0.00,	0, 
10757.00,	0.00,	0.00,	0, 
10808.00,	0.00,	0.00,	0, 
10859.00,	0.00,	0.00,	0, 
10911.00,	0.00,	0.00,	0, 
10962.00,	0.00,	0.00,	0, 
11014.00,	0.00,	0.00,	0, 
11065.00,	0.00,	0.00,	0, 
11117.00,	0.00,	0.00,	0, 
11168.00,	0.00,	0.00,	0, 
11219.00,	0.00,	0.00,	0, 
11272.00,	0.00,	0.00,	0, 
11323.00,	0.00,	0.00,	0, 
11374.00,	0.00,	0.00,	0, 
11426.00,	0.00,	0.00,	0, 
11478.00,	0.00,	0.00,	0, 
11529.00,	0.00,	0.00,	0, 
11581.00,	0.00,	0.00,	0, 
11632.00,	0.00,	0.00,	0, 
11683.00,	0.00,	0.00,	0, 
11735.00,	0.00,	0.00,	0, 
11787.00,	0.00,	0.00,	0, 
11838.00,	0.00,	0.00,	0, 
11889.00,	0.00,	0.00,	0, 
11941.00,	0.00,	0.00,	0, 
11993.00,	0.00,	0.00,	0, 
12044.00,	0.00,	0.00,	0, 
12096.00,	0.00,	0.00,	0, 
12147.00,	0.00,	0.00,	0, 
12198.00,	0.00,	0.00,	0, 
12251.00,	0.00,	0.00,	0, 
12302.00,	0.00,	0.00,	0, 
12353.00,	0.00,	0.00,	0, 
12404.00,	0.00,	0.00,	0, 
12456.00,	0.00,	0.00,	0, 
12508.00,	0.00,	0.00,	0, 
12559.00,	0.00,	0.00,	0, 
12611.00,	0.00,	0.00,	0, 
12662.00,	0.00,	0.00,	0, 
12713.00,	0.00,	0.00,	0, 
12766.00,	0.00,	0.00,	0, 
12817.00,	0.00,	0.00,	0, 
12868.00,	0.00,	0.00,	0, 
12920.00,	0.00,	0.00,	0, 
12972.00,	0.00,	0.00,	0, 
13023.00,	0.00,	0.00,	0, 
13075.00,	0.00,	0.00,	0, 
13126.00,	0.00,	0.00,	0, 
13177.00,	0.00,	0.00,	0, 
13229.00,	0.00,	0.00,	0, 
13281.00,	0.00,	0.00,	0, 
13332.00,	0.00,	0.00,	0, 
13383.00,	0.00,	0.00,	0, 
13435.00,	0.00,	0.00,	0, 
13487.00,	0.00,	0.00,	0, 
13538.00,	0.00,	0.00,	0, 
13590.00,	0.00,	0.00,	0, 
13641.00,	0.00,	0.00,	0, 
13692.00,	0.00,	0.00,	0, 
13745.00,	0.00,	0.00,	0, 
13796.00,	0.00,	0.00,	0, 
13847.00,	0.00,	0.00,	0, 
13898.00,	0.00,	0.00,	0, 
13950.00,	0.00,	0.00,	0, 
14002.00,	100.00,	0.00,	0, 
14053.00,	100.00,	4.88,	0, 
14105.00,	100.00,	9.52,	0, 
14156.00,	100.00,	13.93,	0, 
14209.00,	100.00,	18.13,	0, 
14260.00,	100.00,	22.12,	0, 
14312.00,	100.00,	25.92,	0, 
14363.00,	100.00,	29.53,	0, 
14415.00,	100.00,	32.97,	0, 
14467.00,	100.00,	36.24,	0, 
14519.00,	100.00,	39.35,	0, 
14570.00,	100.00,	42.30,	0, 
14622.00,	100.00,	45.12,	0, 
14673.00,	100.00,	47.80,	0, 
14726.00,	100.00,	50.34,	0, 
14777.00,	100.00,	52.76,	0, 
14829.00,	100.00,	55.07,	0, 
14880.00,	100.00,	57.26,	0, 
14932.00,	100.00,	59.34,	0, 
14984.00,	100.00,	61.33,	0, 
15036.00,	100.00,	63.21,	0, 
15087.00,	100.00,	65.01,	0, 
15139.00,	100.00,	66.71,	0, 
15191.00,	100.00,	68.34,	0, 
15243.00,	100.00,	69.88,	0, 
15294.00,	100.00,	71.35,	0, 
15346.00,	100.00,	72.75,	0, 
15397.00,	100.00,	74.08,	0, 
15450.00,	100.00,	75.34,	0, 
15501.00,	100.00,	76.54,	0, 
15553.00,	100.00,	77.69,	0, 
15604.00,	100.00,	78.78,	0, 
15656.00,	100.00,	79.81,	0, 
15709.00,	100.00,	80.79,	0, 
15760.00,	100.00,	81.73,	0, 
15812.00,	100.00,	82.62,	0, 
15863.00,	100.00,	83.47,	0, 
15916.00,	100.00,	84.28,	0, 
15967.00,	100.00,	85.04,	0, 
16019.00,	100.00,	85.77,	0, 
16070.00,	100.00,	86.47,	0, 
16122.00,	100.00,	87.13,	0, 
16174.00,	100.00,	87.75,	0, 
16226.00,	100.00,	88.35,	0, 
16277.00,	100.00,	88.92,	0, 
16329.00,	100.00,	89.46,	0, 
16380.00,	100.00,	89.97,	0, 
16433.00,	100.00,	90.46,	0, 
16484.00,	100.00,	90.93,	0, 
16536.00,	100.00,	91.37,	0, 
16587.00,	100.00,	91.79,	0, 
16640.00,	100.00,	92.19,	0, 
16691.00,	100.00,	92.57,	0, 
16743.00,	100.00,	92.93,	0, 
16794.00,	100.00,	93.28,	0, 
16846.00,	100.00,	93.61,	0, 
16898.00,	100.00,	93.92,	0, 
16950.00,	100.00,	94.22,	0, 
17001.00,	100.00,	94.50,	0, 
17053.00,	100.00,	94.77,	0, 
17104.00,	100.00,	95.02,	0, 
17157.00,	100.00,	95.26,	0, 
17208.00,	100.00,	95.50,	0, 
17260.00,	100.00,	95.71,	0, 
17311.00,	100.00,	95.92,	0, 
17363.00,	100.00,	96.12,	0, 
17415.00,	100.00,	96.31,	0, 
17467.00,	100.00,	96.49,	0, 
17518.00,	100.00,	96.66,	0, 
17570.00,	100.00,	96.83,	0, 
17622.00,	100.00,	96.98,	0, 
17674.00,	100.00,	97.13,	0, 
17725.00,	100.00,	97.27,	0, 
17777.00,	100.00,	97.40,	0, 
17828.00,	100.00,	97.53,	0, 
17881.00,	100.00,	97.65,	0, 
17932.00,	100.00,	97.76,	0, 
17984.00,	100.00,	97.87,	0, 
18035.00,	100.00,	97.98,	0, 
18087.00,	100.00,	98.07,	0, 
18139.00,	100.00,	98.17,	0, 
18191.00,	100.00,	98.26,	0, 
18242.00,	100.00,	98.34,	0, 
18294.00,	100.00,	98.42,	0, 
18345.00,	100.00,	98.50,	0, 
18398.00,	100.00,	98.57,	0, 
18449.00,	100.00,	98.64,	0, 
18501.00,	100.00,	98.71,	0, 
18552.00,	100.00,	98.77,	0, 
18605.00,	100.00,	98.83,	0, 
18656.00,	100.00,	98.89,	0, 
18708.00,	100.00,	98.94,	0, 
18759.00,	100.00,	98.99,	0, 
18811.00,	100.00,	99.04,	0, 
18863.00,	100.00,	99.09,	0, 
18915.00,	100.00,	99.13,	0, 
18966.00,	100.00,	99.18,	0, 
19018.00,	100.00,	99.22,	0, 
19069.00,	100.00,	99.26,	0, 
19122.00,	100.00,	99.29,	0, 
19173.00,	100.00,	99.33,	0, 
19225.00,	100.00,	99.36,	0, 
19276.00,	100.00,	99.39,	0, 
19329.00,	100.00,	99.42,	0, 
19380.00,	100.00,	99.45,	0, 
19432.00,	100.00,	99.48,	0, 
19483.00,	100.00,	99.50,	0, 
19535.00,	100.00,	99.53,	0, 
19587.00,	100.00,	99.55,	0, 
19639.00,	100.00,	99.57,	0, 
19690.00,	100.00,	99.59,	0, 
19742.00,	100.00,	99.61,	0, 
19793.00,	100.00,	99.63,	0, 
19846.00,	100.00,	99.65,	0, 
19897.00,	100.00,	99.67,	0, 
19949.00,	100.00,	99.68,	0, 
20000.00,	100.00,	99.70,	0, 
20052.00,	100.00,	99.71,	0, 
20104.00,	100.00,	99.73,	0, 
20156.00,	100.00,	99.74,	0, 
20207.00,	100.00,	99.75,	0, 
20259.00,	100.00,	99.76,	0, 
20311.00,	100.00,	99.78,	0, 
20363.00,	100.00,	99.79,	0, 
20414.00,	100.00,	99.80,	0, 
20466.00,	100.00,	99.81,	0, 
20517.00,	100.00,	99.82,	0, 
20570.00,	100.00,	99.83,	0, 
20621.00,	100.00,	99.83,	0, 
20673.00,	100.00,	99.84,	0, 
20724.00,	100.00,	99.85,	0, 
20776.00,	100.00,	99.86,	0, 
20828.00,	100.00,	99.86,	0, 
20880.00,	100.00,	99.87,	0, 
20931.00,	100.00,	99.88,	0, 
20983.00,	100.00,	99.88,	0, 
21035.00,	100.00,	99.89,	0, 
21087.00,	100.00,	99.89,	0, 
21138.00,	100.00,	99.90,	0, 
21190.00,	100.00,	99.90,	0, 
21241.00,	100.00,	99.91,	0, 
21294.00,	100.00,	99.91,	0, 
21345.00,	100.00,	99.92,	0, 
21397.00,	100.00,	99.92,	0, 
21448.00,	100.00,	99.93,	0, 
21500.00,	100.00,	99.93,	0, 
21552.00,	100.00,	99.93,	0, 
21604.00,	100.00,	99.94,	0, 
21655.00,	100.00,	99.94,	0, 
21707.00,	100.00,	99.94,	0, 
21758.00,	100.00,	99.94,	0, 
21811.00,	100.00,	99.95,	0, 
21862.00,	100.00,	99.95,	0, 
21914.00,	100.00,	99.95,	0, 
21965.00,	100.00,	99.95,	0, 
22018.00,	100.00,	99.96,	0, 
22069.00,	100.00,	99.96,	0, 
22121.00,	100.00,	99.96,	0, 
22172.00,	100.00,	99.96,	0, 
22224.00,	100.00,	99.96,	0, 
22276.00,	100.00,	99.97,	0, 
22328.00,	100.00,	99.97,	0, 
22379.00,	100.00,	99.97,	0, 
22431.00,	100.00,	99.97,	0, 
22482.00,	100.00,	99.97,	0, 
22535.00,	100.00,	99.97,	0, 
22586.00,	100.00,	99.98,	0, 
22638.00,	100.00,	99.98,	0, 
22689.00,	100.00,	99.98,	0, 
22742.00,	100.00,	99.98,	0, 
22793.00,	100.00,	99.98,	0, 
22845.00,	100.00,	99.98,	0, 
22896.00,	100.00,	99.98,	0, 
22948.00,	100.00,	99.98,	0, 
23000.00,	100.00,	99.98,	0, 
23052.00,	100.00,	99.98,	0, 
23103.00,	100.00,	99.98,	0, 
23155.00,	100.00,	99.99,	0, 
23206.00,	100.00,	99.99,	0, 
23259.00,	100.00,	99.99,	0, 
23310.00,	100.00,	99.99,	0, 
23362.00,	100.00,	99.99,	0, 
23413.00,	100.00,	99.99,	0, 
23465.00,	100.00,	99.99,	0, 
23517.00,	100.00,	99.99,	0, 
23569.00,	100.00,	99.99,	0, 
23620.00,	100.00,	99.99,	0, 
23672.00,	100.00,	99.99,	0, 
23724.00,	100.00,	99.99,	0, 
23776.00,	100.00,	99.99,	0, 
23827.00,	100.00,	99.99,	0, 
23879.00,	100.00,	99.99,	0, 
23930.00,	100.00,	99.99,	0, 
23983.00,	100.00,	99.99,	0, 
24035.00,	100.00,	99.99,	0, 
24086.00,	100.00,	99.99,	0, 
24138.00,	100.00,	99.99,	0, 
24189.00,	100.00,	99.99,	0, 
24242.00,	100.00,	99.99,	0, 
24293.00,	100.00,	100.00,	0, 
24345.00,	100.00,	100.00,	0, 
24396.00,	100.00,	100.00,	0, 
24449.00,	100.00,	100.00,	0, 
24500.00,	100.00,	100.00,	0, 
24552.00,	100.00,	100.00,	0, 
24603.00,	100.00,	100.00,	0, 
24655.00,	100.00,	100.00,	0, 
24707.00,	100.00,	100.00,	0, 
24759.00,	100.00,	100.00,	0, 
24810.00,	100.00,	100.00,	0, 
24862.00,	100.00,	100.00,	0, 
24914.00,	100.00,	100.00,	0, 
24966.00,	100.00,	100.00,	0, 
25018.00,	100.00,	100.00,	0, 
25069.00,	100.00,	100.00,	0, 
25121.00,	100.00,	100.00,	0, 
25172.00,	100.00,	100.00,	0, 
25225.00,	100.00,	100.00,	0, 
25276.00,	100.00,	100.00,	0, 
25328.00,	100.00,	100.00,	0, 
25379.00,	100.00,	100.00,	0, 
25432.00,	100.00,	100.00,	0, 
25484.00,	100.00,	100.00,	0, 
25535.00,	100.00,	100.00,	0, 
25587.00,	100.00,	100.00,	0, 
25638.00,	100.00,	100.00,	0, 
25691.00,	100.00,	100.00,	0, 
25742.00,	100.00,	100.00,	0, 
25794.00,	100.00,	100.00,	0, 
25845.00,	100.00,	100.00,	0, 
25897.00,	100.00,	100.00,	0, 
25949.00,	100.00,	100.00,	0, 
26001.00,	100.00,	100.00,	0, 
26053.00,	100.00,	100.00,	0, 
26104.00,	100.00,	100.00,	0, 
26157.00,	100.00,	100.00,	0, 
26208.00,	100.00,	100.00,	0, 
26260.00,	100.00,	100.00,	0, 
26311.00,	100.00,	100.00,	0, 
26363.00,	100.00,	100.00,	0, 
26415.00,	100.00,	100.00,	0, 
26467.00,	100.00,	100.00,	0, 
26518.00,	100.00,	100.00,	0, 
26570.00,	100.00,	100.00,	0, 
26622.00,	100.00,	100.00,	0, 
26674.00,	100.00,	100.00,	0, 
26726.00,	100.00,	100.00,	0, 
26777.00,	100.00,	100.00,	0, 
26829.00,	100.00,	100.00,	0, 
26881.00,	100.00,	100.00,	0, 
26933.00,	100.00,	100.00,	0, 
26984.00,	100.00,	100.00,	0, 
27036.00,	100.00,	100.00,	0, 
27087.00,	100.00,	100.00,	0, 
27140.00,	100.00,	100.00,	0, 
27192.00,	100.00,	100.00,	0, 
27243.00,	100.00,	100.00,	0, 
27295.00,	100.00,	100.00,	0, 
27346.00,	100.00,	100.00,	0, 
27399.00,	100.00,	100.00,	0, 
27450.00,	100.00,	100.00,	0, 
27502.00,	100.00,	100.00,	0, 
27553.00,	100.00,	100.00,	0, 
27606.00,	100.00,	100.00,	0, 
27657.00,	100.00,	100.00,	0, 
27709.00,	100.00,	100.00,	0, 
27761.00,	100.00,	100.00,	0, 
27812.00,	100.00,	100.00,	0, 
27865.00,	100.00,	100.00,	0, 
27916.00,	100.00,	100.00,	0, 
27968.00,	100.00,	100.00,	0, 
28019.00,	0.00,	100.00,	0, 
28071.00,	0.00,	95.12,	0, 
28123.00,	0.00,	90.48,	0, 
28175.00,	0.00,	86.07,	0, 
28226.00,	0.00,	81.87,	0, 
28277.00,	0.00,	77.88,	0, 
28329.00,	0.00,	74.08,	0, 
28381.00,	0.00,	70.47,	0, 
28432.00,	0.00,	67.03,	0, 
28484.00,	0.00,	63.76,	0, 
28535.00,	0.00,	60.65,	0, 
28588.00,	0.00,	57.69,	0, 
28639.00,	0.00,	54.88,	0, 
28690.00,	0.00,	52.20,	0, 
28742.00,	0.00,	49.66,	0, 
28793.00,	0.00,	47.24,	0, 
28846.00,	0.00,	44.93,	0, 
28897.00,	0.00,	42.74,	0, 
28948.00,	0.00,	40.66,	0, 
29000.00,	0.00,	38.67,	0, 
29051.00,	0.00,	36.79,	0, 
29104.00,	0.00,	34.99,	0, 
