tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
68362,68662,68662,-176763.5,-182963,6199.5,6199.5,6199.5,68662,68962,68962,-57536.0,-67929,10393.0,10393.0,10393.0,68962,69262,69262,-216450.8,-216679,228.25,228.25,228.25,0,0,336.415,336.5,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
69378,69678,69678,-170940.8,-182963,12022.25,12022.25,12022.25,69678,69978,69978,-56542.5,-67929,11386.5,11386.5,11386.5,69978,70278,70278,-216449.5,-216679,229.5,229.5,229.5,0,0,472.765,473.0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
70394,70694,70694,-170943.8,-182963,12019.25,12019.25,12019.25,70694,70994,70994,-56545.0,-67929,11384.0,11384.0,11384.0,70994,71294,71294,-216442.0,-216679,237.0,231.375,229.5,0,0,472.655,472.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
71410,71710,71710,-170927.8,-182963,12035.25,12023.25,12019.25,71710,72010,72010,-56555.5,-67929,11373.5,11381.38,11384.0,72010,72310,72310,-216460.5,-216679,218.5,228.625,229.966,0,0,472.6643,472.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
72427,72727,72727,-170930.5,-182963,12032.5,12026.56,12020.24,72727,73027,73027,-56546.0,-67929,11383.0,11381.13,11383.35,73027,73327,73327,-216443.8,-216679,235.25,230.0625,229.6327,0,0,472.6645,472.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
73444,73744,73744,-170923.0,-182963,12040.0,12031.75,12021.81,73744,74044,74044,-56551.75,-67929,11377.25,11379.44,11382.79,74044,74344,74344,-216465.3,-216679,213.75,226.125,229.7395,0,0,472.687,472.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
74461,74761,74761,-170940.5,-182963,12022.5,12032.56,12024.28,74761,75061,75061,-56558.75,-67929,11370.25,11376.0,11381.96,75061,75361,75361,-216425.5,-216679,253.5,230.25,228.8412,0,0,472.7018,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
75478,75778,75778,-170926.5,-182963,12036.5,12032.88,12026.34,75778,76078,76078,-56547.25,-67929,11381.75,11378.06,11380.48,76078,76378,76378,-216440.3,-216679,238.75,235.3125,229.1914,0,0,472.7202,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
76496,76796,76796,-170931.8,-182963,12031.25,12032.56,12027.97,76796,77096,77096,-56527.75,-67929,11401.25,11382.63,11379.88,77096,77396,77396,-216449.8,-216679,229.25,233.8125,230.7126,0,0,472.7711,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
77515,77815,77815,-170939.3,-182963,12023.75,12028.5,12029.11,77815,78115,78115,-56523.5,-67929,11405.5,11389.69,11380.56,78115,78415,78415,-216460.5,-216679,218.5,235.0,231.483,0,0,472.8231,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
78532,78832,78832,-170942.3,-182963,12020.75,12028.06,12028.96,78832,79132,79132,-56548.25,-67929,11380.75,11392.31,11382.83,79132,79432,79432,-216441.0,-216679,238.0,231.125,232.3571,0,0,472.8829,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
79551,79851,79851,-170942.3,-182963,12020.75,12024.13,12028.74,79851,80151,80151,-56561.0,-67929,11368.0,11388.88,11385.19,80151,80451,80451,-216456.8,-216679,222.25,227.0,232.0509,0,0,472.9195,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
80567,80867,80867,-170926.3,-182963,12036.75,12025.5,12027.59,80867,81167,81167,-56588.0,-67929,11341.0,11373.81,11386.1,81167,81467,81467,-216458.8,-216679,220.25,224.75,230.7956,0,0,472.8898,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
81584,81884,81884,-170941.8,-182963,12021.25,12024.88,12027.07,81884,82184,82184,-56544.25,-67929,11384.75,11368.63,11383.05,82184,82484,82484,-216472.0,-216679,207.0,221.875,229.2931,0,0,472.7882,473.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
82606,82906,82906,-170949.8,-182963,12013.25,12023.0,12026.53,82906,83206,83206,-56557.0,-67929,11372.0,11366.44,11379.46,83206,83506,83506,-216431.8,-216679,247.25,224.1875,227.4496,0,0,472.6688,472.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
