tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
92866,93166,93166,-38360.5,-178812,140451.5,140451.5,140451.5,93166,93466,93466,95621.0,-64337,159958.0,159958.0,159958.0,93466,93766,93766,-95099.5,-204810,109710.5,109710.5,109710.5,0,0,8202.4,8202.5,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,True,True,False
93883,94183,94183,-38338.25,-178812,140473.8,140473.8,140473.8,94183,94483,94483,95624.5,-64337,159961.5,159958.9,159958.0,94483,94783,94783,-95179.75,-204810,109630.3,109690.4,109710.5,0,0,8202.845,8203.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
94900,95200,95200,-38366.5,-178812,140445.5,140466.7,140473.8,95200,95500,95500,95609.5,-64337,159946.5,159956.0,159958.2,95500,95800,95800,-95300.0,-204810,109510.0,109640.3,109705.5,0,0,8202.75,8203.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
95919,96219,96219,-38378.0,-178812,140434.0,140456.8,140472.0,96219,96519,96519,95622.25,-64337,159959.3,159956.3,159957.7,96519,96819,96819,-95157.75,-204810,109652.3,109625.8,109689.3,0,0,8202.38,8202.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
96936,97236,97236,-38317.75,-178812,140494.3,140461.9,140468.2,97236,97536,97536,95620.5,-64337,159957.5,159956.2,159957.3,97536,97836,97836,-95159.5,-204810,109650.5,109610.8,109673.5,0,0,8201.981,8202.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
97953,98253,98253,-38419.75,-178812,140392.3,140441.5,140466.6,98253,98553,98553,95605.75,-64337,159942.8,159951.5,159957.1,98553,98853,98853,-95128.0,-204810,109682.0,109623.7,109657.9,0,0,8201.633,8201.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
98971,99271,99271,-38353.5,-178812,140458.5,140444.8,140460.4,99271,99571,99571,95615.0,-64337,159952.0,159952.9,159955.7,99571,99871,99871,-95086.0,-204810,109724.0,109677.2,109649.4,0,0,8201.31,8201.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
99987,100287,100287,-38371.0,-178812,140441.0,140446.5,140456.5,100287,100587,100587,95621.25,-64337,159958.3,159952.6,159955.0,100587,100887,100887,-95152.75,-204810,109657.3,109678.4,109656.3,0,0,8201.356,8201.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
101007,101307,101307,-38360.75,-178812,140451.3,140435.8,140454.0,101307,101607,101608,95628.75,-64337,159965.8,159954.7,159954.4,101608,101908,101908,-95136.75,-204810,109673.3,109684.1,109661.8,0,0,8201.405,8201.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
102026,102326,102326,-38386.25,-178812,140425.8,140444.1,140449.5,102326,102626,102626,95654.75,-64337,159991.8,159966.9,159954.5,102626,102926,102926,-95168.25,-204810,109641.8,109674.1,109667.4,0,0,8201.427,8201.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
103045,103345,103345,-38383.25,-178812,140428.8,140436.7,140448.2,103345,103645,103645,95624.75,-64337,159961.8,159969.4,159957.6,103645,103945,103945,-95171.5,-204810,109638.5,109652.7,109669.0,0,0,8201.496,8201.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
104065,104365,104365,-38371.0,-178812,140441.0,140436.7,140445.3,104365,104665,104665,95582.0,-64337,159919.0,159959.6,159960.5,104665,104965,104965,-95116.5,-204810,109693.5,109661.8,109665.0,0,0,8201.416,8201.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
105082,105382,105382,-38379.0,-178812,140433.0,140432.1,140443.2,105382,105682,105682,95615.5,-64337,159952.5,159956.3,159960.3,105682,105982,105982,-95160.25,-204810,109649.8,109655.9,109664.2,0,0,8201.353,8201.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
106100,106400,106400,-38411.25,-178812,140400.8,140425.9,140440.4,106400,106700,106700,95598.75,-64337,159935.8,159942.3,159959.3,106700,107000,107000,-95167.25,-204810,109642.8,109656.1,109662.1,0,0,8201.236,8201.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
107120,107420,107420,-38392.25,-178812,140419.8,140423.6,140436.8,107420,107720,107720,95602.75,-64337,159939.8,159936.8,159955.0,107720,108020,108020,-95185.0,-204810,109625.0,109652.8,109660.6,0,0,8201.05,8201.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
