tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
29756,30056,30056,-39161.5,-178812,139650.5,139642.0,139556.6,30056,30356,30359,95634.25,-64337,159971.3,159979.6,159999.1,30359,30659,30659,-94459.5,-204810,110350.5,110371.3,110382.3,0,0,8198.762,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
30776,31076,31076,-39190.0,-178812,139622.0,139634.6,139577.8,31076,31376,31376,95653.75,-64337,159990.8,159985.8,159994.3,31376,31676,31676,-94495.75,-204810,110314.3,110353.8,110379.6,0,0,8199.034,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
31793,32093,32093,-39184.0,-178812,139628.0,139634.0,139591.9,32093,32393,32393,95647.75,-64337,159984.8,159986.2,159992.2,32393,32693,32693,-94466.5,-204810,110343.5,110345.0,110373.2,0,0,8199.146,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
32812,33112,33112,-39232.5,-178812,139579.5,139620.0,139602.4,33112,33412,33412,95642.0,-64337,159979.0,159981.4,159990.7,33412,33712,33712,-94458.25,-204810,110351.8,110340.0,110366.2,0,0,8199.185,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
33829,34129,34129,-39248.25,-178812,139563.8,139598.3,139606.8,34129,34429,34429,95642.5,-64337,159979.5,159983.5,159988.4,34429,34729,34729,-94415.0,-204810,110395.0,110351.1,110359.7,0,0,8199.097,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
34846,35146,35146,-39211.0,-178812,139601.0,139593.1,139604.7,35146,35446,35446,95633.5,-64337,159970.5,159978.4,159987.2,35446,35746,35746,-94486.75,-204810,110323.3,110353.4,110357.5,0,0,8198.987,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
35865,36165,36165,-39174.0,-178812,139638.0,139595.6,139601.8,36165,36465,36465,95639.75,-64337,159976.8,159976.4,159985.0,36465,36765,36765,-94485.0,-204810,110325.0,110348.8,110356.5,0,0,8198.866,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
36882,37182,37182,-39228.0,-178812,139584.0,139596.7,139600.2,37182,37482,37482,95645.75,-64337,159982.8,159977.4,159982.9,37482,37782,37783,-94468.25,-204810,110341.8,110346.3,110354.6,0,0,8198.754,8199.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
37900,38200,38200,-39222.25,-178812,139589.8,139603.2,139599.4,38200,38500,38500,95657.25,-64337,159994.3,159981.1,159981.5,38500,38800,38800,-94497.0,-204810,110313.0,110325.8,110352.5,0,0,8198.668,8198.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
38918,39218,39218,-39232.0,-178812,139580.0,139597.9,139600.3,39218,39518,39518,95632.0,-64337,159969.0,159980.7,159981.4,39518,39818,39818,-94461.75,-204810,110348.3,110332.0,110345.9,0,0,8198.552,8198.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
39935,40235,40235,-39238.75,-178812,139573.3,139581.8,139599.7,40235,40535,40535,95645.25,-64337,159982.3,159982.1,159981.2,40535,40835,40835,-94566.75,-204810,110243.3,110311.6,110342.4,0,0,8198.468,8198.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
40954,41254,41254,-39262.5,-178812,139549.5,139573.1,139595.3,41254,41554,41554,95623.25,-64337,159960.3,159976.4,159981.4,41554,41854,41854,-94463.75,-204810,110346.3,110312.7,110334.8,0,0,8198.229,8198.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
41972,42272,42272,-39065.25,-178812,139746.8,139612.4,139589.8,42272,42572,42572,95676.25,-64337,160013.3,159981.2,159980.2,42572,42872,42872,-94489.75,-204810,110320.3,110314.5,110329.3,0,0,8197.984,8198.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
42990,43290,43290,-39233.25,-178812,139578.8,139612.1,139595.4,43290,43590,43590,95642.5,-64337,159979.5,159983.8,159980.5,43590,43890,43890,-94548.75,-204810,110261.3,110292.8,110325.6,0,0,8198.028,8198.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
44009,44309,44309,-39226.0,-178812,139586.0,139615.3,139599.5,44309,44609,44609,95629.5,-64337,159966.5,159979.9,159981.3,44609,44909,44909,-94518.0,-204810,110292.0,110304.9,110317.4,0,0,8197.965,8198.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
