tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
108385,108685,108685,-151347.3,-183095,31747.75,31742.13,31743.7,108685,108985,108985,-29047.25,-67811,38763.75,38757.5,38753.8,108985,109285,109285,-195462.5,-216820,21357.5,21342.38,21344.17,0,0,1836.833,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
109403,109703,109703,-151357.3,-183095,31737.75,31740.69,31743.31,109703,110003,110003,-29067.75,-67811,38743.25,38756.19,38754.72,110003,110303,110303,-195478.5,-216820,21341.5,21345.63,21343.73,0,0,1836.835,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
110421,110721,110721,-151367.3,-183095,31727.75,31738.94,31742.66,110721,111021,111021,-29069.5,-67811,38741.5,38750.13,38755.09,111021,111321,111321,-195479.3,-216820,21340.75,21343.69,21344.2,0,0,1836.839,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
111441,111741,111741,-151347.5,-183095,31747.5,31740.19,31741.73,111741,112041,112041,-29069.0,-67811,38742.0,38747.63,38753.86,112041,112341,112341,-195437.3,-216820,21382.75,21355.63,21344.07,0,0,1836.793,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
112459,112759,112759,-151329.8,-183095,31765.25,31744.56,31741.35,112759,113059,113059,-29031.0,-67811,38780.0,38751.69,38752.31,113059,113359,113359,-195449.8,-216820,21370.25,21358.81,21346.94,0,0,1836.812,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
113477,113777,113777,-151339.3,-183095,31755.75,31749.06,31742.15,113777,114077,114077,-29050.0,-67811,38761.0,38756.13,38752.16,114077,114377,114377,-195479.0,-216820,21341.0,21358.69,21349.89,0,0,1836.884,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
114497,114797,114797,-151361.8,-183095,31733.25,31750.44,31743.87,114797,115097,115097,-29039.75,-67811,38771.25,38763.56,38753.14,115097,115397,115397,-195464.5,-216820,21355.5,21362.38,21352.08,0,0,1836.982,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
115515,115815,115815,-151366.0,-183095,31729.0,31745.81,31745.5,115815,116115,116115,-29053.25,-67811,38757.75,38767.5,38755.73,116115,116415,116415,-195478.0,-216820,21342.0,21352.19,21354.64,0,0,1837.118,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
116534,116834,116834,-151355.5,-183095,31739.5,31739.38,31745.58,116834,117134,117134,-29068.75,-67811,38742.25,38758.06,38758.66,117134,117434,117434,-195478.3,-216820,21341.75,21345.06,21354.03,0,0,1837.165,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
117553,117853,117853,-151382.3,-183095,31712.75,31728.63,31744.04,117853,118153,118153,-29060.0,-67811,38751.0,38755.56,38758.51,118153,118453,118453,-195449.8,-216820,21370.25,21352.38,21351.8,0,0,1837.087,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
118571,118871,118871,-151353.8,-183095,31741.25,31730.63,31740.21,118871,119171,119171,-29077.5,-67811,38733.5,38746.13,38757.78,119171,119471,119471,-195458.3,-216820,21361.75,21353.94,21351.94,0,0,1836.999,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
119591,119891,119891,-151369.8,-183095,31725.25,31729.69,31737.83,119891,120191,120191,-29067.5,-67811,38743.5,38742.56,38754.89,120191,120491,120491,-195459.8,-216820,21360.25,21358.5,21352.44,0,0,1836.903,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
120609,120909,120909,-151375.3,-183095,31719.75,31724.75,31735.8,120909,121209,121209,-29069.5,-67811,38741.5,38742.38,38751.82,121209,121509,121509,-195454.8,-216820,21365.25,21364.38,21353.95,0,0,1836.831,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
121627,121927,121927,-151377.5,-183095,31717.5,31725.94,31733.06,121927,122227,122227,-29060.75,-67811,38750.25,38742.19,38749.48,122227,122527,122527,-195455.0,-216820,21365.0,21363.06,21356.54,0,0,1836.781,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
122646,122946,122946,-151350.3,-183095,31744.75,31726.81,31731.29,122946,123246,123246,-29065.5,-67811,38745.5,38745.19,38747.66,123246,123546,123546,-195470.3,-216820,21349.75,21360.06,21358.16,0,0,1836.742,1837,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
