tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
31815,32115,32115,-99013.75,-183045,84031.25,84037.88,84050.8,32115,32415,32415,30169.5,-67898,98067.5,98074.5,98085.35,32415,32715,32715,-169752.3,-216650,46897.75,46899.81,46932.1,0,0,4581.365,4581.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
32833,33133,33133,-99034.75,-183045,84010.25,84027.13,84047.59,33133,33433,33433,30185.25,-67898,98083.25,98073.13,98082.66,33433,33733,33733,-169752.8,-216650,46897.25,46887.81,46924.08,0,0,4581.086,4581.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
33851,34151,34151,-99044.0,-183045,84001.0,84014.06,84042.5,34151,34451,34451,30223.0,-67898,98121.0,98087.5,98080.29,34451,34751,34751,-169734.5,-216650,46915.5,46906.13,46915.07,0,0,4580.757,4581.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
34867,35167,35167,-99057.5,-183045,83987.5,84007.5,84035.43,35167,35467,35467,30189.75,-67898,98087.75,98089.88,98082.09,35467,35767,35767,-169748.8,-216650,46901.25,46902.94,46912.84,0,0,4580.607,4580.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
35886,36186,36186,-99041.0,-183045,84004.0,84000.69,84028.49,36186,36486,36486,30183.25,-67898,98081.25,98093.31,98084.02,36486,36786,36786,-169776.5,-216650,46873.5,46896.88,46910.38,0,0,4580.458,4580.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
36903,37203,37203,-99055.25,-183045,83989.75,83995.56,84021.59,37203,37503,37503,30199.0,-67898,98097.0,98096.75,98086.34,37503,37803,37803,-169744.8,-216650,46905.25,46898.88,46907.03,0,0,4580.299,4580.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
37920,38220,38220,-99049.5,-183045,83995.5,83994.19,84015.12,38220,38520,38520,30171.25,-67898,98069.25,98083.81,98088.93,38520,38820,38820,-169764.0,-216650,46886.0,46891.5,46905.0,0,0,4580.181,4580.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
38939,39239,39239,-99045.25,-183045,83999.75,83997.25,84009.91,39239,39539,39539,30200.0,-67898,98098.0,98086.38,98087.66,39539,39839,39839,-169746.8,-216650,46903.25,46892.0,46901.64,0,0,4579.984,4580.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
39956,40256,40256,-99051.0,-183045,83994.0,83994.75,84006.77,40256,40556,40556,30184.5,-67898,98082.5,98086.69,98087.34,40556,40856,40856,-169758.5,-216650,46891.5,46896.5,46899.25,0,0,4579.867,4580.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
40974,41274,41274,-99062.0,-183045,83983.0,83993.06,84003.78,41274,41574,41574,30192.25,-67898,98090.25,98085.0,98087.18,41574,41874,41874,-169756.3,-216650,46893.75,46893.63,46898.57,0,0,4579.791,4580.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
41991,42291,42291,-99045.75,-183045,83999.25,83994.0,84001.12,42291,42591,42591,30187.75,-67898,98085.75,98089.13,98086.64,42591,42891,42891,-169750.3,-216650,46899.75,46897.06,46897.34,0,0,4579.702,4580.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
43008,43308,43308,-99054.25,-183045,83990.75,83991.75,83999.35,43308,43608,43608,30171.25,-67898,98069.25,98081.94,98087.26,43608,43908,43908,-169759.8,-216650,46890.25,46893.81,46897.27,0,0,4579.678,4579.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
44028,44328,44328,-99079.75,-183045,83965.25,83984.56,83997.46,44328,44628,44628,30151.75,-67898,98049.75,98073.75,98085.94,44628,44928,44928,-169752.5,-216650,46897.5,46895.31,46896.41,0,0,4579.596,4579.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
45046,45346,45346,-99077.0,-183045,83968.0,83980.81,83994.26,45346,45646,45646,30178.5,-67898,98076.5,98070.31,98082.91,45646,45946,45946,-169712.0,-216650,46938.0,46906.38,46896.14,0,0,4579.466,4579.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
46063,46363,46363,-99132.0,-183045,83913.0,83959.25,83990.91,46363,46663,46663,30181.75,-67898,98079.75,98068.81,98079.78,46663,46963,46963,-169732.0,-216650,46918.0,46910.94,46898.68,0,0,4579.388,4579.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
