tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
79699,79999,79999,-90011.0,-183035,93024.0,93004.19,93004.13,79999,80299,80299,71282.75,-67813,139095.8,139081.9,139088.0,80299,80599,80599,-130548.3,-216621,86072.75,86051.5,86044.66,0,0,6362.735,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
80718,81018,81018,-90024.5,-183035,93010.5,93007.19,93004.15,81018,81318,81318,71263.5,-67813,139076.5,139081.7,139086.5,81318,81618,81618,-130587.0,-216621,86034.0,86049.19,86046.37,0,0,6362.74,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
81735,82035,82037,-90018.0,-183035,93017.0,93008.69,93004.91,82037,82337,82337,71264.75,-67813,139077.8,139083.2,139085.3,82337,82637,82637,-130583.0,-216621,86038.0,86046.44,86047.07,0,0,6362.745,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
82754,83054,83054,-90035.75,-183035,92999.25,93012.69,93005.84,83054,83354,83354,71279.25,-67813,139092.3,139085.6,139084.8,83354,83654,83654,-130556.3,-216621,86064.75,86052.38,86046.91,0,0,6362.75,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
83778,84078,84078,-90025.25,-183035,93009.75,93009.13,93007.55,84078,84378,84378,71281.5,-67813,139094.5,139085.3,139085.0,84378,84678,84678,-130564.8,-216621,86056.25,86048.25,86048.27,0,0,6362.815,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
84795,85095,85095,-90032.25,-183035,93002.75,93007.19,93007.94,85095,85395,85395,71287.75,-67813,139100.8,139091.3,139085.0,85395,85695,85695,-130583.0,-216621,86038.0,86049.25,86048.27,0,0,6362.825,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
85815,86115,86115,-90001.25,-183035,93033.75,93011.38,93007.75,86115,86415,86415,71282.0,-67813,139095.0,139095.6,139086.6,86415,86715,86715,-130541.5,-216621,86079.5,86059.63,86048.52,0,0,6362.857,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
86832,87132,87132,-90046.25,-183035,92988.75,93008.75,93008.66,87132,87432,87432,71259.75,-67813,139072.8,139090.8,139088.9,87432,87732,87732,-130569.3,-216621,86051.75,86056.38,86051.28,0,0,6362.976,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
87850,88150,88150,-90027.25,-183035,93007.75,93008.25,93008.68,88150,88450,88450,71254.5,-67813,139067.5,139084.0,139089.3,88450,88750,88750,-130592.5,-216621,86028.5,86049.44,86052.55,0,0,6363.011,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
88867,89167,89167,-90027.75,-183035,93007.25,93009.38,93008.57,89167,89467,89467,71277.0,-67813,139090.0,139081.3,139088.0,89467,89767,89767,-130598.5,-216621,86022.5,86045.56,86051.77,0,0,6362.967,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
89884,90184,90184,-90040.25,-183035,92994.75,92999.63,93008.77,90184,90484,90484,71263.5,-67813,139076.5,139076.7,139086.3,90484,90784,90785,-130591.8,-216621,86029.25,86033.0,86050.23,0,0,6362.908,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
90903,91203,91203,-90018.5,-183035,93016.5,93006.56,93006.5,91203,91503,91503,71276.25,-67813,139089.3,139080.8,139083.9,91503,91803,91803,-130583.8,-216621,86037.25,86029.38,86045.95,0,0,6362.728,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
91921,92221,92221,-90024.25,-183035,93010.75,93007.31,93006.52,92221,92521,92521,71262.25,-67813,139075.3,139082.8,139083.2,92521,92821,92821,-130572.5,-216621,86048.5,86034.38,86041.84,0,0,6362.631,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
92939,93239,93239,-90044.25,-183035,92990.75,93003.19,93006.72,93239,93539,93539,71265.5,-67813,139078.5,139079.9,139083.1,93539,93839,93839,-130559.0,-216621,86062.0,86044.25,86039.98,0,0,6362.595,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
93958,94258,94258,-90003.25,-183035,93031.75,93012.44,93005.84,94258,94558,94558,71264.25,-67813,139077.3,139080.1,139082.3,94558,94858,94858,-130597.3,-216621,86023.75,86042.88,86041.05,0,0,6362.583,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
