tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
131029,131329,131329,-161318.5,-183007,21688.5,21688.5,21688.5,131329,131629,131629,-45483.0,-67883,22400.0,22400.0,22400.0,131629,131929,131929,-214656.3,-216629,1972.75,1972.75,1972.75,0,0,921.225,921.0,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0,True,True,False
132048,132348,132348,-161082.8,-183007,21924.25,21924.25,21924.25,132348,132648,132648,-45477.75,-67883,22405.25,22405.25,22405.25,132648,132948,132948,-214633.8,-216629,1995.25,1995.25,1995.25,0,0,926.495,926.5,0,0,0,0,0,0,0,0,0,True,0.0,0.0,0.0,0.0,0,True,True,False
133066,133366,133366,-161072.0,-183007,21935.0,21926.94,21924.25,133366,133666,133666,-45467.75,-67883,22415.25,22407.75,22405.25,133666,133966,133966,-214675.0,-216629,1954.0,1984.938,1995.25,0,0,926.495,926.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
134084,134384,134384,-161090.0,-183007,21917.0,21925.13,21924.92,134384,134684,134684,-45492.5,-67883,22390.5,22404.06,22405.87,134684,134984,134984,-214674.0,-216629,1955.0,1974.875,1992.687,0,0,926.4695,926.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
135101,135401,135401,-161106.5,-183007,21900.5,21919.19,21924.97,135401,135701,135701,-45493.0,-67883,22390.0,22400.25,22405.42,135701,136001,136001,-214645.0,-216629,1984.0,1972.063,1988.26,0,0,926.373,926.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
136118,136418,136418,-161069.5,-183007,21937.5,21922.5,21923.53,136418,136718,136718,-45519.5,-67883,22363.5,22389.81,22404.14,136718,137018,137018,-214655.8,-216629,1973.25,1966.563,1984.235,0,0,926.2381,926.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
137138,137438,137438,-161059.8,-183007,21947.25,21925.56,21923.28,137438,137738,137738,-45506.25,-67883,22376.75,22380.19,22400.58,137738,138038,138038,-214678.5,-216629,1950.5,1965.688,1979.843,0,0,926.074,926.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
138156,138456,138456,-161114.3,-183007,21892.75,21919.5,21923.85,138456,138756,138756,-45497.75,-67883,22385.25,22378.88,22395.51,138756,139056,139056,-214681.0,-216629,1948.0,1963.938,1976.325,0,0,925.9137,926.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
139174,139474,139474,-161093.3,-183007,21913.75,21922.81,21922.77,139474,139774,139774,-45476.0,-67883,22407.0,22383.13,22391.38,139774,140074,140074,-214671.0,-216629,1958.0,1957.438,1973.246,0,0,925.7477,926.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
140193,140493,140493,-161091.0,-183007,21916.0,21917.44,21922.78,140493,140793,140793,-45491.75,-67883,22391.25,22390.06,22389.33,140793,141093,141093,-214671.0,-216629,1958.0,1953.625,1969.318,0,0,925.6284,925.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
141211,141511,141511,-161108.5,-183007,21898.5,21905.25,21921.45,141511,141811,141811,-45488.0,-67883,22395.0,22394.63,22389.51,141811,142111,142111,-214656.3,-216629,1972.75,1959.188,1965.418,0,0,925.5276,925.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
142232,142532,142532,-161132.3,-183007,21874.75,21900.75,21917.43,142532,142832,142832,-45491.5,-67883,22391.5,22396.19,22390.78,142832,143132,143132,-214659.8,-216629,1969.25,1964.5,1963.869,0,0,925.4416,925.5,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
143250,143550,143550,-161104.8,-183007,21902.25,21897.88,21913.28,143550,143850,143850,-45501.75,-67883,22381.25,22389.75,22392.13,143850,144150,144150,-214699.0,-216629,1930.0,1957.5,1964.026,0,0,925.3887,925.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
144268,144568,144568,-161117.5,-183007,21889.5,21891.25,21909.45,144568,144868,144868,-45487.25,-67883,22395.75,22390.88,22391.54,144868,145168,145168,-214657.3,-216629,1971.75,1960.938,1962.404,0,0,925.2678,925.0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0,True,True,False
145288,145588,145588,-161092.8,-183007,21914.25,21895.19,21904.93,145588,145888,145888,-45446.75,-67883,22436.25,22401.19,22391.37,145888,146188,146188,-214681.0,-216629,1948.0,1954.75,1962.04,0,0,925.1668,925.0,0,0,0,0,0,0,0,0,0,False,2.3,0.001853,0.002026,0.006256,0,True,True,False
