tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
62395,62695,62695,-90013.75,-183035,93021.25,93024.5,93019.59,62695,62995,62995,71266.75,-67813,139079.8,139091.5,139098.3,62995,63295,63295,-130554.8,-216621,86066.25,86063.75,86058.55,0,0,6363.529,6363.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
63413,63713,63713,-90009.25,-183035,93025.75,93022.63,93020.81,63713,64013,64013,71242.25,-67813,139055.3,139079.9,139096.6,64013,64313,64313,-130537.5,-216621,86083.5,86069.31,86059.84,0,0,6363.545,6363.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
64432,64732,64732,-90016.5,-183035,93018.5,93023.81,93021.27,64732,65032,65032,71281.5,-67813,139094.5,139079.4,139092.5,65032,65332,65332,-130565.3,-216621,86055.75,86068.88,86062.2,0,0,6363.519,6363.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
65449,65749,65749,-90019.0,-183035,93016.0,93020.38,93021.9,65749,66049,66049,71266.75,-67813,139079.8,139077.3,139089.2,66049,66349,66349,-130584.3,-216621,86036.75,86060.56,86063.86,0,0,6363.5,6363.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
66466,66766,66766,-90031.5,-183035,93003.5,93015.94,93021.52,66766,67066,67066,71257.0,-67813,139070.0,139074.9,139086.3,67066,67366,67366,-130568.0,-216621,86053.0,86057.25,86063.04,0,0,6363.417,6363.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
67484,67784,67784,-90032.5,-183035,93002.5,93010.13,93020.13,67784,68084,68084,71274.0,-67813,139087.0,139082.8,139083.5,68084,68384,68384,-130583.3,-216621,86037.75,86045.81,86061.6,0,0,6363.304,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
68501,68801,68801,-90010.0,-183035,93025.0,93011.75,93017.65,68801,69101,69101,71262.75,-67813,139075.8,139078.1,139083.3,69101,69401,69401,-130577.8,-216621,86043.25,86042.69,86057.68,0,0,6363.172,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
69523,69823,69823,-90035.25,-183035,92999.75,93007.69,93016.19,69823,70123,70123,71258.25,-67813,139071.3,139076.0,139082.0,70123,70423,70423,-130596.8,-216621,86024.25,86039.56,86053.95,0,0,6363.043,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
70540,70840,70840,-90056.75,-183035,92978.25,93001.38,93014.08,70840,71140,71140,71256.5,-67813,139069.5,139075.9,139080.5,71140,71440,71440,-130601.0,-216621,86020.0,86031.31,86050.38,0,0,6362.9,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
71557,71857,71857,-90012.0,-183035,93023.0,93006.5,93010.92,71857,72157,72157,71284.25,-67813,139097.3,139078.4,139079.4,72157,72457,72457,-130568.5,-216621,86052.5,86035.0,86045.64,0,0,6362.719,6363.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
72576,72876,72876,-90048.0,-183035,92987.0,92997.0,93009.83,72876,73176,73176,71285.75,-67813,139098.8,139084.2,139079.1,73176,73476,73476,-130591.3,-216621,86029.75,86031.63,86043.0,0,0,6362.639,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
73593,73893,73893,-90032.75,-183035,93002.25,92997.63,93006.64,73893,74193,74193,71250.75,-67813,139063.8,139082.3,139080.4,74193,74493,74493,-130561.8,-216621,86059.25,86040.38,86040.17,0,0,6362.544,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
74611,74911,74911,-90049.75,-183035,92985.25,92999.38,93004.4,74911,75211,75211,71268.75,-67813,139081.8,139085.4,139080.9,75211,75511,75511,-130572.3,-216621,86048.75,86047.56,86040.23,0,0,6362.51,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
75629,75929,75929,-90005.75,-183035,93029.25,93000.94,93003.15,75929,76229,76229,71318.25,-67813,139131.3,139093.9,139082.0,76229,76529,76529,-130577.3,-216621,86043.75,86045.38,86042.05,0,0,6362.544,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
76647,76947,76947,-90036.5,-183035,92998.5,93003.81,93002.6,76947,77247,77247,71264.5,-67813,139077.5,139088.6,139085.0,77247,77547,77547,-130577.8,-216621,86043.25,86048.75,86042.88,0,0,6362.609,6362.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
