tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
19748,20048,20048,-171065.5,-183007,11941.5,11934.63,11929.28,20048,20348,20348,-45938.0,-67883,21945.0,21960.13,21960.66,20348,20648,20648,-204994.0,-216629,11635.0,11619.69,11609.14,0,0,909.9815,910.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
20764,21064,21064,-171085.5,-183007,11921.5,11933.13,11930.61,21064,21364,21364,-45910.5,-67883,21972.5,21963.44,21960.53,21364,21664,21664,-205012.5,-216629,11616.5,11622.19,11611.76,0,0,910.0579,910.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
21783,22083,22083,-171120.5,-183007,11886.5,11918.19,11931.23,22083,22383,22383,-45936.5,-67883,21946.5,21958.63,21961.25,22383,22683,22683,-205028.5,-216629,11600.5,11614.63,11614.35,0,0,910.1367,910.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
22800,23100,23100,-171125.5,-183007,11881.5,11907.75,11927.99,23100,23400,23400,-45946.5,-67883,21936.5,21950.13,21960.6,23400,23700,23700,-205008.8,-216629,11620.25,11618.06,11614.42,0,0,910.0602,910.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
23817,24117,24117,-171113.8,-183007,11893.25,11895.69,11922.96,24117,24417,24417,-45958.25,-67883,21924.75,21945.06,21958.0,24417,24717,24717,-204997.5,-216629,11631.5,11617.19,11615.33,0,0,909.9256,910.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
24835,25135,25135,-171124.0,-183007,11883.0,11886.06,11916.18,25135,25435,25435,-45950.5,-67883,21932.5,21935.06,21954.78,25435,25735,25735,-205003.3,-216629,11625.75,11619.5,11615.79,0,0,909.7351,910.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
25852,26152,26152,-171122.8,-183007,11884.25,11885.5,11908.7,26152,26452,26452,-45939.25,-67883,21943.75,21934.38,21949.88,26452,26752,26752,-205023.8,-216629,11605.25,11620.69,11616.71,0,0,909.5058,909.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
26872,27172,27172,-171114.8,-183007,11892.25,11888.19,11902.93,27172,27472,27473,-45952.25,-67883,21930.75,21932.94,21946.03,27473,27773,27773,-205008.8,-216629,11620.25,11620.69,11617.7,0,0,909.3332,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
27890,28190,28190,-171120.0,-183007,11887.0,11886.63,11899.27,28190,28490,28490,-45939.5,-67883,21943.5,21937.63,21942.78,28490,28790,28790,-205016.3,-216629,11612.75,11616.0,11618.44,0,0,909.2097,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
28907,29207,29207,-171114.3,-183007,11892.75,11889.06,11896.13,29207,29507,29507,-45914.5,-67883,21968.5,21946.63,21941.5,29507,29807,29807,-204996.3,-216629,11632.75,11617.75,11617.84,0,0,909.1091,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
29926,30226,30226,-171128.8,-183007,11878.25,11887.56,11894.37,30226,30526,30526,-45941.0,-67883,21942.0,21946.19,21942.77,30526,30826,30826,-205017.3,-216629,11611.75,11619.38,11617.81,0,0,909.0991,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
30943,31243,31243,-171135.5,-183007,11871.5,11882.38,11892.68,31243,31543,31543,-45950.5,-67883,21932.5,21946.63,21943.62,31543,31843,31843,-205001.3,-216629,11627.75,11621.25,11618.2,0,0,909.0901,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
31960,32260,32260,-171121.0,-183007,11886.0,11882.13,11890.12,32260,32560,32560,-45941.0,-67883,21942.0,21946.25,21944.37,32560,32860,32860,-204995.3,-216629,11633.75,11626.5,11618.96,0,0,909.0689,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
32978,33278,33278,-171121.0,-183007,11886.0,11880.44,11888.13,33278,33578,33578,-45951.5,-67883,21931.5,21937.0,21944.84,33578,33878,33878,-205001.0,-216629,11628.0,11625.31,11620.83,0,0,909.0761,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
33994,34294,34294,-171111.8,-183007,11895.25,11884.69,11886.22,34294,34594,34594,-45915.0,-67883,21968.0,21943.5,21942.89,34594,34894,34894,-205009.3,-216629,11619.75,11627.31,11621.95,0,0,909.0211,909.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
