tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
6876349,6876649,6876649,-206092.0,-214724,8632.0,8626.563,8624.75,6876649,6876949,6876949,71054.0,86852,-15798.0,-15793.69,-15792.25,6876949,6877249,6877249,47356.75,55079,-7722.25,-7713.625,-7710.75,0,0,642.555,642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6877369,6877669,6877669,-206076.3,-214724,8647.75,8632.313,8625.2,6877669,6877969,6877969,71048.5,86852,-15803.5,-15796.5,-15792.61,6877969,6878269,6878269,47352.5,55079,-7726.5,-7717.563,-7711.464,0,0,642.5854,642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6878388,6878688,6878688,-206093.8,-214724,8630.25,8633.688,8626.968,6878688,6878988,6878988,71054.25,86852,-15797.75,-15797.88,-15793.58,6878988,6879288,6879288,47369.25,55079,-7709.75,-7717.313,-7712.98,0,0,642.6705,642.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6879410,6879710,6879710,-206097.8,-214724,8626.25,8634.063,8628.638,6879710,6880010,6880010,71056.25,86852,-15795.75,-15798.75,-15794.64,6880010,6880310,6880310,47377.5,55079,-7701.5,-7715.0,-7714.057,0,0,642.7468,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6880429,6880729,6880729,-206080.5,-214724,8643.5,8636.938,8629.986,6880729,6881029,6881029,71045.75,86852,-15806.25,-15800.81,-15795.67,6881029,6881329,6881329,47363.0,55079,-7716.0,-7713.438,-7714.291,0,0,642.7989,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6881448,6881748,6881748,-206043.3,-214724,8680.75,8645.188,8631.714,6881748,6882048,6882048,71059.5,86852,-15792.5,-15798.06,-15796.94,6882048,6882348,6882348,47363.75,55079,-7715.25,-7710.625,-7714.079,0,0,642.8547,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6882471,6882771,6882771,-206082.5,-214724,8641.5,8648.0,8635.063,6882771,6883071,6883071,71027.25,86852,-15824.75,-15804.81,-15797.22,6883071,6883371,6883371,47351.75,55079,-7727.25,-7715.0,-7713.221,0,0,642.9101,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6883490,6883790,6883790,-206100.8,-214724,8623.25,8647.25,8638.277,6883790,6884090,6884090,71071.5,86852,-15780.5,-15801.0,-15799.11,6884090,6884390,6884390,47383.75,55079,-7695.25,-7713.438,-7713.663,0,0,643.021,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6884509,6884809,6884809,-206093.8,-214724,8630.25,8643.938,8640.508,6884809,6885109,6885109,71010.0,86852,-15842.0,-15809.94,-15799.58,6885109,6885409,6885409,47365.5,55079,-7713.5,-7712.813,-7713.607,0,0,643.0739,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6885528,6885828,6885828,-206052.5,-214724,8671.5,8641.625,8641.36,6885828,6886128,6886128,71055.0,86852,-15797.0,-15811.06,-15802.15,6886128,6886428,6886428,47351.75,55079,-7727.25,-7715.813,-7713.41,0,0,643.1385,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6886546,6886846,6886846,-206090.8,-214724,8633.25,8639.563,8641.427,6886846,6887146,6887146,71055.75,86852,-15796.25,-15803.94,-15804.37,6887146,6887446,6887446,47342.25,55079,-7736.75,-7718.188,-7714.007,0,0,643.196,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6887566,6887866,6887866,-206097.5,-214724,8626.5,8640.375,8640.964,6887866,6888166,6888166,71080.75,86852,-15771.25,-15801.63,-15804.26,6888166,6888466,6888466,47348.0,55079,-7731.0,-7727.125,-7715.046,0,0,643.2054,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6888584,6888884,6888884,-206076.3,-214724,8647.75,8644.75,8640.817,6888884,6889184,6889184,71030.5,86852,-15821.5,-15796.5,-15803.61,6889184,6889484,6889484,47354.25,55079,-7724.75,-7729.938,-7718.048,0,0,643.2495,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6889603,6889903,6889903,-206077.0,-214724,8647.0,8638.625,8641.795,6889903,6890203,6890203,71050.0,86852,-15802.0,-15797.75,-15801.84,6890203,6890503,6890503,47362.5,55079,-7716.5,-7727.25,-7721.003,0,0,643.2928,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
6890622,6890922,6890922,-206089.0,-214724,8635.0,8639.063,8641.007,6890922,6891222,6891222,71039.25,86852,-15812.75,-15801.88,-15800.82,6891222,6891522,6891522,47341.5,55079,-7737.5,-7727.438,-7722.556,0,0,643.2877,643.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
