tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
32897,33197,33197,-139755.8,-184294,44538.25,44538.63,44533.69,33197,33497,33497,-2246.5,-69528,67281.5,67275.19,67280.68,33497,33797,33797,-215466.8,-240859,25392.25,25402.38,25408.73,0,0,2744.462,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
33915,34215,34215,-139759.5,-184294,44534.5,44540.0,44534.91,34215,34515,34515,-2264.0,-69528,67264.0,67277.13,67279.31,34515,34815,34815,-215431.0,-240859,25428.0,25409.25,25407.15,0,0,2744.427,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
34932,35232,35232,-139802.0,-184294,44492.0,44525.5,44536.18,35232,35532,35532,-2221.0,-69528,67307.0,67282.81,67278.77,35532,35832,35832,-215441.5,-240859,25417.5,25414.88,25407.67,0,0,2744.452,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
35949,36249,36249,-139774.8,-184294,44519.25,44521.0,44533.53,36249,36549,36549,-2239.25,-69528,67288.75,67285.31,67279.78,36549,36849,36849,-215445.5,-240859,25413.5,25412.81,25409.46,0,0,2744.456,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
36967,37267,37267,-139789.8,-184294,44504.25,44512.5,44530.41,37267,37567,37567,-2230.75,-69528,67297.25,67289.25,67281.16,37567,37867,37867,-215436.0,-240859,25423.0,25420.5,25410.29,0,0,2744.437,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
37987,38287,38287,-139734.3,-184294,44559.75,44518.81,44525.96,38287,38587,38587,-2291.75,-69528,67236.25,67282.31,67283.16,38587,38887,38887,-215441.5,-240859,25417.5,25417.88,25412.83,0,0,2744.439,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
39005,39305,39305,-139766.5,-184294,44527.5,44527.69,44524.18,39305,39605,39605,-2260.25,-69528,67267.75,67272.5,67282.95,39605,39905,39905,-215455.3,-240859,25403.75,25414.44,25414.09,0,0,2744.424,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
40025,40325,40325,-139772.0,-184294,44522.0,44528.38,44525.05,40325,40625,40625,-2212.25,-69528,67315.75,67279.25,67280.36,40625,40925,40925,-215425.3,-240859,25433.75,25419.5,25414.17,0,0,2744.392,2744.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
41042,41342,41342,-139764.3,-184294,44529.75,44534.75,44525.88,41342,41642,41642,-2215.75,-69528,67312.25,67283.0,67280.09,41642,41942,41942,-215453.0,-240859,25406.0,25415.25,25415.5,0,0,2744.429,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
42059,42359,42359,-139767.5,-184294,44526.5,44526.44,44528.08,42359,42659,42659,-2239.0,-69528,67289.0,67296.19,67280.81,42659,42959,42959,-215464.5,-240859,25394.5,25409.5,25415.44,0,0,2744.487,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
43081,43381,43381,-139748.8,-184294,44545.25,44530.88,44527.68,43381,43681,43681,-2229.0,-69528,67299.0,67304.0,67284.63,43681,43981,43981,-215447.0,-240859,25412.0,25411.56,25413.96,0,0,2744.526,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
44098,44398,44398,-139785.8,-184294,44508.25,44527.44,44528.47,44398,44698,44698,-2232.25,-69528,67295.75,67299.0,67289.45,44698,44998,44998,-215482.3,-240859,25376.75,25397.31,25413.37,0,0,2744.626,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
45116,45416,45416,-139782.0,-184294,44512.0,44523.0,44528.21,45416,45716,45716,-2252.0,-69528,67276.0,67289.94,67291.82,45716,46016,46016,-215446.3,-240859,25412.75,25399.0,25409.38,0,0,2744.588,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
46132,46432,46432,-139780.0,-184294,44514.0,44519.88,44526.92,46432,46732,46732,-2231.5,-69528,67296.5,67291.81,67291.35,46732,47032,47032,-215434.5,-240859,25424.5,25406.5,25406.8,0,0,2744.501,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
47149,47449,47449,-139770.8,-184294,44523.25,44514.38,44525.17,47449,47749,47749,-2244.0,-69528,67284.0,67288.06,67291.47,47749,48049,48049,-215454.8,-240859,25404.25,25404.56,25406.72,0,0,2744.467,2744.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
