tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValue_WU_AngleAdj,realValueFiltered,realValue,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
106551,106851,106851,-170504.3,-184351,13846.75,13859.44,13856.07,106851,107151,107151,-47240.5,-69634,22393.5,22408.75,22417.85,107151,107451,107451,-231401.8,-240949,9547.25,9549.063,9539.573,0,0,916.2699,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
107569,107869,107869,-170501.5,-184351,13849.5,13855.19,13856.91,107869,108169,108169,-47197.75,-69634,22436.25,22407.31,22415.59,108169,108469,108469,-231402.5,-240949,9546.5,9547.188,9541.932,0,0,916.2886,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
108589,108889,108889,-170496.0,-184351,13855.0,13854.88,13856.48,108889,109189,109189,-47212.0,-69634,22422.0,22408.81,22413.53,109189,109489,109489,-231419.0,-240949,9530.0,9544.688,9543.238,0,0,916.2651,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
109606,109906,109906,-170488.3,-184351,13862.75,13853.5,13856.08,109906,110206,110206,-47213.0,-69634,22421.0,22418.19,22412.36,110206,110506,110507,-231394.0,-240949,9555.0,9544.688,9543.599,0,0,916.2408,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
110625,110925,110925,-170490.3,-184351,13860.75,13857.0,13855.44,110925,111225,111225,-47228.0,-69634,22406.0,22421.31,22413.81,111225,111525,111525,-231394.3,-240949,9554.75,9546.563,9543.869,0,0,916.2623,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
111645,111945,111945,-170493.8,-184351,13857.25,13858.94,13855.83,111945,112245,112245,-47233.25,-69634,22400.75,22412.44,22415.67,112245,112545,112545,-231396.8,-240949,9552.25,9548.0,9544.539,0,0,916.3208,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
112663,112963,112963,-170474.0,-184351,13877.0,13864.44,13856.6,112963,113263,113263,-47225.0,-69634,22409.0,22409.19,22414.87,113263,113563,113563,-231421.0,-240949,9528.0,9547.5,9545.399,0,0,916.3373,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
113682,113982,113982,-170515.5,-184351,13835.5,13857.63,13858.55,113982,114282,114282,-47210.0,-69634,22424.0,22409.94,22413.46,114282,114582,114582,-231394.0,-240949,9555.0,9547.5,9545.922,0,0,916.3586,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
114699,114999,114999,-170485.0,-184351,13866.0,13858.94,13858.32,114999,115299,115299,-47222.75,-69634,22411.25,22411.25,22412.58,115299,115599,115599,-231403.5,-240949,9545.5,9545.188,9546.314,0,0,916.3444,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
115717,116017,116017,-170494.3,-184351,13856.75,13858.81,13858.47,116017,116317,116317,-47209.5,-69634,22424.5,22417.19,22412.25,116317,116617,116617,-231386.3,-240949,9562.75,9547.813,9546.034,0,0,916.3352,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
116736,117036,117036,-170491.8,-184351,13859.25,13854.38,13858.56,117036,117336,117336,-47201.25,-69634,22432.75,22423.13,22413.48,117336,117636,117636,-231421.5,-240949,9527.5,9547.688,9546.477,0,0,916.3702,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
117754,118054,118054,-170484.8,-184351,13866.25,13862.06,13857.52,118054,118354,118354,-47223.75,-69634,22410.25,22419.69,22415.88,118354,118654,118654,-231396.3,-240949,9552.75,9547.125,9546.777,0,0,916.4034,916.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
118772,119072,119072,-170498.3,-184351,13852.75,13858.75,13858.65,119072,119372,119372,-47257.0,-69634,22377.0,22411.13,22416.82,119372,119672,119672,-231415.3,-240949,9533.75,9544.188,9546.864,0,0,916.4467,916.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
119792,120092,120092,-170495.5,-184351,13855.5,13858.44,13858.67,120092,120392,120392,-47220.0,-69634,22414.0,22408.5,22415.41,120392,120692,120692,-231425.3,-240949,9523.75,9534.438,9546.199,0,0,916.4056,916.5,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
120810,121110,121110,-170479.0,-184351,13872.0,13861.63,13858.62,121110,121410,121410,-47227.0,-69634,22407.0,22402.06,22413.69,121410,121710,121710,-231384.3,-240949,9564.75,9543.75,9543.276,0,0,916.3116,916.0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,True,True,False
